timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-13T00:40:00,34.444,0.974,475.837,150.437
2026-05-13T00:45:00,27.591,0.982,840.107,161.626
2026-05-13T00:55:00,22.036,0.794,982.424,125.906
2026-05-13T01:00:00,39.824,0.766,3047.76,463.434
2026-05-13T01:05:00,35.264,0.857,179.042,193.305
2026-05-13T01:10:00,30.386,0.795,169.339,144.994
2026-05-13T01:15:00,34.051,0.806,214.498,159.694
2026-05-13T01:20:00,24.881,1.004,918.981,168.342
2026-05-13T01:25:00,23.485,0.997,542.465,99.687
2026-05-13T01:30:00,20.096,1.002,378.112,73.221
2026-05-13T01:35:00,18.522,1.004,184.981,64.307
2026-05-13T01:40:00,17.625,1.006,204.327,51.906
2026-05-13T01:45:00,17.476,0.953,170.517,62.124
2026-05-13T01:50:00,23.751,1.006,389.77,94.895
2026-05-13T01:55:00,24.462,0.985,474.156,116.907
2026-05-13T02:00:00,20.623,1.002,309.22,76.869
2026-05-13T02:05:00,25.245,0.963,713.04,97.429
2026-05-13T02:10:00,24.032,0.987,316.421,112.612
2026-05-13T02:15:00,24.29,0.97,921.162,109.086
2026-05-13T02:20:00,23.633,1.003,282.176,122.175
2026-05-13T02:25:00,24.61,1.003,166.393,121.013
2026-05-13T02:30:00,25.82,1.005,184.625,140.864
2026-05-13T02:35:00,28.144,0.975,255.746,146.492
2026-05-13T02:40:00,28.253,1.004,280.78,146.93
2026-05-13T02:45:00,28.065,1.004,307.52,171.303
2026-05-13T02:50:00,29.771,1.003,253.046,147.261
2026-05-13T02:55:00,32.33,0.936,549.889,200.616
2026-05-13T03:00:00,42.706,0.884,1518.058,287.175
2026-05-13T03:05:00,23.417,1.005,178.439,80.0
2026-05-13T03:10:00,25.713,1.003,369.309,121.573
2026-05-13T03:15:00,24.719,1.003,293.117,117.093
2026-05-13T03:20:00,24.643,1.003,321.293,76.983
2026-05-13T03:25:00,25.994,1.007,360.153,122.452
2026-05-13T03:30:00,28.28,1.0,822.335,107.686
2026-05-13T03:35:00,27.132,0.985,1917.138,315.625
2026-05-13T03:40:00,41.622,0.809,2142.725,163.223
2026-05-13T03:45:00,37.204,1.006,1468.727,270.531
2026-05-13T03:50:00,34.209,1.003,636.32,237.714
2026-05-13T03:55:00,36.964,0.961,1552.58,251.724
2026-05-13T04:00:00,38.192,0.98,634.747,233.312
2026-05-13T04:05:00,28.256,0.897,1864.718,102.871
2026-05-13T04:10:00,22.086,1.004,274.082,80.128
2026-05-13T04:15:00,24.248,1.005,197.921,105.586
2026-05-13T04:20:00,22.768,1.002,259.261,93.098
2026-05-13T04:25:00,27.161,0.892,1169.988,129.97
2026-05-13T04:30:00,39.896,0.974,2989.097,230.81
2026-05-13T04:35:00,30.03,1.005,996.748,191.501
2026-05-13T04:40:00,24.338,1.002,559.309,90.66
2026-05-13T04:45:00,27.943,0.993,791.955,88.156
2026-05-13T04:50:00,52.269,0.855,2233.75,428.634
2026-05-13T04:55:00,47.866,1.004,264.75,399.785
2026-05-13T05:00:00,45.082,0.963,2809.623,688.968
2026-05-13T05:05:00,49.517,0.916,1557.646,513.162
2026-05-13T05:10:00,42.485,0.983,1028.712,242.335
2026-05-13T05:15:00,47.15,1.002,2465.297,466.275
2026-05-13T05:20:00,58.921,0.828,781.797,539.808
2026-05-13T05:25:00,36.821,0.896,647.742,152.806
2026-05-13T05:30:00,29.345,0.957,390.444,158.098
2026-05-13T05:35:00,29.668,0.947,1690.722,118.559
2026-05-13T05:40:00,29.398,0.979,903.172,158.663
2026-05-13T05:45:00,21.496,0.99,1085.632,95.492
2026-05-13T05:50:00,29.722,0.97,1551.197,201.958
2026-05-13T05:55:00,27.541,0.967,367.722,123.574
2026-05-13T06:00:00,25.57,0.942,861.056,85.581
2026-05-13T06:05:00,50.233,0.911,3085.011,217.402
2026-05-13T06:10:00,47.213,0.942,1623.148,322.261
2026-05-13T06:15:00,49.501,1.007,635.173,440.388
2026-05-13T06:20:00,54.41,0.953,1193.944,405.785
2026-05-13T06:25:00,60.033,0.954,2102.561,530.818
2026-05-13T06:30:00,53.402,0.88,2027.338,291.681
2026-05-13T06:35:00,47.197,0.964,2739.991,441.998
2026-05-13T06:40:00,41.259,0.957,762.757,280.862
2026-05-13T06:50:00,51.71,0.956,1152.683,456.16
2026-05-13T06:55:00,56.869,0.895,1602.861,376.951
2026-05-13T07:00:00,55.849,0.954,4836.681,811.748
2026-05-13T07:05:00,77.279,0.881,3613.856,845.23
2026-05-13T07:10:00,45.342,0.973,4300.543,340.953
2026-05-13T07:15:00,53.362,0.881,1358.613,430.65
2026-05-13T07:20:00,76.728,0.884,3003.05,795.674
2026-05-13T07:25:00,46.609,0.935,3870.627,247.409
2026-05-13T07:30:00,35.782,1.002,472.57,317.269
2026-05-13T07:35:00,41.265,0.813,840.599,329.426
2026-05-13T07:50:00,42.618,0.903,2506.647,502.016
2026-05-13T07:55:00,36.433,0.898,2193.61,226.631
2026-05-13T08:00:00,53.868,0.794,1972.189,1013.011
2026-05-13T08:05:00,48.46,0.771,1883.802,387.273
2026-05-13T08:10:00,27.949,0.954,252.463,161.407
2026-05-13T08:15:00,32.071,0.869,566.608,220.791
2026-05-13T08:20:00,32.156,0.996,696.14,184.484
2026-05-13T08:25:00,30.287,0.993,813.516,211.823
2026-05-13T08:30:00,36.655,0.907,472.277,256.756
