timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-07T00:50:00,29.794,0.908,351.419,167.889
2026-05-07T00:55:00,30.306,0.911,699.45,151.911
2026-05-07T01:00:00,32.903,0.986,5117.237,150.719
2026-05-07T01:05:00,37.042,0.975,296.942,374.902
2026-05-07T01:10:00,47.228,0.953,850.355,419.031
2026-05-07T01:15:00,35.615,0.993,716.906,213.215
2026-05-07T01:20:00,36.693,1.007,808.681,243.168
2026-05-07T01:25:00,36.322,1.002,367.368,289.369
2026-05-07T01:30:00,39.582,1.005,410.569,252.798
2026-05-07T01:35:00,42.817,1.004,1207.194,395.586
2026-05-07T01:40:00,33.815,0.998,504.015,249.961
2026-05-07T01:45:00,60.157,0.858,6318.597,511.889
2026-05-07T01:50:00,50.721,0.997,485.706,498.278
2026-05-07T01:55:00,49.207,1.004,524.864,507.688
2026-05-07T02:00:00,49.004,1.004,637.375,478.926
2026-05-07T02:05:00,47.203,1.004,1457.49,551.408
2026-05-07T02:10:00,47.599,0.937,685.803,388.424
2026-05-07T02:15:00,39.488,0.994,252.06,357.692
2026-05-07T02:20:00,38.871,1.002,300.527,290.805
2026-05-07T02:25:00,38.176,1.005,225.444,287.021
2026-05-07T02:30:00,37.531,1.005,176.199,270.59
2026-05-07T02:35:00,39.483,0.961,355.78,294.787
2026-05-07T02:40:00,41.774,1.006,220.207,322.015
2026-05-07T02:45:00,33.692,1.004,894.509,378.819
2026-05-07T02:50:00,27.743,1.003,119.002,121.406
2026-05-07T02:55:00,40.532,0.967,297.25,236.588
2026-05-07T03:00:00,44.886,0.919,1384.721,278.229
2026-05-07T03:05:00,44.268,1.006,357.87,420.6
2026-05-07T03:10:00,50.981,1.003,735.569,426.394
2026-05-07T03:15:00,54.96,1.003,415.568,560.096
2026-05-07T03:20:00,55.846,1.008,327.77,500.932
2026-05-07T03:25:00,55.695,1.0,259.869,610.552
2026-05-07T03:30:00,62.826,0.931,933.247,741.068
2026-05-07T03:35:00,29.664,0.973,617.14,175.611
2026-05-07T03:40:00,35.374,0.969,949.197,694.357
2026-05-07T03:45:00,36.286,0.951,812.985,205.455
2026-05-07T03:50:00,34.924,1.003,1081.177,300.022
2026-05-07T03:55:00,38.441,0.937,669.826,227.742
2026-05-07T04:00:00,40.094,0.991,3213.603,390.015
2026-05-07T04:05:00,38.635,0.947,1985.92,327.097
2026-05-07T04:10:00,66.835,0.94,2949.037,801.994
2026-05-07T04:15:00,63.86,0.959,2000.519,637.519
2026-05-07T04:20:00,45.788,1.006,406.442,272.168
2026-05-07T04:25:00,42.543,1.004,257.97,362.101
2026-05-07T04:30:00,43.567,1.002,349.279,312.281
2026-05-07T04:35:00,45.216,1.004,614.485,369.752
2026-05-07T04:40:00,43.1,1.006,390.273,344.926
2026-05-07T04:45:00,40.993,1.005,161.125,287.449
2026-05-07T04:50:00,41.802,1.002,310.49,347.995
2026-05-07T04:55:00,34.104,1.006,222.576,177.296
2026-05-07T05:00:00,26.837,0.997,231.749,122.003
2026-05-07T05:05:00,33.327,0.941,4445.542,142.296
2026-05-07T05:10:00,58.106,0.993,9567.996,2082.503
2026-05-07T05:15:00,59.97,0.972,4806.385,501.872
2026-05-07T05:20:00,60.431,0.933,3444.269,563.763
2026-05-07T05:25:00,56.412,0.938,578.72,323.26
2026-05-07T05:30:00,49.763,0.921,1049.059,750.961
2026-05-07T05:35:00,41.305,0.927,1623.245,269.28
2026-05-07T05:40:00,35.262,1.002,453.395,240.549
2026-05-07T05:45:00,49.711,1.005,1169.531,404.141
2026-05-07T05:50:00,42.205,0.891,3129.863,207.362
2026-05-07T05:55:00,32.905,1.001,163.419,177.718
2026-05-07T06:00:00,30.992,1.004,101.734,177.618
2026-05-07T06:05:00,36.431,0.954,589.902,210.282
2026-05-07T06:10:00,32.295,1.003,101.604,234.693
2026-05-07T06:15:00,32.793,0.992,312.257,205.662
2026-05-07T06:20:00,33.007,0.977,107.885,217.84
2026-05-07T06:25:00,34.104,1.006,80.328,208.726
2026-05-07T06:30:00,42.982,0.936,3785.393,385.618
2026-05-07T06:35:00,65.312,0.906,6261.896,509.643
2026-05-07T06:40:00,43.384,0.893,1494.99,274.987
2026-05-07T06:45:00,32.334,0.724,1805.853,183.785
2026-05-07T06:50:00,31.797,0.874,1209.85,152.621
2026-05-07T06:55:00,43.947,0.871,2408.138,379.782
2026-05-07T07:00:00,30.377,0.84,691.304,159.733
2026-05-07T07:05:00,25.534,0.911,2503.618,157.689
2026-05-07T07:10:00,17.303,0.964,662.011,93.487
2026-05-07T07:15:00,25.924,0.881,930.035,103.033
2026-05-07T07:20:00,24.754,0.902,836.248,71.582
2026-05-07T07:30:00,26.405,0.907,683.045,180.308
2026-05-07T07:35:00,23.075,0.808,632.075,246.554
2026-05-07T07:40:00,28.092,0.863,465.593,167.624
2026-05-07T07:45:00,11.69,0.768,542.228,22.474
