timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2026-05-09T07:50:00Z,43.0,0.0,Fitbit App
2026-05-09T07:55:00Z,34.6,0.0,Fitbit App
2026-05-09T08:00:00Z,36.2,0.0,Fitbit App
2026-05-09T08:05:00Z,33.7,0.0,Fitbit App
2026-05-09T08:10:00Z,32.4,0.0,Fitbit App
2026-05-09T08:15:00Z,36.2,0.0,Fitbit App
2026-05-09T08:20:00Z,44.9,0.0,Fitbit App
2026-05-09T08:25:00Z,33.3,0.0,Fitbit App
2026-05-09T08:30:00Z,32.3,0.0,Fitbit App
2026-05-09T08:35:00Z,25.0,0.0,Fitbit App
2026-05-09T08:40:00Z,39.4,0.0,Fitbit App
2026-05-09T08:45:00Z,29.2,0.0,Fitbit App
2026-05-09T08:50:00Z,41.0,0.0,Fitbit App
2026-05-09T08:55:00Z,33.4,0.0,Fitbit App
2026-05-09T09:00:00Z,38.2,0.0,Fitbit App
2026-05-09T09:05:00Z,39.5,0.0,Fitbit App
2026-05-09T09:10:00Z,39.3,0.0,Fitbit App
2026-05-09T09:15:00Z,41.7,0.0,Fitbit App
2026-05-09T09:20:00Z,43.3,0.0,Fitbit App
2026-05-09T09:25:00Z,36.0,0.0,Fitbit App
2026-05-09T09:30:00Z,32.0,0.0,Fitbit App
2026-05-09T09:35:00Z,32.0,0.0,Fitbit App
2026-05-09T09:40:00Z,31.3,0.0,Fitbit App
2026-05-09T09:45:00Z,33.9,0.0,Fitbit App
2026-05-09T09:50:00Z,39.0,0.0,Fitbit App
2026-05-09T09:55:00Z,42.5,0.0,Fitbit App
2026-05-09T10:00:00Z,39.2,0.0,Fitbit App
2026-05-09T10:05:00Z,38.2,0.0,Fitbit App
2026-05-10T00:55:00Z,19.5,0.0,Fitbit App
2026-05-10T01:00:00Z,24.3,0.0,Fitbit App
2026-05-10T01:05:00Z,30.0,0.0,Fitbit App
2026-05-10T01:10:00Z,28.1,0.0,Fitbit App
2026-05-10T01:15:00Z,28.1,0.0,Fitbit App
2026-05-10T01:20:00Z,26.3,0.0,Fitbit App
2026-05-10T01:25:00Z,30.6,0.0,Fitbit App
2026-05-10T01:30:00Z,40.8,0.0,Fitbit App
2026-05-10T01:35:00Z,44.5,0.0,Fitbit App
2026-05-10T01:40:00Z,31.5,0.0,Fitbit App
2026-05-10T01:45:00Z,37.4,0.0,Fitbit App
2026-05-10T01:50:00Z,29.5,0.0,Fitbit App
2026-05-10T01:55:00Z,35.8,0.0,Fitbit App
2026-05-10T02:00:00Z,27.8,0.0,Fitbit App
2026-05-10T02:05:00Z,23.5,0.0,Fitbit App
2026-05-10T02:10:00Z,31.7,0.0,Fitbit App
2026-05-10T02:15:00Z,37.4,0.0,Fitbit App
2026-05-10T02:20:00Z,33.7,0.0,Fitbit App
2026-05-10T02:25:00Z,35.2,0.0,Fitbit App
2026-05-10T02:30:00Z,34.2,0.0,Fitbit App
2026-05-10T02:35:00Z,36.2,0.0,Fitbit App
2026-05-10T02:40:00Z,34.3,0.0,Fitbit App
2026-05-10T02:45:00Z,40.7,0.0,Fitbit App
2026-05-10T02:50:00Z,38.6,0.0,Fitbit App
2026-05-10T02:55:00Z,35.6,0.0,Fitbit App
2026-05-10T03:00:00Z,35.5,0.0,Fitbit App
2026-05-10T03:05:00Z,36.1,0.0,Fitbit App
2026-05-10T03:10:00Z,47.6,0.0,Fitbit App
2026-05-10T03:15:00Z,47.4,0.0,Fitbit App
2026-05-10T03:20:00Z,49.6,0.0,Fitbit App
2026-05-10T03:25:00Z,41.9,0.0,Fitbit App
2026-05-10T03:30:00Z,39.2,0.0,Fitbit App
2026-05-10T03:35:00Z,31.2,0.0,Fitbit App
2026-05-10T03:40:00Z,36.5,0.0,Fitbit App
2026-05-10T03:45:00Z,38.1,0.0,Fitbit App
2026-05-10T03:50:00Z,29.2,0.0,Fitbit App
2026-05-10T03:55:00Z,42.0,0.0,Fitbit App
2026-05-10T04:00:00Z,40.5,0.0,Fitbit App
2026-05-10T04:05:00Z,35.8,0.0,Fitbit App
2026-05-10T04:10:00Z,34.6,0.0,Fitbit App
2026-05-10T04:15:00Z,38.8,0.0,Fitbit App
2026-05-10T04:20:00Z,35.1,0.0,Fitbit App
2026-05-10T04:25:00Z,37.9,0.0,Fitbit App
2026-05-10T04:30:00Z,38.6,0.0,Fitbit App
2026-05-10T04:35:00Z,37.1,0.0,Fitbit App
2026-05-10T04:40:00Z,38.0,0.0,Fitbit App
2026-05-10T04:45:00Z,41.6,0.0,Fitbit App
2026-05-10T04:50:00Z,39.3,0.0,Fitbit App
2026-05-10T05:00:00Z,39.7,0.0,Fitbit App
2026-05-10T05:05:00Z,50.3,0.0,Fitbit App
2026-05-10T05:10:00Z,40.6,0.0,Fitbit App
2026-05-10T05:15:00Z,34.4,0.0,Fitbit App
2026-05-10T05:20:00Z,37.2,0.0,Fitbit App
2026-05-10T05:25:00Z,32.1,0.0,Fitbit App
2026-05-10T05:30:00Z,31.1,0.0,Fitbit App
2026-05-10T05:35:00Z,31.2,0.0,Fitbit App
2026-05-10T05:40:00Z,32.6,0.0,Fitbit App
2026-05-10T05:45:00Z,35.8,0.0,Fitbit App
2026-05-10T05:50:00Z,33.4,0.0,Fitbit App
2026-05-10T05:55:00Z,29.8,0.0,Fitbit App
2026-05-10T06:00:00Z,20.1,0.0,Fitbit App
2026-05-10T06:05:00Z,24.3,0.0,Fitbit App
2026-05-10T06:10:00Z,29.2,0.0,Fitbit App
2026-05-10T06:15:00Z,33.4,0.0,Fitbit App
2026-05-10T06:20:00Z,38.5,0.0,Fitbit App
2026-05-10T06:25:00Z,34.3,0.0,Fitbit App
2026-05-10T06:30:00Z,35.6,0.0,Fitbit App
2026-05-10T06:35:00Z,41.3,0.0,Fitbit App
2026-05-10T06:40:00Z,40.8,0.0,Fitbit App
2026-05-10T06:45:00Z,38.7,0.0,Fitbit App
