timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-22T06:27:20Z,0,0,0,Versa 4
2026-05-22T06:27:21Z,2,0,0,Versa 4
2026-05-22T06:27:22Z,2,170,-304,Versa 4
2026-05-22T06:27:23Z,2,290,304,Versa 4
2026-05-22T06:27:24Z,2,430,0,Versa 4
2026-05-22T06:27:25Z,2,590,-304,Versa 4
2026-05-22T06:27:26Z,2,730,0,Versa 4
2026-05-22T06:27:27Z,2,830,304,Versa 4
2026-05-22T06:27:28Z,2,910,-304,Versa 4
2026-05-22T06:27:29Z,2,960,-304,Versa 4
2026-05-22T06:27:30Z,2,1020,304,Versa 4
2026-05-22T06:27:31Z,2,1050,304,Versa 4
2026-05-22T06:27:32Z,2,1340,304,Versa 4
2026-05-22T06:27:33Z,2,1350,-609,Versa 4
2026-05-22T06:27:34Z,1,1340,304,Versa 4
2026-05-22T06:27:35Z,1,1280,0,Versa 4
2026-05-22T06:27:36Z,4,1320,-609,Versa 4
2026-05-22T06:27:37Z,1,1300,0,Versa 4
2026-05-22T06:27:38Z,2,1300,304,Versa 4
2026-05-22T06:27:39Z,3,1370,-304,Versa 4
2026-05-22T06:27:40Z,2,1450,304,Versa 4
2026-05-22T06:27:41Z,2,1450,0,Versa 4
2026-05-22T06:27:42Z,2,1450,0,Versa 4
2026-05-22T06:27:43Z,1,1430,0,Versa 4
2026-05-22T06:27:44Z,3,1470,304,Versa 4
2026-05-22T06:27:45Z,2,1460,0,Versa 4
2026-05-22T06:27:46Z,2,1450,0,Versa 4
2026-05-22T06:27:47Z,2,1450,304,Versa 4
2026-05-22T06:27:48Z,2,1490,0,Versa 4
2026-05-22T06:27:49Z,2,1480,-304,Versa 4
2026-05-22T06:27:50Z,2,1480,0,Versa 4
2026-05-22T06:27:51Z,2,1470,-304,Versa 4
2026-05-22T06:27:52Z,2,1480,0,Versa 4
2026-05-22T06:27:53Z,2,1480,304,Versa 4
2026-05-22T06:27:54Z,2,1470,-304,Versa 4
2026-05-22T06:27:55Z,2,1480,304,Versa 4
2026-05-22T06:27:56Z,2,1470,304,Versa 4
2026-05-22T06:27:57Z,2,1470,-304,Versa 4
2026-05-22T06:27:58Z,2,1470,-304,Versa 4
2026-05-22T06:27:59Z,3,1490,609,Versa 4
2026-05-22T06:28:00Z,2,1490,-304,Versa 4
2026-05-22T06:28:01Z,2,1500,-609,Versa 4
2026-05-22T06:28:02Z,2,1500,914,Versa 4
2026-05-22T06:28:03Z,0,1490,-304,Versa 4
2026-05-22T06:28:04Z,3,1490,0,Versa 4
2026-05-22T06:28:05Z,3,1480,0,Versa 4
2026-05-22T06:28:06Z,1,1490,-304,Versa 4
2026-05-22T06:28:07Z,2,1470,609,Versa 4
2026-05-22T06:28:08Z,2,1480,-304,Versa 4
2026-05-22T06:28:09Z,3,1480,0,Versa 4
2026-05-22T06:28:10Z,2,1470,-304,Versa 4
2026-05-22T06:28:11Z,2,1490,-304,Versa 4
2026-05-22T06:28:12Z,2,1480,609,Versa 4
2026-05-22T06:28:13Z,2,1490,-304,Versa 4
2026-05-22T06:28:14Z,2,1480,0,Versa 4
2026-05-22T06:28:15Z,2,1480,0,Versa 4
2026-05-22T06:28:16Z,2,1480,304,Versa 4
2026-05-22T06:28:17Z,2,1480,-304,Versa 4
2026-05-22T06:28:18Z,1,1470,0,Versa 4
2026-05-22T06:28:19Z,1,1390,0,Versa 4
2026-05-22T06:28:20Z,3,1400,0,Versa 4
2026-05-22T06:28:21Z,2,1380,304,Versa 4
2026-05-22T06:28:22Z,2,1380,0,Versa 4
2026-05-22T06:28:23Z,2,1380,-304,Versa 4
2026-05-22T06:28:24Z,3,1460,304,Versa 4
2026-05-22T06:28:25Z,2,1470,304,Versa 4
2026-05-22T06:28:26Z,2,1470,0,Versa 4
2026-05-22T06:28:27Z,1,1470,-304,Versa 4
2026-05-22T06:28:28Z,2,1470,0,Versa 4
2026-05-22T06:28:29Z,3,1470,609,Versa 4
2026-05-22T06:28:30Z,1,1460,-609,Versa 4
2026-05-22T06:28:31Z,3,1460,304,Versa 4
2026-05-22T06:28:32Z,1,1460,-304,Versa 4
2026-05-22T06:28:33Z,2,1460,0,Versa 4
2026-05-22T06:28:34Z,2,1460,-609,Versa 4
2026-05-22T06:28:35Z,2,1450,304,Versa 4
2026-05-22T06:28:36Z,2,1440,304,Versa 4
2026-05-22T06:28:37Z,2,1450,-304,Versa 4
2026-05-22T06:28:38Z,2,1440,304,Versa 4
2026-05-22T06:28:39Z,2,1450,0,Versa 4
2026-05-22T06:28:40Z,2,1450,304,Versa 4
2026-05-22T06:28:41Z,2,1440,-304,Versa 4
2026-05-22T06:28:42Z,2,1450,304,Versa 4
2026-05-22T06:28:43Z,2,1440,0,Versa 4
2026-05-22T06:28:44Z,1,1440,0,Versa 4
2026-05-22T06:28:45Z,1,1370,0,Versa 4
2026-05-22T06:28:46Z,3,1360,0,Versa 4
2026-05-22T06:28:47Z,3,1360,0,Versa 4
2026-05-22T06:28:48Z,2,1370,0,Versa 4
2026-05-22T06:28:49Z,2,1410,304,Versa 4
2026-05-22T06:28:50Z,1,1430,-304,Versa 4
2026-05-22T06:28:51Z,2,1420,0,Versa 4
2026-05-22T06:28:52Z,1,1350,0,Versa 4
2026-05-22T06:28:53Z,2,1300,0,Versa 4
2026-05-22T06:28:54Z,2,1250,0,Versa 4
2026-05-22T06:28:55Z,1,1230,304,Versa 4
2026-05-22T06:28:56Z,2,1200,-304,Versa 4
2026-05-22T06:28:57Z,2,1210,609,Versa 4
2026-05-22T06:28:58Z,2,1210,-609,Versa 4
2026-05-22T06:28:59Z,2,1210,304,Versa 4
2026-05-22T06:29:00Z,2,1210,0,Versa 4
2026-05-22T06:29:01Z,2,1220,0,Versa 4
2026-05-22T06:29:02Z,2,1220,-304,Versa 4
2026-05-22T06:29:03Z,1,1230,-609,Versa 4
2026-05-22T06:29:04Z,2,1230,609,Versa 4
2026-05-22T06:29:05Z,2,1220,-304,Versa 4
2026-05-22T06:29:06Z,2,1230,304,Versa 4
2026-05-22T06:29:07Z,2,1240,0,Versa 4
2026-05-22T06:29:08Z,2,1230,-304,Versa 4
2026-05-22T06:29:09Z,2,1240,0,Versa 4
2026-05-22T06:29:10Z,1,1240,609,Versa 4
2026-05-22T06:29:11Z,2,1250,-609,Versa 4
2026-05-22T06:29:12Z,2,1240,304,Versa 4
2026-05-22T06:29:13Z,1,1220,0,Versa 4
2026-05-22T06:29:14Z,1,1160,-304,Versa 4
2026-05-22T06:29:15Z,2,1170,304,Versa 4
2026-05-22T06:29:16Z,0,1080,0,Versa 4
2026-05-22T06:29:17Z,1,990,0,Versa 4
