timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-06-01T10:36:41Z,2,0,0,Versa 4
2026-06-01T10:36:42Z,2,0,0,Versa 4
2026-06-01T10:36:43Z,2,170,0,Versa 4
2026-06-01T10:36:44Z,2,290,-304,Versa 4
2026-06-01T10:36:45Z,2,430,0,Versa 4
2026-06-01T10:36:46Z,3,620,304,Versa 4
2026-06-01T10:36:47Z,2,780,0,Versa 4
2026-06-01T10:36:48Z,2,890,0,Versa 4
2026-06-01T10:36:49Z,2,980,-304,Versa 4
2026-06-01T10:36:50Z,2,1040,0,Versa 4
2026-06-01T10:36:51Z,2,1080,304,Versa 4
2026-06-01T10:36:52Z,2,1100,-304,Versa 4
2026-06-01T10:36:53Z,2,1380,0,Versa 4
2026-06-01T10:36:54Z,2,1390,304,Versa 4
2026-06-01T10:36:55Z,2,1400,-304,Versa 4
2026-06-01T10:36:56Z,2,1390,304,Versa 4
2026-06-01T10:36:57Z,2,1410,0,Versa 4
2026-06-01T10:36:58Z,2,1410,304,Versa 4
2026-06-01T10:36:59Z,2,1400,0,Versa 4
2026-06-01T10:37:00Z,3,1450,-914,Versa 4
2026-06-01T10:37:01Z,2,1480,609,Versa 4
2026-06-01T10:37:02Z,2,1500,0,Versa 4
2026-06-01T10:37:03Z,2,1510,304,Versa 4
2026-06-01T10:37:04Z,3,1560,304,Versa 4
2026-06-01T10:37:05Z,2,1540,-914,Versa 4
2026-06-01T10:37:06Z,2,1550,0,Versa 4
2026-06-01T10:37:07Z,2,1550,914,Versa 4
2026-06-01T10:37:08Z,3,1570,-609,Versa 4
2026-06-01T10:37:09Z,2,1600,304,Versa 4
2026-06-01T10:37:10Z,1,1580,304,Versa 4
2026-06-01T10:37:11Z,2,1580,-609,Versa 4
2026-06-01T10:37:12Z,2,1580,304,Versa 4
2026-06-01T10:37:13Z,3,1570,0,Versa 4
2026-06-01T10:37:14Z,2,1570,0,Versa 4
2026-06-01T10:37:15Z,2,1570,-304,Versa 4
2026-06-01T10:37:16Z,2,1570,0,Versa 4
2026-06-01T10:37:17Z,2,1570,0,Versa 4
2026-06-01T10:37:18Z,3,1570,0,Versa 4
2026-06-01T10:37:19Z,1,1560,0,Versa 4
2026-06-01T10:37:20Z,2,1570,0,Versa 4
2026-06-01T10:37:21Z,3,1560,304,Versa 4
2026-06-01T10:37:22Z,2,1560,0,Versa 4
2026-06-01T10:37:23Z,2,1560,0,Versa 4
2026-06-01T10:37:24Z,1,1550,-304,Versa 4
2026-06-01T10:37:25Z,2,1550,0,Versa 4
2026-06-01T10:37:26Z,2,1460,0,Versa 4
2026-06-01T10:37:27Z,3,1480,304,Versa 4
2026-06-01T10:37:28Z,2,1470,609,Versa 4
2026-06-01T10:37:29Z,2,1480,304,Versa 4
2026-06-01T10:37:30Z,2,1480,-1219,Versa 4
2026-06-01T10:37:31Z,2,1490,-304,Versa 4
2026-06-01T10:37:32Z,2,1480,304,Versa 4
2026-06-01T10:37:33Z,2,1490,-609,Versa 4
2026-06-01T10:37:34Z,2,1470,914,Versa 4
2026-06-01T10:37:35Z,2,1480,304,Versa 4
2026-06-01T10:37:36Z,2,1480,304,Versa 4
2026-06-01T10:37:37Z,2,1470,-914,Versa 4
2026-06-01T10:37:38Z,2,1480,304,Versa 4
2026-06-01T10:37:39Z,1,1470,-914,Versa 4
2026-06-01T10:37:40Z,3,1470,-304,Versa 4
2026-06-01T10:37:41Z,2,1470,609,Versa 4
2026-06-01T10:37:42Z,2,1460,0,Versa 4
2026-06-01T10:37:43Z,1,1470,-304,Versa 4
2026-06-01T10:37:44Z,2,1460,914,Versa 4
2026-06-01T10:37:45Z,2,1450,-304,Versa 4
2026-06-01T10:37:46Z,2,1450,304,Versa 4
2026-06-01T10:37:47Z,1,1370,0,Versa 4
2026-06-01T10:37:48Z,2,1370,0,Versa 4
2026-06-01T10:37:49Z,2,1360,-304,Versa 4
2026-06-01T10:37:50Z,2,1370,304,Versa 4
2026-06-01T10:37:51Z,2,1360,0,Versa 4
2026-06-01T10:37:52Z,2,1370,0,Versa 4
2026-06-01T10:37:53Z,3,1410,-304,Versa 4
2026-06-01T10:37:54Z,1,1420,0,Versa 4
2026-06-01T10:37:55Z,3,1450,304,Versa 4
2026-06-01T10:37:56Z,2,1450,0,Versa 4
2026-06-01T10:37:57Z,2,1450,0,Versa 4
2026-06-01T10:37:58Z,2,1460,-304,Versa 4
2026-06-01T10:37:59Z,3,1460,304,Versa 4
2026-06-01T10:38:00Z,1,1460,0,Versa 4
2026-06-01T10:38:01Z,1,1450,-304,Versa 4
2026-06-01T10:38:02Z,2,1450,304,Versa 4
2026-06-01T10:38:03Z,3,1460,0,Versa 4
2026-06-01T10:38:04Z,2,1440,0,Versa 4
2026-06-01T10:38:05Z,1,1450,0,Versa 4
2026-06-01T10:38:06Z,2,1440,-304,Versa 4
2026-06-01T10:38:07Z,2,1440,914,Versa 4
2026-06-01T10:38:08Z,3,1440,-914,Versa 4
2026-06-01T10:38:09Z,2,1430,304,Versa 4
2026-06-01T10:38:10Z,2,1450,0,Versa 4
2026-06-01T10:38:11Z,2,1450,0,Versa 4
2026-06-01T10:38:12Z,3,1500,0,Versa 4
2026-06-01T10:38:13Z,2,1510,304,Versa 4
2026-06-01T10:38:14Z,2,1520,304,Versa 4
2026-06-01T10:38:15Z,1,1500,-914,Versa 4
2026-06-01T10:38:16Z,3,1510,0,Versa 4
2026-06-01T10:38:17Z,2,1510,304,Versa 4
2026-06-01T10:38:18Z,2,1510,-304,Versa 4
2026-06-01T10:38:19Z,3,1510,0,Versa 4
2026-06-01T10:38:20Z,2,1550,304,Versa 4
2026-06-01T10:38:21Z,2,1560,304,Versa 4
2026-06-01T10:38:22Z,2,1550,-609,Versa 4
2026-06-01T10:38:23Z,3,1590,0,Versa 4
2026-06-01T10:38:24Z,2,1590,0,Versa 4
