timestamp,beats per minute,data source
2026-05-19T00:00:01Z,76.0,Versa 4
2026-05-19T00:00:02Z,76.0,Versa 4
2026-05-19T00:00:05Z,76.0,Versa 4
2026-05-19T00:00:08Z,76.0,Versa 4
2026-05-19T00:00:10Z,75.0,Versa 4
2026-05-19T00:00:13Z,75.0,Versa 4
2026-05-19T00:00:14Z,76.0,Versa 4
2026-05-19T00:00:16Z,75.0,Versa 4
2026-05-19T00:00:19Z,76.0,Versa 4
2026-05-19T00:00:21Z,78.0,Versa 4
2026-05-19T00:00:24Z,78.0,Versa 4
2026-05-19T00:00:27Z,76.0,Versa 4
2026-05-19T00:00:30Z,76.0,Versa 4
2026-05-19T00:00:33Z,76.0,Versa 4
2026-05-19T00:00:36Z,76.0,Versa 4
2026-05-19T00:00:39Z,76.0,Versa 4
2026-05-19T00:00:41Z,77.0,Versa 4
2026-05-19T00:00:43Z,78.0,Versa 4
2026-05-19T00:00:44Z,89.0,Versa 4
2026-05-19T00:00:46Z,95.0,Versa 4
2026-05-19T00:00:48Z,94.0,Versa 4
2026-05-19T00:00:50Z,91.0,Versa 4
2026-05-19T00:00:52Z,85.0,Versa 4
2026-05-19T00:00:54Z,82.0,Versa 4
2026-05-19T00:00:56Z,81.0,Versa 4
2026-05-19T00:00:58Z,82.0,Versa 4
2026-05-19T00:01:01Z,82.0,Versa 4
2026-05-19T00:01:02Z,81.0,Versa 4
2026-05-19T00:01:04Z,80.0,Versa 4
2026-05-19T00:01:06Z,78.0,Versa 4
2026-05-19T00:01:09Z,77.0,Versa 4
2026-05-19T00:01:11Z,76.0,Versa 4
2026-05-19T00:01:14Z,76.0,Versa 4
2026-05-19T00:01:17Z,75.0,Versa 4
2026-05-19T00:01:19Z,74.0,Versa 4
2026-05-19T00:01:22Z,74.0,Versa 4
2026-05-19T00:01:25Z,74.0,Versa 4
2026-05-19T00:01:28Z,74.0,Versa 4
2026-05-19T00:01:31Z,74.0,Versa 4
2026-05-19T00:01:34Z,74.0,Versa 4
2026-05-19T00:01:37Z,74.0,Versa 4
2026-05-19T00:01:40Z,74.0,Versa 4
2026-05-19T00:01:43Z,74.0,Versa 4
2026-05-19T00:01:46Z,74.0,Versa 4
2026-05-19T00:01:49Z,74.0,Versa 4
2026-05-19T00:01:52Z,74.0,Versa 4
2026-05-19T00:01:55Z,74.0,Versa 4
2026-05-19T00:01:57Z,76.0,Versa 4
2026-05-19T00:01:59Z,76.0,Versa 4
2026-05-19T00:02:02Z,76.0,Versa 4
2026-05-19T00:02:05Z,77.0,Versa 4
2026-05-19T00:02:07Z,78.0,Versa 4
2026-05-19T00:02:10Z,78.0,Versa 4
2026-05-19T00:02:11Z,76.0,Versa 4
2026-05-19T00:02:13Z,75.0,Versa 4
2026-05-19T00:02:16Z,75.0,Versa 4
2026-05-19T00:02:19Z,76.0,Versa 4
2026-05-19T00:02:22Z,76.0,Versa 4
2026-05-19T00:02:25Z,76.0,Versa 4
2026-05-19T00:02:26Z,77.0,Versa 4
2026-05-19T00:02:28Z,79.0,Versa 4
2026-05-19T00:02:30Z,81.0,Versa 4
2026-05-19T00:02:32Z,88.0,Versa 4
2026-05-19T00:02:34Z,89.0,Versa 4
2026-05-19T00:02:36Z,88.0,Versa 4
2026-05-19T00:02:38Z,85.0,Versa 4
2026-05-19T00:02:40Z,82.0,Versa 4
2026-05-19T00:02:43Z,81.0,Versa 4
2026-05-19T00:02:45Z,80.0,Versa 4
2026-05-19T00:02:47Z,78.0,Versa 4
2026-05-19T00:02:50Z,78.0,Versa 4
2026-05-19T00:02:51Z,76.0,Versa 4
2026-05-19T00:02:54Z,76.0,Versa 4
2026-05-19T00:02:55Z,75.0,Versa 4
2026-05-19T00:02:58Z,75.0,Versa 4
2026-05-19T00:03:01Z,75.0,Versa 4
2026-05-19T00:03:04Z,75.0,Versa 4
2026-05-19T00:03:05Z,74.0,Versa 4
2026-05-19T00:03:07Z,74.0,Versa 4
2026-05-19T00:03:10Z,74.0,Versa 4
2026-05-19T00:03:13Z,74.0,Versa 4
2026-05-19T00:03:16Z,75.0,Versa 4
2026-05-19T00:03:18Z,76.0,Versa 4
2026-05-19T00:03:20Z,76.0,Versa 4
2026-05-19T00:03:22Z,75.0,Versa 4
2026-05-19T00:03:24Z,74.0,Versa 4
2026-05-19T00:03:27Z,74.0,Versa 4
2026-05-19T00:03:30Z,74.0,Versa 4
2026-05-19T00:03:33Z,76.0,Versa 4
2026-05-19T00:03:36Z,76.0,Versa 4
2026-05-19T00:03:39Z,75.0,Versa 4
2026-05-19T00:03:42Z,75.0,Versa 4
2026-05-19T00:03:43Z,74.0,Versa 4
2026-05-19T00:03:46Z,74.0,Versa 4
2026-05-19T00:03:49Z,76.0,Versa 4
2026-05-19T00:03:52Z,76.0,Versa 4
2026-05-19T00:03:55Z,75.0,Versa 4
2026-05-19T00:03:56Z,75.0,Versa 4
2026-05-19T00:03:58Z,74.0,Versa 4
2026-05-19T00:04:01Z,74.0,Versa 4
2026-05-19T00:04:04Z,74.0,Versa 4
2026-05-19T00:04:07Z,74.0,Versa 4
2026-05-19T00:04:10Z,74.0,Versa 4
2026-05-19T00:04:12Z,75.0,Versa 4
2026-05-19T00:04:15Z,75.0,Versa 4
2026-05-19T00:04:16Z,74.0,Versa 4
2026-05-19T00:04:18Z,75.0,Versa 4
2026-05-19T00:04:19Z,74.0,Versa 4
2026-05-19T00:04:22Z,74.0,Versa 4
2026-05-19T00:04:23Z,75.0,Versa 4
2026-05-19T00:04:26Z,75.0,Versa 4
2026-05-19T00:04:29Z,76.0,Versa 4
