timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-06-05T06:32:59Z,0,0,0,Versa 4
2026-06-05T06:33:00Z,0,0,0,Versa 4
2026-06-05T06:33:01Z,0,0,609,Versa 4
2026-06-05T06:33:02Z,4,0,0,Versa 4
2026-06-05T06:33:03Z,0,0,304,Versa 4
2026-06-05T06:33:04Z,0,0,304,Versa 4
2026-06-05T06:33:05Z,0,0,0,Versa 4
2026-06-05T06:33:06Z,4,0,-304,Versa 4
2026-06-05T06:33:07Z,1,0,0,Versa 4
2026-06-05T06:33:08Z,0,0,0,Versa 4
2026-06-05T06:33:09Z,0,0,0,Versa 4
2026-06-05T06:33:10Z,4,0,0,Versa 4
2026-06-05T06:33:11Z,1,0,609,Versa 4
2026-06-05T06:33:12Z,2,0,0,Versa 4
2026-06-05T06:33:13Z,2,0,-609,Versa 4
2026-06-05T06:33:14Z,1,0,304,Versa 4
2026-06-05T06:33:15Z,0,0,0,Versa 4
2026-06-05T06:33:16Z,0,0,-304,Versa 4
2026-06-05T06:33:17Z,0,0,609,Versa 4
2026-06-05T06:33:18Z,0,0,-304,Versa 4
2026-06-05T06:33:19Z,0,0,-304,Versa 4
2026-06-05T06:33:20Z,0,0,304,Versa 4
2026-06-05T06:33:21Z,0,0,0,Versa 4
2026-06-05T06:33:22Z,0,0,-304,Versa 4
2026-06-05T06:33:23Z,0,0,-914,Versa 4
2026-06-05T06:33:24Z,0,0,0,Versa 4
2026-06-05T06:33:25Z,0,0,304,Versa 4
2026-06-05T06:33:26Z,0,300,-609,Versa 4
2026-06-05T06:33:27Z,0,560,609,Versa 4
2026-06-05T06:33:28Z,0,920,0,Versa 4
2026-06-05T06:33:29Z,0,1530,0,Versa 4
2026-06-05T06:33:30Z,0,1980,-304,Versa 4
2026-06-05T06:33:31Z,0,2380,304,Versa 4
2026-06-05T06:33:32Z,0,2370,-304,Versa 4
2026-06-05T06:33:33Z,0,2380,304,Versa 4
2026-06-05T06:33:34Z,0,2250,304,Versa 4
2026-06-05T06:33:35Z,0,0,-609,Versa 4
2026-06-05T06:33:36Z,0,0,2133,Versa 4
2026-06-05T06:33:37Z,0,0,-609,Versa 4
2026-06-05T06:33:38Z,0,0,304,Versa 4
2026-06-05T06:33:39Z,0,0,0,Versa 4
2026-06-05T06:33:40Z,0,570,-304,Versa 4
2026-06-05T06:33:41Z,0,930,304,Versa 4
2026-06-05T06:33:42Z,0,1280,0,Versa 4
2026-06-05T06:33:43Z,0,1400,-304,Versa 4
2026-06-05T06:33:44Z,0,1410,-609,Versa 4
2026-06-05T06:33:45Z,2,1410,914,Versa 4
2026-06-05T06:33:46Z,2,1410,914,Versa 4
2026-06-05T06:33:47Z,0,1400,-609,Versa 4
2026-06-05T06:33:48Z,4,1410,-609,Versa 4
2026-06-05T06:33:49Z,0,1410,0,Versa 4
2026-06-05T06:33:50Z,0,1400,1524,Versa 4
