timestamp,temperature celsius,data source
2026-05-18T11:59:00Z,27.4,Versa 4
2026-05-18T12:00:00Z,27.9,Versa 4
2026-05-18T12:01:00Z,27.9,Versa 4
2026-05-18T12:02:00Z,27.8,Versa 4
2026-05-18T12:03:00Z,27.7,Versa 4
2026-05-18T12:04:00Z,27.6,Versa 4
2026-05-18T12:05:00Z,27.4,Versa 4
2026-05-18T12:06:00Z,27.3,Versa 4
2026-05-18T12:07:00Z,27.1,Versa 4
2026-05-18T12:08:00Z,27.0,Versa 4
2026-05-18T12:09:00Z,26.8,Versa 4
2026-05-18T12:10:00Z,26.7,Versa 4
2026-05-18T12:11:00Z,26.7,Versa 4
2026-05-18T12:12:00Z,26.5,Versa 4
2026-05-18T12:13:00Z,26.5,Versa 4
2026-05-18T12:14:00Z,26.4,Versa 4
2026-05-18T12:15:00Z,26.3,Versa 4
2026-05-18T12:16:00Z,26.3,Versa 4
2026-05-18T12:17:00Z,26.1,Versa 4
2026-05-18T12:18:00Z,26.1,Versa 4
2026-05-18T12:19:00Z,26.0,Versa 4
2026-05-18T12:20:00Z,25.9,Versa 4
2026-05-18T12:21:00Z,25.9,Versa 4
2026-05-18T12:22:00Z,25.9,Versa 4
2026-05-18T12:23:00Z,25.8,Versa 4
2026-05-18T12:24:00Z,25.8,Versa 4
2026-05-18T12:25:00Z,25.7,Versa 4
2026-05-18T12:26:00Z,25.7,Versa 4
2026-05-18T12:27:00Z,25.7,Versa 4
2026-05-18T12:28:00Z,25.6,Versa 4
2026-05-18T12:29:00Z,25.5,Versa 4
2026-05-18T12:30:00Z,25.5,Versa 4
2026-05-18T12:31:00Z,25.5,Versa 4
2026-05-18T12:32:00Z,25.5,Versa 4
2026-05-18T12:33:00Z,25.2,Versa 4
2026-05-18T12:34:00Z,25.3,Versa 4
2026-05-18T12:35:00Z,25.2,Versa 4
2026-05-18T12:36:00Z,25.3,Versa 4
2026-05-18T12:37:00Z,25.2,Versa 4
2026-05-18T12:38:00Z,25.2,Versa 4
2026-05-18T12:39:00Z,25.2,Versa 4
2026-05-18T12:40:00Z,25.2,Versa 4
2026-05-18T12:41:00Z,25.2,Versa 4
2026-05-18T12:42:00Z,25.1,Versa 4
2026-05-18T12:43:00Z,25.1,Versa 4
2026-05-18T12:44:00Z,25.1,Versa 4
2026-05-18T12:45:00Z,25.1,Versa 4
2026-05-18T12:46:00Z,25.0,Versa 4
2026-05-18T12:47:00Z,25.0,Versa 4
2026-05-18T12:48:00Z,25.0,Versa 4
2026-05-18T12:49:00Z,24.9,Versa 4
2026-05-18T12:50:00Z,24.9,Versa 4
2026-05-18T12:51:00Z,24.9,Versa 4
2026-05-18T12:52:00Z,24.8,Versa 4
2026-05-18T12:53:00Z,24.8,Versa 4
2026-05-18T12:54:00Z,24.8,Versa 4
2026-05-18T12:55:00Z,24.8,Versa 4
2026-05-18T12:56:00Z,24.7,Versa 4
2026-05-18T12:57:00Z,24.7,Versa 4
2026-05-18T12:58:00Z,24.6,Versa 4
2026-05-18T12:59:00Z,24.6,Versa 4
2026-05-18T13:00:00Z,24.6,Versa 4
2026-05-18T13:01:00Z,24.7,Versa 4
2026-05-18T13:02:00Z,24.6,Versa 4
2026-05-18T13:03:00Z,24.5,Versa 4
2026-05-18T13:04:00Z,24.5,Versa 4
2026-05-18T13:05:00Z,24.4,Versa 4
2026-05-18T13:06:00Z,24.3,Versa 4
2026-05-18T13:07:00Z,24.2,Versa 4
2026-05-18T13:08:00Z,24.1,Versa 4
2026-05-18T13:09:00Z,23.9,Versa 4
2026-05-18T13:10:00Z,23.8,Versa 4
2026-05-18T13:11:00Z,23.7,Versa 4
2026-05-18T13:12:00Z,23.6,Versa 4
2026-05-18T13:13:00Z,23.5,Versa 4
2026-05-18T13:14:00Z,23.4,Versa 4
2026-05-18T13:15:00Z,23.3,Versa 4
2026-05-18T13:16:00Z,26.9,Versa 4
2026-05-18T13:17:00Z,27.4,Versa 4
2026-05-18T13:18:00Z,27.9,Versa 4
2026-05-18T13:19:00Z,28.1,Versa 4
2026-05-18T13:20:00Z,28.4,Versa 4
2026-05-18T13:21:00Z,28.5,Versa 4
2026-05-18T13:22:00Z,28.6,Versa 4
2026-05-18T13:23:00Z,28.5,Versa 4
2026-05-18T13:24:00Z,28.2,Versa 4
2026-05-18T13:25:00Z,27.7,Versa 4
2026-05-18T13:26:00Z,27.2,Versa 4
2026-05-18T13:27:00Z,26.7,Versa 4
2026-05-18T13:28:00Z,26.3,Versa 4
2026-05-18T13:29:00Z,25.9,Versa 4
2026-05-18T13:30:00Z,25.4,Versa 4
2026-05-18T13:31:00Z,25.1,Versa 4
2026-05-18T13:32:00Z,25.2,Versa 4
2026-05-18T13:33:00Z,25.3,Versa 4
2026-05-18T13:34:00Z,25.5,Versa 4
2026-05-18T13:35:00Z,25.8,Versa 4
2026-05-18T13:36:00Z,26.2,Versa 4
2026-05-18T13:37:00Z,26.5,Versa 4
2026-05-18T13:38:00Z,27.0,Versa 4
2026-05-18T13:39:00Z,27.1,Versa 4
2026-05-18T13:40:00Z,27.3,Versa 4
2026-05-18T13:41:00Z,27.3,Versa 4
2026-05-18T13:42:00Z,27.0,Versa 4
2026-05-18T13:43:00Z,27.1,Versa 4
2026-05-18T13:44:00Z,27.3,Versa 4
2026-05-18T13:45:00Z,27.3,Versa 4
2026-05-18T13:46:00Z,27.2,Versa 4
2026-05-18T13:47:00Z,26.8,Versa 4
2026-05-18T13:48:00Z,26.7,Versa 4
2026-05-18T13:49:00Z,26.8,Versa 4
2026-05-18T13:50:00Z,27.1,Versa 4
2026-05-18T13:51:00Z,27.1,Versa 4
2026-05-18T13:52:00Z,27.1,Versa 4
2026-05-18T13:53:00Z,27.0,Versa 4
2026-05-18T13:54:00Z,27.2,Versa 4
2026-05-18T13:55:00Z,27.4,Versa 4
2026-05-18T13:56:00Z,27.7,Versa 4
2026-05-18T13:57:00Z,27.9,Versa 4
2026-05-18T13:58:00Z,28.2,Versa 4
2026-05-18T13:59:00Z,28.6,Versa 4
2026-05-18T14:00:00Z,29.1,Versa 4
2026-05-18T14:01:00Z,29.2,Versa 4
2026-05-18T14:02:00Z,29.2,Versa 4
2026-05-18T14:03:00Z,29.1,Versa 4
2026-05-18T14:04:00Z,29.1,Versa 4
2026-05-18T14:05:00Z,29.1,Versa 4
2026-05-18T14:06:00Z,29.2,Versa 4
2026-05-18T14:07:00Z,29.2,Versa 4
2026-05-18T14:08:00Z,29.3,Versa 4
2026-05-18T14:09:00Z,29.6,Versa 4
2026-05-18T14:10:00Z,29.6,Versa 4
2026-05-18T14:11:00Z,29.5,Versa 4
2026-05-18T14:12:00Z,29.5,Versa 4
2026-05-18T14:13:00Z,29.4,Versa 4
2026-05-18T14:14:00Z,29.5,Versa 4
2026-05-18T14:15:00Z,29.4,Versa 4
2026-05-18T14:16:00Z,29.5,Versa 4
2026-05-18T14:17:00Z,29.6,Versa 4
2026-05-18T14:18:00Z,29.6,Versa 4
2026-05-18T14:19:00Z,29.7,Versa 4
2026-05-18T14:20:00Z,29.9,Versa 4
2026-05-18T14:21:00Z,30.1,Versa 4
2026-05-18T14:22:00Z,30.3,Versa 4
2026-05-18T14:23:00Z,30.4,Versa 4
2026-05-18T14:24:00Z,30.3,Versa 4
2026-05-18T14:25:00Z,30.2,Versa 4
2026-05-18T14:26:00Z,30.2,Versa 4
2026-05-18T14:27:00Z,30.2,Versa 4
2026-05-18T14:28:00Z,30.2,Versa 4
2026-05-18T14:29:00Z,29.5,Versa 4
2026-05-18T14:30:00Z,29.1,Versa 4
2026-05-18T14:31:00Z,29.1,Versa 4
2026-05-18T14:32:00Z,28.9,Versa 4
2026-05-18T14:33:00Z,29.0,Versa 4
2026-05-18T14:34:00Z,29.3,Versa 4
2026-05-18T14:35:00Z,29.3,Versa 4
2026-05-18T14:36:00Z,29.1,Versa 4
2026-05-18T14:37:00Z,28.7,Versa 4
2026-05-18T14:38:00Z,28.5,Versa 4
2026-05-18T14:39:00Z,28.0,Versa 4
2026-05-18T14:40:00Z,27.3,Versa 4
2026-05-18T14:41:00Z,27.0,Versa 4
2026-05-18T14:42:00Z,26.9,Versa 4
2026-05-18T14:43:00Z,27.0,Versa 4
2026-05-18T14:44:00Z,27.0,Versa 4
