timestamp,latitude,longitude,altitude,data source
2026-05-08T12:11:04Z,53.238602,6.537810,15.6,Versa 4
2026-05-08T12:11:05Z,53.238313,6.537985,-13.299,Versa 4
2026-05-08T12:11:06Z,53.238377,6.537967,-12.999,Versa 4
2026-05-08T12:11:07Z,53.238367,6.538000,-16.2,Versa 4
2026-05-08T12:11:08Z,53.238348,6.538013,-14.0,Versa 4
2026-05-08T12:11:09Z,53.238332,6.538017,-12.5,Versa 4
2026-05-08T12:11:10Z,53.238303,6.538028,-11.0,Versa 4
2026-05-08T12:11:11Z,53.238295,6.538022,-10.3,Versa 4
2026-05-08T12:11:13Z,53.238307,6.538013,-10.3,Versa 4
2026-05-08T12:11:14Z,53.238317,6.538018,-10.0,Versa 4
2026-05-08T12:11:15Z,53.238327,6.538050,-14.8,Versa 4
2026-05-08T12:11:20Z,53.238342,6.538077,-5.7,Versa 4
2026-05-08T12:11:26Z,53.238330,6.538023,-13.5,Versa 4
2026-05-08T12:11:27Z,53.238337,6.537998,-14.4,Versa 4
2026-05-08T12:11:28Z,53.238332,6.537953,-14.1,Versa 4
2026-05-08T12:11:29Z,53.238327,6.537907,-13.799,Versa 4
2026-05-08T12:11:30Z,53.238317,6.537870,-13.499,Versa 4
2026-05-08T12:11:31Z,53.238307,6.537838,-13.499,Versa 4
2026-05-08T12:11:32Z,53.238293,6.537810,-13.599,Versa 4
2026-05-08T12:11:33Z,53.238285,6.537788,-14.499,Versa 4
2026-05-08T12:11:34Z,53.238272,6.537782,-15.999,Versa 4
2026-05-08T12:11:35Z,53.238267,6.537742,-16.2,Versa 4
2026-05-08T12:11:36Z,53.238262,6.537708,-17.4,Versa 4
2026-05-08T12:11:37Z,53.238257,6.537662,-18.099,Versa 4
2026-05-08T12:11:38Z,53.238243,6.537613,-17.599,Versa 4
2026-05-08T12:11:39Z,53.238235,6.537580,-16.999,Versa 4
2026-05-08T12:11:40Z,53.238243,6.537557,-16.399,Versa 4
2026-05-08T12:11:41Z,53.238257,6.537543,-15.699,Versa 4
2026-05-08T12:11:42Z,53.238272,6.537520,-15.099,Versa 4
2026-05-08T12:11:43Z,53.238235,6.537520,-14.499,Versa 4
2026-05-08T12:11:44Z,53.238225,6.537507,-13.7,Versa 4
2026-05-08T12:11:45Z,53.238188,6.537505,-13.399,Versa 4
2026-05-08T12:11:46Z,53.238143,6.537515,-13.099,Versa 4
2026-05-08T12:11:47Z,53.238105,6.537547,-12.799,Versa 4
2026-05-08T12:11:48Z,53.238063,6.537567,-12.699,Versa 4
2026-05-08T12:11:49Z,53.238022,6.537602,-12.599,Versa 4
2026-05-08T12:11:50Z,53.237985,6.537635,-12.299,Versa 4
2026-05-08T12:11:51Z,53.237943,6.537635,-11.999,Versa 4
2026-05-08T12:11:54Z,53.237825,6.537692,-7.599,Versa 4
2026-05-08T12:11:55Z,53.237783,6.537713,-16.5,Versa 4
2026-05-08T12:11:56Z,53.237750,6.537732,-14.7,Versa 4
2026-05-08T12:11:57Z,53.237723,6.537760,-13.799,Versa 4
2026-05-08T12:11:59Z,53.237635,6.537823,-5.299,Versa 4
2026-05-08T12:12:01Z,53.237523,6.537890,-7.599,Versa 4
2026-05-08T12:12:02Z,53.237473,6.537922,-9.999,Versa 4
2026-05-08T12:12:03Z,53.237562,6.537915,-8.399,Versa 4
2026-05-08T12:12:04Z,53.237530,6.537857,-7.699,Versa 4
2026-05-08T12:12:05Z,53.237507,6.537802,-6.699,Versa 4
2026-05-08T12:12:06Z,53.237478,6.537747,-6.3,Versa 4
2026-05-08T12:12:07Z,53.237447,6.537698,-6.5,Versa 4
2026-05-08T12:12:08Z,53.237413,6.537653,-6.2,Versa 4
2026-05-08T12:12:09Z,53.237377,6.537627,-6.1,Versa 4
