timestamp,gain,data source
2026-05-11T16:37:00Z,3048,Versa 4
2026-05-11T16:38:00Z,3048,Versa 4
2026-05-11T16:59:00Z,3048,Versa 4
2026-05-11T19:22:00Z,3048,Versa 4
2026-05-12T07:07:00Z,3048,Versa 4
2026-05-12T07:12:00Z,3048,Versa 4
2026-05-12T07:13:00Z,3048,Versa 4
2026-05-12T07:46:00Z,3048,Versa 4
2026-05-12T07:50:00Z,3048,Versa 4
2026-05-12T07:57:00Z,3048,Versa 4
2026-05-12T08:05:00Z,6096,Versa 4
2026-05-12T08:06:00Z,3048,Versa 4
2026-05-12T08:52:00Z,3048,Versa 4
2026-05-12T08:58:00Z,3048,Versa 4
2026-05-12T09:07:00Z,3048,Versa 4
2026-05-12T09:14:00Z,3048,Versa 4
2026-05-12T09:28:00Z,3048,Versa 4
2026-05-12T09:38:00Z,3048,Versa 4
2026-05-12T10:14:00Z,3048,Versa 4
2026-05-12T10:24:00Z,3048,Versa 4
2026-05-12T10:25:00Z,3048,Versa 4
2026-05-12T10:32:00Z,3048,Versa 4
2026-05-12T14:00:00Z,3048,Versa 4
2026-05-12T18:15:00Z,3048,Versa 4
2026-05-12T22:11:00Z,3048,Versa 4
2026-05-12T22:24:00Z,3048,Versa 4
2026-05-13T08:08:00Z,3048,Versa 4
2026-05-13T08:59:00Z,3048,Versa 4
2026-05-13T10:15:00Z,3048,Versa 4
2026-05-13T10:21:00Z,3048,Versa 4
2026-05-13T10:24:00Z,3048,Versa 4
2026-05-13T10:26:00Z,3048,Versa 4
2026-05-13T10:33:00Z,3048,Versa 4
2026-05-13T10:44:00Z,3048,Versa 4
2026-05-13T12:19:00Z,3048,Versa 4
2026-05-13T15:08:00Z,3048,Versa 4
2026-05-13T15:10:00Z,3048,Versa 4
2026-05-13T18:38:00Z,3048,Versa 4
2026-05-13T20:38:00Z,3048,Versa 4
2026-05-14T09:37:00Z,3048,Versa 4
2026-05-14T10:07:00Z,3048,Versa 4
2026-05-14T12:11:00Z,3048,Versa 4
2026-05-14T13:55:00Z,3048,Versa 4
2026-05-14T14:24:00Z,3048,Versa 4
2026-05-14T15:00:00Z,3048,Versa 4
2026-05-14T17:44:00Z,3048,Versa 4
2026-05-14T18:03:00Z,3048,Versa 4
2026-05-15T09:43:00Z,3048,Versa 4
2026-05-15T09:44:00Z,18288,Versa 4
2026-05-15T09:45:00Z,3048,Versa 4
2026-05-15T09:52:00Z,12192,Versa 4
2026-05-15T09:53:00Z,15240,Versa 4
2026-05-15T09:54:00Z,6096,Versa 4
2026-05-15T09:56:00Z,3048,Versa 4
2026-05-15T09:57:00Z,6096,Versa 4
2026-05-15T09:59:00Z,3048,Versa 4
2026-05-15T10:00:00Z,9144,Versa 4
2026-05-15T10:02:00Z,3048,Versa 4
2026-05-15T10:08:00Z,6096,Versa 4
2026-05-15T10:09:00Z,3048,Versa 4
2026-05-15T10:10:00Z,3048,Versa 4
2026-05-15T10:26:00Z,3048,Versa 4
2026-05-15T10:31:00Z,12192,Versa 4
2026-05-15T10:33:00Z,6096,Versa 4
2026-05-15T10:38:00Z,3048,Versa 4
2026-05-15T10:40:00Z,3048,Versa 4
2026-05-15T10:42:00Z,12192,Versa 4
2026-05-15T10:46:00Z,6096,Versa 4
2026-05-15T10:51:00Z,12192,Versa 4
2026-05-15T10:52:00Z,18288,Versa 4
2026-05-15T10:53:00Z,21336,Versa 4
2026-05-15T10:54:00Z,9144,Versa 4
2026-05-15T10:55:00Z,6096,Versa 4
2026-05-15T11:02:00Z,3048,Versa 4
2026-05-15T11:03:00Z,12192,Versa 4
2026-05-15T11:10:00Z,3048,Versa 4
2026-05-15T11:11:00Z,3048,Versa 4
2026-05-15T11:12:00Z,3048,Versa 4
2026-05-15T11:13:00Z,3048,Versa 4
2026-05-15T11:14:00Z,6096,Versa 4
2026-05-15T11:15:00Z,12192,Versa 4
2026-05-15T11:16:00Z,12192,Versa 4
2026-05-15T11:17:00Z,6096,Versa 4
2026-05-15T11:21:00Z,3048,Versa 4
2026-05-15T11:22:00Z,3048,Versa 4
2026-05-15T12:31:00Z,3048,Versa 4
2026-05-15T13:41:00Z,3048,Versa 4
2026-05-15T14:26:00Z,3048,Versa 4
2026-05-15T14:49:00Z,3048,Versa 4
2026-05-15T14:53:00Z,3048,Versa 4
2026-05-15T14:59:00Z,3048,Versa 4
2026-05-15T15:32:00Z,6096,Versa 4
2026-05-15T15:33:00Z,3048,Versa 4
2026-05-15T15:34:00Z,3048,Versa 4
2026-05-18T13:32:00Z,3048,Versa 4
2026-05-18T13:35:00Z,3048,Versa 4
2026-05-18T14:40:00Z,3048,Versa 4
2026-05-18T16:05:00Z,3048,Versa 4
2026-05-18T16:07:00Z,3048,Versa 4
2026-05-18T16:28:00Z,3048,Versa 4
2026-05-18T16:41:00Z,3048,Versa 4
2026-05-18T17:23:00Z,3048,Versa 4
2026-05-18T18:18:00Z,3048,Versa 4
2026-05-18T18:20:00Z,3048,Versa 4
2026-05-18T18:34:00Z,3048,Versa 4
2026-05-18T20:38:00Z,3048,Versa 4
2026-05-18T21:18:00Z,3048,Versa 4
2026-05-19T09:36:00Z,3048,Versa 4
2026-05-19T09:57:00Z,3048,Versa 4
2026-05-19T10:04:00Z,3048,Versa 4
2026-05-19T10:16:00Z,3048,Versa 4
2026-05-19T10:20:00Z,6096,Versa 4
2026-05-19T10:22:00Z,3048,Versa 4
2026-05-19T10:27:00Z,3048,Versa 4
2026-05-19T10:30:00Z,3048,Versa 4
2026-05-19T10:41:00Z,3048,Versa 4
2026-05-19T10:42:00Z,3048,Versa 4
2026-05-19T10:47:00Z,3048,Versa 4
2026-05-19T10:48:00Z,6096,Versa 4
2026-05-19T10:55:00Z,12192,Versa 4
2026-05-19T10:58:00Z,3048,Versa 4
2026-05-19T11:00:00Z,9144,Versa 4
2026-05-19T11:01:00Z,3048,Versa 4
2026-05-19T11:04:00Z,6096,Versa 4
2026-05-19T11:05:00Z,6096,Versa 4
2026-05-19T11:06:00Z,3048,Versa 4
2026-05-19T11:08:00Z,3048,Versa 4
2026-05-19T11:13:00Z,6096,Versa 4
2026-05-19T11:14:00Z,3048,Versa 4
2026-05-19T11:58:00Z,6096,Versa 4
2026-05-19T11:59:00Z,3048,Versa 4
2026-05-19T13:55:00Z,3048,Versa 4
2026-05-19T14:01:00Z,3048,Versa 4
2026-05-19T15:15:00Z,3048,Versa 4
2026-05-19T15:31:00Z,3048,Versa 4
2026-05-19T16:42:00Z,3048,Versa 4
2026-05-19T19:17:00Z,3048,Versa 4
2026-05-19T20:39:00Z,3048,Versa 4
2026-05-20T06:52:00Z,3048,Versa 4
2026-05-20T06:57:00Z,3048,Versa 4
2026-05-20T06:58:00Z,21336,Versa 4
2026-05-20T06:59:00Z,6096,Versa 4
2026-05-20T07:04:00Z,9144,Versa 4
2026-05-20T07:05:00Z,6096,Versa 4
2026-05-20T07:10:00Z,6096,Versa 4
2026-05-20T07:11:00Z,6096,Versa 4
2026-05-20T07:12:00Z,9144,Versa 4
2026-05-20T07:18:00Z,3048,Versa 4
2026-05-20T07:21:00Z,3048,Versa 4
2026-05-20T07:22:00Z,3048,Versa 4
2026-05-20T07:23:00Z,9144,Versa 4
2026-05-20T07:24:00Z,15240,Versa 4
2026-05-20T07:25:00Z,3048,Versa 4
2026-05-20T07:26:00Z,15240,Versa 4
2026-05-20T07:27:00Z,12192,Versa 4
2026-05-20T07:28:00Z,3048,Versa 4
2026-05-20T07:29:00Z,12192,Versa 4
2026-05-20T08:09:00Z,3048,Versa 4
2026-05-20T09:35:00Z,15240,Versa 4
2026-05-20T13:22:00Z,3048,Versa 4
2026-05-20T16:13:00Z,3048,Versa 4
2026-05-20T16:15:00Z,3048,Versa 4
2026-05-20T16:19:00Z,3048,Versa 4
2026-05-20T16:21:00Z,3048,Versa 4
2026-05-20T19:33:00Z,3048,Versa 4
2026-05-20T19:44:00Z,3048,Versa 4
2026-05-20T19:49:00Z,3048,Versa 4
2026-05-20T20:15:00Z,3048,Versa 4
2026-05-20T21:42:00Z,3048,Versa 4
2026-05-20T22:10:00Z,3048,Versa 4
2026-05-20T22:12:00Z,3048,Versa 4
2026-05-20T22:13:00Z,3048,Versa 4
2026-05-20T23:12:00Z,3048,Versa 4
2026-05-21T06:36:00Z,9144,Versa 4
2026-05-21T06:41:00Z,3048,Versa 4
2026-05-21T07:05:00Z,3048,Versa 4
2026-05-21T07:13:00Z,3048,Versa 4
2026-05-21T08:28:00Z,3048,Versa 4
2026-05-21T09:48:00Z,3048,Versa 4
2026-05-21T10:22:00Z,3048,Versa 4
2026-05-21T12:34:00Z,3048,Versa 4
2026-05-21T15:14:00Z,3048,Versa 4
2026-05-21T17:18:00Z,3048,Versa 4
2026-05-21T17:56:00Z,3048,Versa 4
2026-05-21T18:48:00Z,3048,Versa 4
2026-05-21T19:06:00Z,3048,Versa 4
2026-05-22T06:28:00Z,3048,Versa 4
2026-05-22T06:40:00Z,3048,Versa 4
2026-05-22T07:59:00Z,9144,Versa 4
2026-05-22T08:00:00Z,3048,Versa 4
2026-05-22T08:01:00Z,9144,Versa 4
2026-05-22T08:09:00Z,21336,Versa 4
2026-05-22T08:10:00Z,12192,Versa 4
2026-05-22T08:11:00Z,3048,Versa 4
2026-05-22T08:29:00Z,3048,Versa 4
2026-05-22T10:17:00Z,3048,Versa 4
2026-05-22T11:41:00Z,3048,Versa 4
2026-05-22T12:05:00Z,3048,Versa 4
2026-05-22T12:29:00Z,3048,Versa 4
2026-05-22T13:40:00Z,3048,Versa 4
2026-05-22T13:54:00Z,6096,Versa 4
2026-05-22T16:14:00Z,6096,Versa 4
2026-05-22T16:34:00Z,3048,Versa 4
2026-05-22T16:57:00Z,3048,Versa 4
2026-05-22T18:12:00Z,3048,Versa 4
2026-05-22T18:46:00Z,3048,Versa 4
2026-05-22T20:05:00Z,3048,Versa 4
2026-05-22T20:15:00Z,6096,Versa 4
2026-05-22T21:53:00Z,3048,Versa 4
2026-05-23T08:15:00Z,3048,Versa 4
2026-05-23T11:24:00Z,3048,Versa 4
2026-05-23T11:43:00Z,3048,Versa 4
2026-05-23T12:09:00Z,3048,Versa 4
2026-05-23T12:13:00Z,3048,Versa 4
2026-05-23T12:31:00Z,3048,Versa 4
2026-05-23T12:38:00Z,3048,Versa 4
2026-05-23T13:38:00Z,3048,Versa 4
2026-05-23T13:51:00Z,3048,Versa 4
2026-05-23T13:54:00Z,3048,Versa 4
2026-05-23T15:52:00Z,3048,Versa 4
2026-05-23T18:47:00Z,3048,Versa 4
2026-05-23T19:08:00Z,3048,Versa 4
2026-05-23T19:27:00Z,3048,Versa 4
2026-05-23T19:31:00Z,3048,Versa 4
2026-05-23T19:32:00Z,3048,Versa 4
2026-05-23T20:54:00Z,3048,Versa 4
2026-05-23T21:16:00Z,3048,Versa 4
2026-05-24T07:24:00Z,3048,Versa 4
2026-05-24T07:32:00Z,3048,Versa 4
2026-05-24T07:44:00Z,6096,Versa 4
2026-05-24T07:48:00Z,3048,Versa 4
2026-05-24T08:48:00Z,3048,Versa 4
2026-05-24T09:28:00Z,6096,Versa 4
2026-05-24T09:52:00Z,3048,Versa 4
2026-05-24T09:53:00Z,3048,Versa 4
2026-05-24T10:10:00Z,3048,Versa 4
2026-05-24T10:33:00Z,3048,Versa 4
2026-05-24T12:31:00Z,3048,Versa 4
2026-05-24T14:32:00Z,3048,Versa 4
2026-05-24T15:30:00Z,3048,Versa 4
2026-05-24T15:33:00Z,3048,Versa 4
2026-05-24T15:37:00Z,3048,Versa 4
2026-05-24T21:41:00Z,3048,Versa 4
2026-05-24T21:51:00Z,3048,Versa 4
2026-05-24T22:12:00Z,3048,Versa 4
2026-05-24T22:24:00Z,3048,Versa 4
2026-05-24T22:29:00Z,3048,Versa 4
2026-05-24T23:23:00Z,3048,Versa 4
2026-05-25T05:50:00Z,3048,Versa 4
2026-05-25T08:46:00Z,3048,Versa 4
2026-05-25T09:54:00Z,3048,Versa 4
2026-05-25T10:12:00Z,3048,Versa 4
2026-05-25T12:00:00Z,3048,Versa 4
2026-05-25T14:37:00Z,3048,Versa 4
2026-05-25T14:40:00Z,3048,Versa 4
2026-05-25T14:43:00Z,3048,Versa 4
2026-05-25T14:55:00Z,3048,Versa 4
2026-05-25T14:58:00Z,3048,Versa 4
2026-05-25T17:15:00Z,3048,Versa 4
2026-05-25T17:25:00Z,6096,Versa 4
2026-05-25T17:48:00Z,3048,Versa 4
2026-05-25T17:50:00Z,9144,Versa 4
2026-05-25T17:51:00Z,36576,Versa 4
2026-05-25T17:52:00Z,18288,Versa 4
2026-05-25T17:53:00Z,12192,Versa 4
2026-05-25T17:55:00Z,9144,Versa 4
2026-05-25T17:59:00Z,3048,Versa 4
2026-05-25T18:03:00Z,6096,Versa 4
2026-05-25T18:05:00Z,6096,Versa 4
2026-05-25T18:11:00Z,3048,Versa 4
2026-05-25T18:12:00Z,3048,Versa 4
2026-05-25T18:17:00Z,6096,Versa 4
2026-05-25T18:38:00Z,3048,Versa 4
2026-05-25T18:47:00Z,6096,Versa 4
2026-05-25T19:08:00Z,9144,Versa 4
2026-05-25T19:11:00Z,3048,Versa 4
2026-05-25T19:13:00Z,3048,Versa 4
2026-05-25T19:55:00Z,3048,Versa 4
2026-05-25T21:19:00Z,3048,Versa 4
2026-05-26T13:59:00Z,3048,Versa 4
2026-05-26T14:00:00Z,3048,Versa 4
2026-05-26T14:05:00Z,3048,Versa 4
2026-05-26T14:46:00Z,3048,Versa 4
2026-05-26T15:04:00Z,3048,Versa 4
2026-05-26T15:59:00Z,6096,Versa 4
2026-05-26T16:38:00Z,3048,Versa 4
2026-05-26T17:42:00Z,3048,Versa 4
2026-05-26T21:24:00Z,3048,Versa 4
2026-05-27T06:07:00Z,3048,Versa 4
2026-05-27T06:08:00Z,3048,Versa 4
2026-05-27T06:13:00Z,3048,Versa 4
2026-05-27T06:14:00Z,3048,Versa 4
2026-05-27T06:15:00Z,6096,Versa 4
2026-05-27T06:16:00Z,9144,Versa 4
2026-05-27T06:19:00Z,3048,Versa 4
2026-05-27T06:22:00Z,3048,Versa 4
2026-05-27T06:25:00Z,12192,Versa 4
2026-05-27T06:27:00Z,9144,Versa 4
2026-05-27T06:28:00Z,6096,Versa 4
2026-05-27T06:29:00Z,9144,Versa 4
2026-05-27T06:30:00Z,3048,Versa 4
2026-05-27T06:31:00Z,18288,Versa 4
2026-05-27T06:32:00Z,18288,Versa 4
2026-05-27T09:10:00Z,3048,Versa 4
2026-05-27T09:24:00Z,3048,Versa 4
2026-05-27T09:36:00Z,3048,Versa 4
2026-05-27T11:58:00Z,9144,Versa 4
2026-05-27T13:11:00Z,3048,Versa 4
2026-05-27T13:13:00Z,3048,Versa 4
2026-05-27T13:17:00Z,3048,Versa 4
2026-05-27T14:05:00Z,3048,Versa 4
2026-05-27T15:59:00Z,3048,Versa 4
2026-05-27T16:21:00Z,3048,Versa 4
2026-05-27T16:31:00Z,3048,Versa 4
2026-05-27T19:23:00Z,3048,Versa 4
2026-05-27T21:06:00Z,3048,Versa 4
2026-05-28T09:44:00Z,18288,Versa 4
2026-05-28T09:45:00Z,12192,Versa 4
2026-05-28T09:50:00Z,6096,Versa 4
2026-05-28T09:51:00Z,6096,Versa 4
2026-05-28T09:52:00Z,3048,Versa 4
2026-05-28T09:53:00Z,6096,Versa 4
2026-05-28T09:54:00Z,12192,Versa 4
2026-05-28T09:56:00Z,3048,Versa 4
2026-05-28T10:01:00Z,3048,Versa 4
2026-05-28T10:03:00Z,9144,Versa 4
2026-05-28T10:10:00Z,3048,Versa 4
2026-05-28T10:11:00Z,3048,Versa 4
2026-05-28T10:17:00Z,3048,Versa 4
2026-05-28T10:23:00Z,3048,Versa 4
2026-05-28T10:29:00Z,6096,Versa 4
2026-05-28T11:22:00Z,3048,Versa 4
2026-05-28T19:31:00Z,3048,Versa 4
2026-05-28T19:44:00Z,3048,Versa 4
2026-05-28T19:59:00Z,3048,Versa 4
2026-05-29T06:04:00Z,3048,Versa 4
2026-05-29T06:14:00Z,3048,Versa 4
2026-05-29T06:17:00Z,3048,Versa 4
2026-05-29T06:19:00Z,3048,Versa 4
2026-05-29T06:23:00Z,3048,Versa 4
2026-05-29T06:25:00Z,3048,Versa 4
2026-05-29T06:26:00Z,3048,Versa 4
2026-05-29T06:27:00Z,9144,Versa 4
2026-05-29T06:28:00Z,3048,Versa 4
2026-05-29T06:29:00Z,3048,Versa 4
2026-05-29T06:30:00Z,15240,Versa 4
2026-05-29T06:31:00Z,3048,Versa 4
2026-05-29T06:32:00Z,9144,Versa 4
2026-05-29T06:33:00Z,6096,Versa 4
2026-05-29T06:48:00Z,3048,Versa 4
2026-05-29T07:39:00Z,3048,Versa 4
2026-05-29T08:01:00Z,3048,Versa 4
2026-05-29T08:04:00Z,3048,Versa 4
2026-05-29T09:46:00Z,3048,Versa 4
2026-05-29T12:34:00Z,3048,Versa 4
2026-05-29T14:17:00Z,3048,Versa 4
2026-05-29T16:49:00Z,3048,Versa 4
2026-05-29T17:11:00Z,3048,Versa 4
2026-05-29T18:43:00Z,3048,Versa 4
2026-05-29T19:42:00Z,3048,Versa 4
2026-05-29T19:57:00Z,3048,Versa 4
2026-05-29T21:14:00Z,3048,Versa 4
2026-05-29T21:52:00Z,3048,Versa 4
2026-05-30T09:40:00Z,3048,Versa 4
2026-05-30T09:46:00Z,3048,Versa 4
2026-05-30T10:13:00Z,12192,Versa 4
2026-05-30T10:14:00Z,6096,Versa 4
2026-05-30T10:18:00Z,9144,Versa 4
2026-05-30T10:19:00Z,12192,Versa 4
2026-05-30T10:20:00Z,3048,Versa 4
2026-05-30T10:22:00Z,9144,Versa 4
2026-05-30T10:23:00Z,15240,Versa 4
2026-05-30T10:24:00Z,9144,Versa 4
2026-05-30T10:25:00Z,9144,Versa 4
2026-05-30T10:26:00Z,3048,Versa 4
2026-05-30T10:27:00Z,3048,Versa 4
2026-05-30T10:28:00Z,3048,Versa 4
2026-05-30T10:30:00Z,18288,Versa 4
2026-05-30T10:31:00Z,15240,Versa 4
2026-05-30T10:32:00Z,24384,Versa 4
2026-05-30T10:33:00Z,3048,Versa 4
2026-05-30T10:35:00Z,3048,Versa 4
2026-05-30T10:36:00Z,3048,Versa 4
2026-05-30T10:37:00Z,3048,Versa 4
2026-05-30T10:38:00Z,6096,Versa 4
2026-05-30T10:40:00Z,6096,Versa 4
2026-05-30T10:41:00Z,9144,Versa 4
2026-05-30T10:42:00Z,3048,Versa 4
2026-05-30T10:44:00Z,9144,Versa 4
2026-05-30T10:46:00Z,3048,Versa 4
2026-05-30T10:47:00Z,6096,Versa 4
2026-05-30T10:48:00Z,9144,Versa 4
2026-05-30T10:49:00Z,9144,Versa 4
2026-05-30T10:50:00Z,3048,Versa 4
2026-05-30T11:24:00Z,3048,Versa 4
2026-05-30T13:33:00Z,3048,Versa 4
2026-05-30T13:34:00Z,3048,Versa 4
2026-05-30T15:18:00Z,3048,Versa 4
2026-05-30T15:59:00Z,3048,Versa 4
2026-05-30T22:07:00Z,3048,Versa 4
2026-05-31T00:41:00Z,3048,Versa 4
2026-05-31T09:42:00Z,3048,Versa 4
2026-05-31T10:53:00Z,3048,Versa 4
2026-05-31T11:32:00Z,12192,Versa 4
2026-05-31T11:33:00Z,12192,Versa 4
2026-05-31T11:42:00Z,3048,Versa 4
2026-05-31T11:44:00Z,6096,Versa 4
2026-05-31T11:45:00Z,6096,Versa 4
2026-05-31T11:46:00Z,12192,Versa 4
2026-05-31T11:47:00Z,6096,Versa 4
2026-05-31T11:48:00Z,9144,Versa 4
2026-05-31T11:49:00Z,3048,Versa 4
2026-05-31T13:35:00Z,3048,Versa 4
2026-05-31T15:15:00Z,3048,Versa 4
2026-05-31T15:18:00Z,3048,Versa 4
2026-05-31T16:58:00Z,3048,Versa 4
2026-05-31T17:36:00Z,6096,Versa 4
2026-05-31T18:29:00Z,6096,Versa 4
2026-05-31T18:57:00Z,3048,Versa 4
2026-05-31T21:01:00Z,3048,Versa 4
