timestamp,latitude,longitude,altitude,data source
2026-05-23T12:43:22Z,52.693812,6.197435,-26.5,Versa 4
2026-05-23T12:43:23Z,52.694005,6.197762,2.799,Versa 4
2026-05-23T12:43:24Z,52.694015,6.197582,-1.1,Versa 4
2026-05-23T12:43:25Z,52.694083,6.197717,3.799,Versa 4
2026-05-23T12:43:28Z,52.694232,6.198002,-7.8,Versa 4
2026-05-23T12:43:33Z,52.694313,6.198002,0.799,Versa 4
2026-05-23T12:43:34Z,52.694373,6.198002,2.1,Versa 4
2026-05-23T12:43:35Z,52.694428,6.198060,3.5,Versa 4
2026-05-23T12:43:36Z,52.694493,6.198103,4.8,Versa 4
2026-05-23T12:43:37Z,52.694530,6.198153,6.1,Versa 4
2026-05-23T12:43:38Z,52.694595,6.198185,7.0,Versa 4
2026-05-23T12:43:39Z,52.694673,6.198227,8.3,Versa 4
2026-05-23T12:43:40Z,52.694760,6.198260,10.1,Versa 4
2026-05-23T12:43:41Z,52.694820,6.198272,11.3,Versa 4
2026-05-23T12:43:42Z,52.694848,6.198278,12.5,Versa 4
2026-05-23T12:43:43Z,52.694898,6.198287,13.6,Versa 4
2026-05-23T12:43:44Z,52.694945,6.198300,14.6,Versa 4
2026-05-23T12:43:45Z,52.695000,6.198315,15.6,Versa 4
2026-05-23T12:43:46Z,52.695060,6.198320,16.8,Versa 4
2026-05-23T12:43:47Z,52.695115,6.198352,17.8,Versa 4
2026-05-23T12:43:48Z,52.695175,6.198388,18.8,Versa 4
2026-05-23T12:43:49Z,52.695222,6.198445,19.8,Versa 4
2026-05-23T12:43:50Z,52.695253,6.198508,20.8,Versa 4
2026-05-23T12:43:51Z,52.695272,6.198532,21.8,Versa 4
2026-05-23T12:43:52Z,52.695313,6.198560,24.1,Versa 4
2026-05-23T12:43:53Z,52.695360,6.198597,26.3,Versa 4
2026-05-23T12:43:54Z,52.695407,6.198610,28.1,Versa 4
2026-05-23T12:43:59Z,52.695647,6.198765,39.5,Versa 4
2026-05-23T12:44:00Z,52.695687,6.198783,39.8,Versa 4
2026-05-23T12:44:02Z,52.695875,6.198827,42.599,Versa 4
2026-05-23T12:44:03Z,52.695978,6.198835,42.3,Versa 4
2026-05-23T12:44:04Z,52.696092,6.198843,43.099,Versa 4
2026-05-23T12:44:05Z,52.696152,6.198840,43.6,Versa 4
2026-05-23T12:44:06Z,52.696232,6.198840,44.1,Versa 4
2026-05-23T12:44:07Z,52.696272,6.198845,44.8,Versa 4
2026-05-23T12:44:08Z,52.696302,6.198853,45.6,Versa 4
2026-05-23T12:44:09Z,52.696383,6.198835,44.8,Versa 4
2026-05-23T12:44:10Z,52.696472,6.198837,43.6,Versa 4
2026-05-23T12:44:11Z,52.696592,6.198868,35.1,Versa 4
2026-05-23T12:44:12Z,52.696647,6.198880,31.3,Versa 4
