timestamp,temperature celsius,data source
2026-05-26T00:55:00Z,33.9,Versa 4
2026-05-26T00:56:00Z,33.9,Versa 4
2026-05-26T00:57:00Z,33.9,Versa 4
2026-05-26T00:58:00Z,33.8,Versa 4
2026-05-26T00:59:00Z,33.6,Versa 4
2026-05-26T01:00:00Z,33.4,Versa 4
2026-05-26T01:01:00Z,33.3,Versa 4
2026-05-26T01:02:00Z,33.2,Versa 4
2026-05-26T01:03:00Z,33.1,Versa 4
2026-05-26T01:04:00Z,33.0,Versa 4
2026-05-26T01:05:00Z,32.9,Versa 4
2026-05-26T01:06:00Z,32.9,Versa 4
2026-05-26T01:07:00Z,32.8,Versa 4
2026-05-26T01:08:00Z,32.8,Versa 4
2026-05-26T01:09:00Z,32.7,Versa 4
2026-05-26T01:10:00Z,32.7,Versa 4
2026-05-26T01:11:00Z,32.6,Versa 4
2026-05-26T01:12:00Z,32.6,Versa 4
2026-05-26T01:13:00Z,32.6,Versa 4
2026-05-26T01:14:00Z,32.6,Versa 4
2026-05-26T01:15:00Z,32.6,Versa 4
2026-05-26T01:16:00Z,32.7,Versa 4
2026-05-26T01:17:00Z,32.9,Versa 4
2026-05-26T01:18:00Z,33.1,Versa 4
2026-05-26T01:19:00Z,33.3,Versa 4
2026-05-26T01:20:00Z,33.4,Versa 4
2026-05-26T01:21:00Z,33.5,Versa 4
2026-05-26T01:22:00Z,33.5,Versa 4
2026-05-26T01:23:00Z,33.5,Versa 4
2026-05-26T01:24:00Z,33.6,Versa 4
2026-05-26T01:25:00Z,33.6,Versa 4
2026-05-26T01:26:00Z,33.6,Versa 4
2026-05-26T01:27:00Z,33.6,Versa 4
2026-05-26T01:28:00Z,33.6,Versa 4
2026-05-26T01:29:00Z,33.7,Versa 4
2026-05-26T01:30:00Z,33.7,Versa 4
2026-05-26T01:31:00Z,33.7,Versa 4
2026-05-26T01:32:00Z,33.7,Versa 4
2026-05-26T01:33:00Z,33.8,Versa 4
2026-05-26T01:34:00Z,33.8,Versa 4
2026-05-26T01:35:00Z,33.8,Versa 4
2026-05-26T01:36:00Z,33.8,Versa 4
2026-05-26T01:37:00Z,33.8,Versa 4
2026-05-26T01:38:00Z,34.0,Versa 4
2026-05-26T01:39:00Z,34.1,Versa 4
2026-05-26T01:40:00Z,34.2,Versa 4
2026-05-26T01:41:00Z,34.2,Versa 4
2026-05-26T01:42:00Z,34.3,Versa 4
2026-05-26T01:43:00Z,34.3,Versa 4
2026-05-26T01:44:00Z,34.3,Versa 4
2026-05-26T01:45:00Z,34.5,Versa 4
2026-05-26T01:46:00Z,34.5,Versa 4
2026-05-26T01:47:00Z,34.6,Versa 4
2026-05-26T01:48:00Z,34.7,Versa 4
2026-05-26T01:49:00Z,34.7,Versa 4
2026-05-26T01:50:00Z,34.7,Versa 4
2026-05-26T01:51:00Z,34.8,Versa 4
2026-05-26T01:52:00Z,34.8,Versa 4
2026-05-26T01:53:00Z,34.9,Versa 4
2026-05-26T01:54:00Z,34.9,Versa 4
2026-05-26T01:55:00Z,34.9,Versa 4
2026-05-26T01:56:00Z,34.9,Versa 4
2026-05-26T01:57:00Z,34.9,Versa 4
2026-05-26T01:58:00Z,35.0,Versa 4
2026-05-26T01:59:00Z,35.0,Versa 4
2026-05-26T02:00:00Z,35.0,Versa 4
2026-05-26T02:01:00Z,35.0,Versa 4
2026-05-26T02:02:00Z,35.1,Versa 4
2026-05-26T02:03:00Z,35.0,Versa 4
2026-05-26T02:04:00Z,35.1,Versa 4
2026-05-26T02:05:00Z,35.2,Versa 4
2026-05-26T02:06:00Z,35.2,Versa 4
2026-05-26T02:07:00Z,35.1,Versa 4
2026-05-26T02:08:00Z,35.2,Versa 4
2026-05-26T02:09:00Z,35.2,Versa 4
2026-05-26T02:10:00Z,35.2,Versa 4
2026-05-26T02:11:00Z,35.2,Versa 4
2026-05-26T02:12:00Z,35.2,Versa 4
2026-05-26T02:13:00Z,35.2,Versa 4
2026-05-26T02:14:00Z,35.2,Versa 4
2026-05-26T02:15:00Z,35.3,Versa 4
2026-05-26T02:16:00Z,35.2,Versa 4
2026-05-26T02:17:00Z,35.3,Versa 4
2026-05-26T02:18:00Z,35.3,Versa 4
2026-05-26T02:19:00Z,35.3,Versa 4
2026-05-26T02:20:00Z,35.3,Versa 4
2026-05-26T02:21:00Z,35.3,Versa 4
2026-05-26T02:22:00Z,35.3,Versa 4
2026-05-26T02:23:00Z,35.3,Versa 4
2026-05-26T02:24:00Z,35.3,Versa 4
2026-05-26T02:25:00Z,35.3,Versa 4
2026-05-26T02:26:00Z,35.4,Versa 4
2026-05-26T02:27:00Z,35.3,Versa 4
2026-05-26T02:28:00Z,35.3,Versa 4
2026-05-26T02:29:00Z,35.3,Versa 4
2026-05-26T02:30:00Z,35.3,Versa 4
2026-05-26T02:31:00Z,35.3,Versa 4
2026-05-26T11:15:00Z,29.6,Versa 4
2026-05-26T11:16:00Z,30.4,Versa 4
2026-05-26T11:17:00Z,30.9,Versa 4
2026-05-26T11:18:00Z,31.2,Versa 4
2026-05-26T11:19:00Z,31.5,Versa 4
2026-05-26T11:20:00Z,31.7,Versa 4
2026-05-26T11:21:00Z,31.8,Versa 4
2026-05-26T11:22:00Z,31.9,Versa 4
2026-05-26T11:23:00Z,32.0,Versa 4
2026-05-26T11:24:00Z,32.0,Versa 4
2026-05-26T11:25:00Z,32.0,Versa 4
2026-05-26T11:26:00Z,32.1,Versa 4
2026-05-26T11:27:00Z,32.1,Versa 4
2026-05-26T11:28:00Z,32.1,Versa 4
2026-05-26T11:29:00Z,32.1,Versa 4
2026-05-26T11:30:00Z,32.2,Versa 4
2026-05-26T11:31:00Z,32.1,Versa 4
2026-05-26T11:32:00Z,32.3,Versa 4
2026-05-26T11:33:00Z,32.3,Versa 4
2026-05-26T11:34:00Z,32.3,Versa 4
2026-05-26T11:35:00Z,32.4,Versa 4
2026-05-26T11:36:00Z,32.3,Versa 4
2026-05-26T11:37:00Z,32.3,Versa 4
2026-05-26T11:38:00Z,32.4,Versa 4
2026-05-26T11:39:00Z,32.4,Versa 4
2026-05-26T11:40:00Z,32.5,Versa 4
2026-05-26T11:41:00Z,32.4,Versa 4
2026-05-26T11:42:00Z,32.5,Versa 4
2026-05-26T11:43:00Z,32.5,Versa 4
2026-05-26T11:44:00Z,32.5,Versa 4
2026-05-26T11:45:00Z,32.5,Versa 4
2026-05-26T11:46:00Z,32.6,Versa 4
2026-05-26T11:47:00Z,32.4,Versa 4
2026-05-26T11:48:00Z,32.4,Versa 4
2026-05-26T11:49:00Z,32.5,Versa 4
2026-05-26T11:50:00Z,32.4,Versa 4
2026-05-26T11:51:00Z,32.6,Versa 4
2026-05-26T11:52:00Z,32.5,Versa 4
2026-05-26T11:53:00Z,32.5,Versa 4
2026-05-26T11:54:00Z,32.5,Versa 4
2026-05-26T11:55:00Z,32.6,Versa 4
2026-05-26T11:56:00Z,32.5,Versa 4
2026-05-26T11:57:00Z,32.5,Versa 4
2026-05-26T11:58:00Z,32.5,Versa 4
2026-05-26T11:59:00Z,32.5,Versa 4
2026-05-26T12:00:00Z,32.5,Versa 4
2026-05-26T12:01:00Z,32.5,Versa 4
2026-05-26T12:02:00Z,32.4,Versa 4
2026-05-26T12:03:00Z,32.4,Versa 4
2026-05-26T12:04:00Z,32.3,Versa 4
2026-05-26T12:05:00Z,32.4,Versa 4
2026-05-26T12:06:00Z,32.3,Versa 4
2026-05-26T12:07:00Z,32.3,Versa 4
2026-05-26T12:08:00Z,32.3,Versa 4
2026-05-26T12:09:00Z,32.2,Versa 4
2026-05-26T12:10:00Z,32.1,Versa 4
2026-05-26T12:11:00Z,32.1,Versa 4
2026-05-26T12:12:00Z,32.0,Versa 4
2026-05-26T12:13:00Z,32.0,Versa 4
2026-05-26T12:14:00Z,32.0,Versa 4
2026-05-26T12:15:00Z,31.9,Versa 4
2026-05-26T12:16:00Z,31.8,Versa 4
2026-05-26T12:17:00Z,31.8,Versa 4
2026-05-26T12:18:00Z,31.8,Versa 4
2026-05-26T12:19:00Z,31.7,Versa 4
2026-05-26T12:20:00Z,31.5,Versa 4
2026-05-26T12:21:00Z,31.4,Versa 4
2026-05-26T12:22:00Z,31.3,Versa 4
2026-05-26T12:23:00Z,31.2,Versa 4
2026-05-26T12:24:00Z,31.2,Versa 4
2026-05-26T12:25:00Z,31.1,Versa 4
2026-05-26T12:26:00Z,31.0,Versa 4
2026-05-26T12:27:00Z,30.9,Versa 4
2026-05-26T12:28:00Z,30.9,Versa 4
2026-05-26T12:29:00Z,30.8,Versa 4
2026-05-26T12:30:00Z,30.7,Versa 4
2026-05-26T12:31:00Z,30.6,Versa 4
2026-05-26T12:32:00Z,30.4,Versa 4
2026-05-26T12:33:00Z,30.4,Versa 4
2026-05-26T12:34:00Z,30.3,Versa 4
2026-05-26T12:35:00Z,30.3,Versa 4
2026-05-26T12:36:00Z,30.2,Versa 4
2026-05-26T12:37:00Z,30.1,Versa 4
2026-05-26T12:38:00Z,30.0,Versa 4
2026-05-26T12:39:00Z,29.9,Versa 4
2026-05-26T12:40:00Z,29.9,Versa 4
2026-05-26T12:41:00Z,29.8,Versa 4
2026-05-26T12:42:00Z,29.8,Versa 4
2026-05-26T12:43:00Z,29.7,Versa 4
2026-05-26T12:44:00Z,29.6,Versa 4
2026-05-26T12:45:00Z,29.6,Versa 4
2026-05-26T12:46:00Z,29.6,Versa 4
2026-05-26T12:47:00Z,29.5,Versa 4
2026-05-26T12:48:00Z,29.5,Versa 4
2026-05-26T12:49:00Z,29.4,Versa 4
2026-05-26T12:50:00Z,29.4,Versa 4
2026-05-26T12:51:00Z,29.4,Versa 4
2026-05-26T12:52:00Z,29.3,Versa 4
2026-05-26T12:53:00Z,29.3,Versa 4
2026-05-26T12:54:00Z,29.2,Versa 4
2026-05-26T12:55:00Z,29.2,Versa 4
2026-05-26T12:56:00Z,29.2,Versa 4
2026-05-26T12:57:00Z,29.2,Versa 4
2026-05-26T12:58:00Z,29.1,Versa 4
2026-05-26T12:59:00Z,29.1,Versa 4
2026-05-26T13:00:00Z,29.0,Versa 4
2026-05-26T13:01:00Z,29.1,Versa 4
2026-05-26T13:02:00Z,29.0,Versa 4
2026-05-26T13:03:00Z,29.0,Versa 4
2026-05-26T13:04:00Z,29.0,Versa 4
2026-05-26T13:05:00Z,29.0,Versa 4
2026-05-26T13:06:00Z,28.9,Versa 4
2026-05-26T13:07:00Z,28.9,Versa 4
2026-05-26T13:08:00Z,28.9,Versa 4
2026-05-26T13:09:00Z,28.9,Versa 4
2026-05-26T13:10:00Z,28.9,Versa 4
2026-05-26T13:11:00Z,28.8,Versa 4
2026-05-26T13:12:00Z,28.8,Versa 4
2026-05-26T13:13:00Z,28.7,Versa 4
2026-05-26T13:14:00Z,28.7,Versa 4
2026-05-26T13:15:00Z,28.7,Versa 4
2026-05-26T13:16:00Z,28.7,Versa 4
2026-05-26T13:17:00Z,28.6,Versa 4
2026-05-26T13:18:00Z,28.7,Versa 4
2026-05-26T13:19:00Z,28.6,Versa 4
2026-05-26T13:20:00Z,28.6,Versa 4
2026-05-26T13:21:00Z,28.6,Versa 4
2026-05-26T13:22:00Z,28.6,Versa 4
2026-05-26T13:23:00Z,28.6,Versa 4
2026-05-26T13:24:00Z,28.6,Versa 4
2026-05-26T13:25:00Z,28.6,Versa 4
2026-05-26T13:26:00Z,28.5,Versa 4
2026-05-26T13:27:00Z,28.6,Versa 4
2026-05-26T13:28:00Z,29.3,Versa 4
2026-05-26T13:29:00Z,31.3,Versa 4
2026-05-26T13:30:00Z,31.7,Versa 4
2026-05-26T13:31:00Z,32.0,Versa 4
2026-05-26T13:32:00Z,32.3,Versa 4
2026-05-26T13:33:00Z,32.6,Versa 4
2026-05-26T13:34:00Z,32.7,Versa 4
2026-05-26T13:35:00Z,32.9,Versa 4
2026-05-26T13:36:00Z,32.9,Versa 4
2026-05-26T13:37:00Z,32.9,Versa 4
2026-05-26T13:38:00Z,33.1,Versa 4
2026-05-26T13:39:00Z,33.4,Versa 4
2026-05-26T13:40:00Z,33.6,Versa 4
2026-05-26T13:41:00Z,33.8,Versa 4
2026-05-26T13:42:00Z,33.8,Versa 4
2026-05-26T13:43:00Z,33.9,Versa 4
2026-05-26T13:44:00Z,33.9,Versa 4
2026-05-26T13:45:00Z,33.9,Versa 4
2026-05-26T13:46:00Z,33.9,Versa 4
2026-05-26T13:47:00Z,33.9,Versa 4
2026-05-26T13:48:00Z,33.9,Versa 4
2026-05-26T13:49:00Z,33.8,Versa 4
2026-05-26T13:50:00Z,33.9,Versa 4
2026-05-26T13:51:00Z,33.8,Versa 4
2026-05-26T13:52:00Z,33.8,Versa 4
2026-05-26T13:53:00Z,33.8,Versa 4
2026-05-26T13:54:00Z,33.8,Versa 4
2026-05-26T13:55:00Z,33.9,Versa 4
2026-05-26T13:56:00Z,33.9,Versa 4
2026-05-26T13:57:00Z,33.9,Versa 4
2026-05-26T13:58:00Z,33.9,Versa 4
2026-05-26T13:59:00Z,33.8,Versa 4
2026-05-26T14:00:00Z,33.6,Versa 4
2026-05-26T14:01:00Z,33.5,Versa 4
2026-05-26T14:02:00Z,33.4,Versa 4
2026-05-26T14:03:00Z,33.1,Versa 4
2026-05-26T14:04:00Z,33.0,Versa 4
2026-05-26T14:05:00Z,33.0,Versa 4
2026-05-26T14:06:00Z,33.0,Versa 4
2026-05-26T14:07:00Z,33.0,Versa 4
2026-05-26T14:08:00Z,33.2,Versa 4
2026-05-26T14:09:00Z,33.5,Versa 4
2026-05-26T14:10:00Z,33.6,Versa 4
2026-05-26T14:11:00Z,33.8,Versa 4
2026-05-26T14:12:00Z,34.0,Versa 4
2026-05-26T14:13:00Z,34.1,Versa 4
2026-05-26T14:14:00Z,34.2,Versa 4
2026-05-26T14:15:00Z,34.2,Versa 4
2026-05-26T14:16:00Z,34.3,Versa 4
2026-05-26T14:17:00Z,34.2,Versa 4
2026-05-26T14:18:00Z,34.1,Versa 4
2026-05-26T14:19:00Z,34.0,Versa 4
2026-05-26T14:20:00Z,34.0,Versa 4
2026-05-26T14:21:00Z,33.8,Versa 4
2026-05-26T14:22:00Z,33.7,Versa 4
2026-05-26T14:23:00Z,33.5,Versa 4
2026-05-26T14:24:00Z,33.5,Versa 4
2026-05-26T14:25:00Z,33.3,Versa 4
2026-05-26T14:26:00Z,33.2,Versa 4
2026-05-26T14:27:00Z,33.2,Versa 4
2026-05-26T14:28:00Z,33.2,Versa 4
2026-05-26T14:29:00Z,33.3,Versa 4
2026-05-26T14:30:00Z,33.3,Versa 4
2026-05-26T14:31:00Z,33.3,Versa 4
2026-05-26T14:32:00Z,33.3,Versa 4
2026-05-26T14:33:00Z,33.4,Versa 4
2026-05-26T14:34:00Z,33.5,Versa 4
2026-05-26T14:35:00Z,33.7,Versa 4
2026-05-26T14:36:00Z,33.8,Versa 4
2026-05-26T14:37:00Z,33.9,Versa 4
2026-05-26T14:38:00Z,33.9,Versa 4
2026-05-26T14:39:00Z,33.8,Versa 4
2026-05-26T14:40:00Z,33.8,Versa 4
2026-05-26T14:41:00Z,33.7,Versa 4
2026-05-26T14:42:00Z,33.8,Versa 4
2026-05-26T14:43:00Z,33.8,Versa 4
2026-05-26T14:44:00Z,33.8,Versa 4
2026-05-26T14:45:00Z,33.8,Versa 4
2026-05-26T14:46:00Z,33.8,Versa 4
2026-05-26T14:47:00Z,33.7,Versa 4
2026-05-26T14:48:00Z,33.7,Versa 4
2026-05-26T14:49:00Z,33.7,Versa 4
2026-05-26T14:50:00Z,33.7,Versa 4
2026-05-26T14:51:00Z,33.6,Versa 4
2026-05-26T14:52:00Z,33.5,Versa 4
2026-05-26T14:53:00Z,33.6,Versa 4
2026-05-26T14:54:00Z,33.6,Versa 4
2026-05-26T14:55:00Z,33.6,Versa 4
2026-05-26T14:56:00Z,33.5,Versa 4
2026-05-26T14:57:00Z,33.4,Versa 4
2026-05-26T14:58:00Z,33.2,Versa 4
2026-05-26T14:59:00Z,32.9,Versa 4
2026-05-26T15:00:00Z,33.3,Versa 4
2026-05-26T15:01:00Z,33.8,Versa 4
2026-05-26T15:02:00Z,34.3,Versa 4
2026-05-26T15:03:00Z,34.4,Versa 4
2026-05-26T15:04:00Z,34.3,Versa 4
2026-05-26T15:05:00Z,34.2,Versa 4
2026-05-26T15:06:00Z,34.1,Versa 4
2026-05-26T15:07:00Z,34.2,Versa 4
2026-05-26T15:08:00Z,34.3,Versa 4
2026-05-26T15:09:00Z,34.3,Versa 4
2026-05-26T15:10:00Z,34.2,Versa 4
2026-05-26T15:11:00Z,34.0,Versa 4
2026-05-26T15:12:00Z,34.1,Versa 4
2026-05-26T15:13:00Z,34.1,Versa 4
2026-05-26T15:14:00Z,34.1,Versa 4
2026-05-26T15:15:00Z,34.1,Versa 4
2026-05-26T15:16:00Z,34.1,Versa 4
2026-05-26T15:17:00Z,34.0,Versa 4
2026-05-26T15:18:00Z,34.1,Versa 4
2026-05-26T15:19:00Z,34.0,Versa 4
2026-05-26T15:20:00Z,34.0,Versa 4
2026-05-26T15:21:00Z,34.0,Versa 4
2026-05-26T15:22:00Z,34.0,Versa 4
2026-05-26T15:23:00Z,34.0,Versa 4
2026-05-26T15:24:00Z,34.2,Versa 4
2026-05-26T15:25:00Z,34.2,Versa 4
2026-05-26T15:26:00Z,34.3,Versa 4
2026-05-26T15:27:00Z,34.5,Versa 4
2026-05-26T15:28:00Z,34.6,Versa 4
2026-05-26T15:29:00Z,34.6,Versa 4
2026-05-26T15:30:00Z,34.7,Versa 4
2026-05-26T15:31:00Z,34.8,Versa 4
2026-05-26T15:32:00Z,34.8,Versa 4
2026-05-26T15:33:00Z,34.9,Versa 4
2026-05-26T15:34:00Z,34.9,Versa 4
2026-05-26T15:35:00Z,34.9,Versa 4
2026-05-26T15:36:00Z,35.1,Versa 4
2026-05-26T15:37:00Z,35.2,Versa 4
2026-05-26T15:38:00Z,35.2,Versa 4
2026-05-26T15:39:00Z,35.2,Versa 4
2026-05-26T15:40:00Z,35.1,Versa 4
2026-05-26T15:41:00Z,35.1,Versa 4
2026-05-26T15:42:00Z,35.2,Versa 4
2026-05-26T15:43:00Z,35.2,Versa 4
2026-05-26T15:44:00Z,35.2,Versa 4
2026-05-26T15:45:00Z,35.3,Versa 4
2026-05-26T15:46:00Z,35.3,Versa 4
2026-05-26T15:47:00Z,35.3,Versa 4
2026-05-26T15:48:00Z,35.3,Versa 4
2026-05-26T15:49:00Z,35.2,Versa 4
2026-05-26T15:50:00Z,35.1,Versa 4
2026-05-26T15:51:00Z,35.0,Versa 4
2026-05-26T15:52:00Z,34.9,Versa 4
2026-05-26T15:53:00Z,34.9,Versa 4
2026-05-26T15:54:00Z,34.8,Versa 4
2026-05-26T15:55:00Z,34.7,Versa 4
2026-05-26T15:56:00Z,34.6,Versa 4
2026-05-26T15:57:00Z,34.5,Versa 4
2026-05-26T15:58:00Z,34.4,Versa 4
2026-05-26T15:59:00Z,34.3,Versa 4
2026-05-26T16:00:00Z,34.2,Versa 4
2026-05-26T16:01:00Z,34.0,Versa 4
2026-05-26T16:02:00Z,33.8,Versa 4
2026-05-26T16:03:00Z,33.6,Versa 4
2026-05-26T16:04:00Z,33.4,Versa 4
2026-05-26T16:05:00Z,33.3,Versa 4
2026-05-26T16:06:00Z,33.2,Versa 4
2026-05-26T16:07:00Z,33.2,Versa 4
2026-05-26T16:08:00Z,33.2,Versa 4
2026-05-26T16:09:00Z,33.3,Versa 4
2026-05-26T16:10:00Z,33.3,Versa 4
2026-05-26T16:11:00Z,33.3,Versa 4
2026-05-26T16:12:00Z,33.2,Versa 4
2026-05-26T16:13:00Z,33.2,Versa 4
2026-05-26T16:14:00Z,33.1,Versa 4
2026-05-26T16:15:00Z,33.1,Versa 4
2026-05-26T16:16:00Z,33.1,Versa 4
2026-05-26T16:17:00Z,33.1,Versa 4
2026-05-26T16:18:00Z,33.0,Versa 4
2026-05-26T16:19:00Z,33.0,Versa 4
2026-05-26T16:20:00Z,32.9,Versa 4
2026-05-26T16:21:00Z,32.8,Versa 4
2026-05-26T16:22:00Z,32.8,Versa 4
2026-05-26T16:23:00Z,32.6,Versa 4
2026-05-26T16:24:00Z,32.6,Versa 4
2026-05-26T16:25:00Z,32.6,Versa 4
2026-05-26T16:26:00Z,32.9,Versa 4
2026-05-26T16:27:00Z,33.1,Versa 4
2026-05-26T16:28:00Z,33.1,Versa 4
2026-05-26T16:29:00Z,33.0,Versa 4
2026-05-26T16:30:00Z,33.0,Versa 4
2026-05-26T16:31:00Z,33.0,Versa 4
2026-05-26T16:32:00Z,32.9,Versa 4
2026-05-26T16:33:00Z,32.8,Versa 4
2026-05-26T16:34:00Z,32.8,Versa 4
2026-05-26T16:35:00Z,32.6,Versa 4
2026-05-26T16:36:00Z,32.6,Versa 4
2026-05-26T16:37:00Z,32.6,Versa 4
2026-05-26T16:38:00Z,32.7,Versa 4
2026-05-26T16:39:00Z,32.7,Versa 4
2026-05-26T16:40:00Z,32.7,Versa 4
2026-05-26T16:41:00Z,32.7,Versa 4
2026-05-26T16:42:00Z,32.9,Versa 4
2026-05-26T16:43:00Z,32.9,Versa 4
2026-05-26T16:44:00Z,33.1,Versa 4
2026-05-26T16:45:00Z,33.3,Versa 4
2026-05-26T16:46:00Z,33.3,Versa 4
2026-05-26T16:47:00Z,33.4,Versa 4
2026-05-26T16:48:00Z,33.4,Versa 4
2026-05-26T16:49:00Z,33.5,Versa 4
2026-05-26T16:50:00Z,33.5,Versa 4
2026-05-26T16:51:00Z,33.5,Versa 4
2026-05-26T16:52:00Z,33.5,Versa 4
2026-05-26T16:53:00Z,33.5,Versa 4
2026-05-26T16:54:00Z,33.5,Versa 4
2026-05-26T16:55:00Z,33.3,Versa 4
2026-05-26T16:56:00Z,33.2,Versa 4
2026-05-26T16:57:00Z,33.3,Versa 4
2026-05-26T16:58:00Z,33.1,Versa 4
2026-05-26T16:59:00Z,32.9,Versa 4
2026-05-26T17:00:00Z,32.6,Versa 4
2026-05-26T17:01:00Z,32.7,Versa 4
2026-05-26T17:02:00Z,32.5,Versa 4
2026-05-26T17:03:00Z,32.4,Versa 4
2026-05-26T17:04:00Z,32.5,Versa 4
2026-05-26T17:05:00Z,32.6,Versa 4
2026-05-26T17:06:00Z,32.6,Versa 4
2026-05-26T17:07:00Z,32.6,Versa 4
2026-05-26T17:08:00Z,32.6,Versa 4
2026-05-26T17:09:00Z,32.7,Versa 4
2026-05-26T17:10:00Z,32.8,Versa 4
2026-05-26T17:11:00Z,32.7,Versa 4
2026-05-26T17:12:00Z,32.5,Versa 4
2026-05-26T17:13:00Z,32.6,Versa 4
2026-05-26T17:14:00Z,33.0,Versa 4
2026-05-26T17:15:00Z,33.7,Versa 4
2026-05-26T17:16:00Z,33.9,Versa 4
2026-05-26T17:17:00Z,33.8,Versa 4
2026-05-26T17:18:00Z,33.4,Versa 4
2026-05-26T17:19:00Z,32.9,Versa 4
2026-05-26T17:20:00Z,32.6,Versa 4
2026-05-26T17:21:00Z,32.5,Versa 4
2026-05-26T17:22:00Z,32.6,Versa 4
2026-05-26T17:23:00Z,32.2,Versa 4
2026-05-26T17:24:00Z,31.9,Versa 4
2026-05-26T17:25:00Z,31.8,Versa 4
2026-05-26T17:26:00Z,31.6,Versa 4
2026-05-26T17:27:00Z,31.6,Versa 4
2026-05-26T17:28:00Z,31.8,Versa 4
2026-05-26T17:29:00Z,32.0,Versa 4
2026-05-26T17:30:00Z,32.2,Versa 4
2026-05-26T17:31:00Z,32.4,Versa 4
2026-05-26T17:32:00Z,32.6,Versa 4
2026-05-26T17:33:00Z,32.9,Versa 4
2026-05-26T17:34:00Z,33.0,Versa 4
2026-05-26T17:35:00Z,33.2,Versa 4
2026-05-26T17:36:00Z,33.2,Versa 4
2026-05-26T17:37:00Z,33.5,Versa 4
2026-05-26T17:38:00Z,33.5,Versa 4
2026-05-26T17:39:00Z,33.7,Versa 4
2026-05-26T17:40:00Z,33.6,Versa 4
2026-05-26T17:41:00Z,33.5,Versa 4
2026-05-26T17:42:00Z,33.5,Versa 4
2026-05-26T17:43:00Z,33.3,Versa 4
2026-05-26T17:44:00Z,33.2,Versa 4
2026-05-26T17:45:00Z,33.3,Versa 4
2026-05-26T17:46:00Z,33.3,Versa 4
2026-05-26T17:47:00Z,33.5,Versa 4
2026-05-26T17:48:00Z,33.5,Versa 4
2026-05-26T17:49:00Z,33.7,Versa 4
2026-05-26T17:50:00Z,33.7,Versa 4
2026-05-26T17:51:00Z,33.7,Versa 4
2026-05-26T17:52:00Z,33.8,Versa 4
2026-05-26T17:53:00Z,33.9,Versa 4
2026-05-26T17:54:00Z,34.0,Versa 4
2026-05-26T17:55:00Z,34.1,Versa 4
2026-05-26T17:56:00Z,34.1,Versa 4
2026-05-26T17:57:00Z,34.2,Versa 4
2026-05-26T17:58:00Z,34.2,Versa 4
2026-05-26T17:59:00Z,34.2,Versa 4
2026-05-26T18:00:00Z,34.1,Versa 4
