timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-25T06:46:31Z,1,0,0,Versa 4
2026-05-25T06:46:32Z,2,0,304,Versa 4
2026-05-25T06:46:33Z,2,190,0,Versa 4
2026-05-25T06:46:34Z,2,300,0,Versa 4
2026-05-25T06:46:35Z,2,450,0,Versa 4
2026-05-25T06:46:36Z,1,600,-304,Versa 4
2026-05-25T06:46:37Z,2,710,304,Versa 4
2026-05-25T06:46:38Z,2,800,0,Versa 4
2026-05-25T06:46:39Z,2,860,0,Versa 4
2026-05-25T06:46:40Z,2,930,-304,Versa 4
2026-05-25T06:46:41Z,2,1000,609,Versa 4
2026-05-25T06:46:42Z,2,1050,-609,Versa 4
2026-05-25T06:46:43Z,1,1310,304,Versa 4
2026-05-25T06:46:44Z,2,1320,-304,Versa 4
2026-05-25T06:46:45Z,2,1330,304,Versa 4
2026-05-25T06:46:46Z,2,1330,609,Versa 4
2026-05-25T06:46:47Z,2,1330,0,Versa 4
2026-05-25T06:46:48Z,2,1360,-304,Versa 4
2026-05-25T06:46:49Z,2,1400,304,Versa 4
2026-05-25T06:46:50Z,2,1420,0,Versa 4
2026-05-25T06:46:51Z,1,1400,0,Versa 4
2026-05-25T06:46:52Z,2,1390,0,Versa 4
2026-05-25T06:46:53Z,2,1380,0,Versa 4
2026-05-25T06:46:54Z,2,1380,0,Versa 4
2026-05-25T06:46:55Z,2,1380,-304,Versa 4
2026-05-25T06:46:56Z,1,1390,304,Versa 4
2026-05-25T06:46:57Z,2,1380,-914,Versa 4
2026-05-25T06:46:58Z,2,1380,914,Versa 4
2026-05-25T06:46:59Z,1,1380,-304,Versa 4
2026-05-25T06:47:00Z,2,1370,-304,Versa 4
2026-05-25T06:47:01Z,2,1360,-304,Versa 4
2026-05-25T06:47:02Z,1,1370,609,Versa 4
2026-05-25T06:47:03Z,2,1360,0,Versa 4
2026-05-25T06:47:04Z,2,1360,0,Versa 4
2026-05-25T06:47:05Z,1,1360,0,Versa 4
2026-05-25T06:47:06Z,2,1350,0,Versa 4
2026-05-25T06:47:07Z,1,1350,609,Versa 4
2026-05-25T06:47:08Z,2,1340,-304,Versa 4
2026-05-25T06:47:09Z,2,1350,304,Versa 4
2026-05-25T06:47:10Z,1,1330,0,Versa 4
2026-05-25T06:47:11Z,2,1340,0,Versa 4
2026-05-25T06:47:12Z,1,1330,-304,Versa 4
2026-05-25T06:47:13Z,2,1330,0,Versa 4
2026-05-25T06:47:14Z,1,1320,0,Versa 4
2026-05-25T06:47:15Z,2,1320,0,Versa 4
2026-05-25T06:47:16Z,2,1310,-304,Versa 4
2026-05-25T06:47:17Z,1,1310,304,Versa 4
2026-05-25T06:47:18Z,2,1310,0,Versa 4
2026-05-25T06:47:19Z,1,1300,-304,Versa 4
2026-05-25T06:47:20Z,2,1310,304,Versa 4
2026-05-25T06:47:21Z,2,1290,-304,Versa 4
2026-05-25T06:47:22Z,2,1300,304,Versa 4
2026-05-25T06:47:23Z,1,1300,-304,Versa 4
2026-05-25T06:47:24Z,2,1290,304,Versa 4
2026-05-25T06:47:25Z,2,1300,-304,Versa 4
2026-05-25T06:47:26Z,1,1300,304,Versa 4
2026-05-25T06:47:27Z,2,1290,0,Versa 4
2026-05-25T06:47:28Z,2,1300,0,Versa 4
2026-05-25T06:47:29Z,2,1300,0,Versa 4
2026-05-25T06:47:30Z,1,1290,0,Versa 4
2026-05-25T06:47:31Z,2,1300,-609,Versa 4
2026-05-25T06:47:32Z,2,1300,609,Versa 4
2026-05-25T06:47:33Z,2,1300,0,Versa 4
2026-05-25T06:47:34Z,2,1290,0,Versa 4
2026-05-25T06:47:35Z,2,1350,-609,Versa 4
2026-05-25T06:47:36Z,2,1380,609,Versa 4
2026-05-25T06:47:37Z,1,1380,304,Versa 4
2026-05-25T06:47:38Z,2,1380,-914,Versa 4
2026-05-25T06:47:39Z,2,1390,609,Versa 4
