timestamp,latitude,longitude,altitude,data source
2026-06-05T18:01:29Z,52.859548,4.957317,15.6,Versa 4
2026-06-05T18:01:32Z,52.858723,4.957515,20.1,Versa 4
2026-06-05T18:01:33Z,52.858695,4.957537,13.3,Versa 4
2026-06-05T18:01:34Z,52.858797,4.957737,14.1,Versa 4
2026-06-05T18:01:36Z,52.858818,4.957898,-6.599,Versa 4
2026-06-05T18:01:37Z,52.858813,4.957878,14.3,Versa 4
2026-06-05T18:01:38Z,52.858790,4.957860,10.6,Versa 4
2026-06-05T18:01:39Z,52.858758,4.957863,12.8,Versa 4
2026-06-05T18:01:40Z,52.858722,4.957878,9.8,Versa 4
2026-06-05T18:01:41Z,52.858695,4.957892,9.1,Versa 4
2026-06-05T18:01:42Z,52.858657,4.957930,6.6,Versa 4
2026-06-05T18:01:43Z,52.858620,4.957948,4.8,Versa 4
2026-06-05T18:01:44Z,52.858570,4.957970,3.0,Versa 4
2026-06-05T18:01:45Z,52.858523,4.958003,2.8,Versa 4
2026-06-05T18:01:46Z,52.858482,4.958020,3.5,Versa 4
2026-06-05T18:01:47Z,52.858428,4.958055,4.3,Versa 4
2026-06-05T18:01:48Z,52.858377,4.958087,4.8,Versa 4
2026-06-05T18:01:49Z,52.858333,4.958118,5.3,Versa 4
2026-06-05T18:01:50Z,52.858283,4.958160,5.6,Versa 4
2026-06-05T18:01:51Z,52.858228,4.958202,6.0,Versa 4
2026-06-05T18:01:52Z,52.858177,4.958238,6.5,Versa 4
2026-06-05T18:01:53Z,52.858118,4.958283,7.1,Versa 4
2026-06-05T18:01:54Z,52.858063,4.958330,7.3,Versa 4
2026-06-05T18:01:55Z,52.857998,4.958387,7.8,Versa 4
2026-06-05T18:01:56Z,52.857935,4.958442,8.1,Versa 4
2026-06-05T18:01:57Z,52.857875,4.958472,8.6,Versa 4
2026-06-05T18:01:58Z,52.857832,4.958488,8.299,Versa 4
2026-06-05T18:01:59Z,52.857782,4.958515,7.999,Versa 4
2026-06-05T18:02:00Z,52.857727,4.958550,7.999,Versa 4
2026-06-05T18:02:01Z,52.857672,4.958583,8.299,Versa 4
2026-06-05T18:02:02Z,52.857612,4.958617,8.1,Versa 4
2026-06-05T18:02:03Z,52.857560,4.958648,8.1,Versa 4
2026-06-05T18:02:04Z,52.857508,4.958690,8.0,Versa 4
2026-06-05T18:02:05Z,52.857458,4.958723,7.8,Versa 4
2026-06-05T18:02:06Z,52.857405,4.958763,8.0,Versa 4
2026-06-05T18:02:07Z,52.857358,4.958802,9.1,Versa 4
2026-06-05T18:02:08Z,52.857312,4.958842,9.6,Versa 4
2026-06-05T18:02:09Z,52.857260,4.958873,9.6,Versa 4
2026-06-05T18:02:10Z,52.857210,4.958910,9.6,Versa 4
2026-06-05T18:02:11Z,52.857160,4.958948,9.6,Versa 4
2026-06-05T18:02:12Z,52.857108,4.958980,9.5,Versa 4
2026-06-05T18:02:13Z,52.857058,4.959012,9.5,Versa 4
2026-06-05T18:02:14Z,52.857007,4.959048,9.3,Versa 4
2026-06-05T18:02:15Z,52.856952,4.959085,9.3,Versa 4
2026-06-05T18:02:16Z,52.856897,4.959127,9.3,Versa 4
2026-06-05T18:02:17Z,52.856847,4.959173,9.1,Versa 4
2026-06-05T18:02:18Z,52.856800,4.959218,9.5,Versa 4
2026-06-05T18:02:19Z,52.856748,4.959253,9.5,Versa 4
2026-06-05T18:02:20Z,52.856693,4.959285,10.0,Versa 4
2026-06-05T18:02:21Z,52.856648,4.959317,10.6,Versa 4
2026-06-05T18:02:22Z,52.856593,4.959353,10.8,Versa 4
2026-06-05T18:02:23Z,52.856537,4.959385,10.8,Versa 4
2026-06-05T18:02:24Z,52.856482,4.959428,10.6,Versa 4
2026-06-05T18:02:25Z,52.856430,4.959473,10.8,Versa 4
2026-06-05T18:02:26Z,52.856375,4.959510,11.0,Versa 4
2026-06-05T18:02:27Z,52.856317,4.959538,11.1,Versa 4
