timestamp,beats per minute,data source
2026-05-13T00:00:02Z,74.0,Versa 4
2026-05-13T00:00:05Z,74.0,Versa 4
2026-05-13T00:00:08Z,74.0,Versa 4
2026-05-13T00:00:11Z,74.0,Versa 4
2026-05-13T00:00:12Z,73.0,Versa 4
2026-05-13T00:00:15Z,73.0,Versa 4
2026-05-13T00:00:18Z,72.0,Versa 4
2026-05-13T00:00:21Z,72.0,Versa 4
2026-05-13T00:00:24Z,72.0,Versa 4
2026-05-13T00:00:27Z,72.0,Versa 4
2026-05-13T00:00:29Z,73.0,Versa 4
2026-05-13T00:00:32Z,73.0,Versa 4
2026-05-13T00:00:33Z,72.0,Versa 4
2026-05-13T00:00:36Z,72.0,Versa 4
2026-05-13T00:00:39Z,72.0,Versa 4
2026-05-13T00:00:42Z,72.0,Versa 4
2026-05-13T00:00:45Z,72.0,Versa 4
2026-05-13T00:00:48Z,72.0,Versa 4
2026-05-13T00:00:51Z,72.0,Versa 4
2026-05-13T00:00:54Z,72.0,Versa 4
2026-05-13T00:00:56Z,72.0,Versa 4
2026-05-13T00:00:59Z,72.0,Versa 4
2026-05-13T00:01:00Z,73.0,Versa 4
2026-05-13T00:01:03Z,73.0,Versa 4
2026-05-13T00:01:06Z,74.0,Versa 4
2026-05-13T00:01:08Z,73.0,Versa 4
2026-05-13T00:01:11Z,73.0,Versa 4
2026-05-13T00:01:13Z,72.0,Versa 4
2026-05-13T00:01:16Z,72.0,Versa 4
2026-05-13T00:01:17Z,73.0,Versa 4
2026-05-13T00:01:20Z,73.0,Versa 4
2026-05-13T00:01:23Z,72.0,Versa 4
2026-05-13T00:01:26Z,72.0,Versa 4
2026-05-13T00:01:29Z,72.0,Versa 4
2026-05-13T00:01:32Z,72.0,Versa 4
2026-05-13T00:01:35Z,72.0,Versa 4
2026-05-13T00:01:37Z,73.0,Versa 4
2026-05-13T00:01:40Z,71.0,Versa 4
2026-05-13T00:01:42Z,70.0,Versa 4
2026-05-13T00:01:44Z,69.0,Versa 4
2026-05-13T00:01:47Z,69.0,Versa 4
2026-05-13T00:01:50Z,70.0,Versa 4
2026-05-13T00:01:53Z,70.0,Versa 4
2026-05-13T00:01:56Z,71.0,Versa 4
2026-05-13T00:01:58Z,72.0,Versa 4
2026-05-13T00:02:01Z,72.0,Versa 4
2026-05-13T00:02:03Z,71.0,Versa 4
2026-05-13T00:02:05Z,71.0,Versa 4
2026-05-13T00:02:07Z,70.0,Versa 4
2026-05-13T00:02:10Z,70.0,Versa 4
2026-05-13T00:02:11Z,69.0,Versa 4
2026-05-13T00:02:13Z,68.0,Versa 4
2026-05-13T00:02:16Z,68.0,Versa 4
2026-05-13T00:02:19Z,68.0,Versa 4
2026-05-13T00:02:21Z,69.0,Versa 4
2026-05-13T00:02:24Z,69.0,Versa 4
2026-05-13T00:02:25Z,70.0,Versa 4
2026-05-13T00:02:28Z,70.0,Versa 4
2026-05-13T00:02:31Z,70.0,Versa 4
2026-05-13T00:02:34Z,70.0,Versa 4
2026-05-13T00:02:37Z,70.0,Versa 4
2026-05-13T00:02:40Z,70.0,Versa 4
2026-05-13T00:02:43Z,70.0,Versa 4
2026-05-13T00:02:46Z,71.0,Versa 4
2026-05-13T00:02:48Z,70.0,Versa 4
2026-05-13T00:02:51Z,70.0,Versa 4
2026-05-13T00:02:54Z,70.0,Versa 4
2026-05-13T00:02:57Z,70.0,Versa 4
2026-05-13T00:03:00Z,70.0,Versa 4
2026-05-13T00:03:01Z,69.0,Versa 4
2026-05-13T00:03:04Z,69.0,Versa 4
2026-05-13T00:03:07Z,68.0,Versa 4
2026-05-13T00:03:09Z,69.0,Versa 4
2026-05-13T00:03:11Z,70.0,Versa 4
2026-05-13T00:03:13Z,70.0,Versa 4
2026-05-13T00:03:16Z,70.0,Versa 4
2026-05-13T00:03:19Z,70.0,Versa 4
2026-05-13T00:03:20Z,71.0,Versa 4
2026-05-13T00:03:23Z,71.0,Versa 4
2026-05-13T00:03:26Z,71.0,Versa 4
2026-05-13T00:03:29Z,71.0,Versa 4
2026-05-13T00:03:32Z,70.0,Versa 4
2026-05-13T00:03:35Z,70.0,Versa 4
2026-05-13T00:03:38Z,70.0,Versa 4
2026-05-13T00:03:41Z,70.0,Versa 4
2026-05-13T00:03:44Z,70.0,Versa 4
2026-05-13T00:03:47Z,70.0,Versa 4
2026-05-13T00:03:50Z,70.0,Versa 4
2026-05-13T00:03:53Z,70.0,Versa 4
2026-05-13T00:03:56Z,70.0,Versa 4
2026-05-13T00:03:59Z,70.0,Versa 4
2026-05-13T00:04:02Z,70.0,Versa 4
2026-05-13T00:04:05Z,70.0,Versa 4
2026-05-13T00:04:08Z,70.0,Versa 4
2026-05-13T00:04:11Z,70.0,Versa 4
2026-05-13T00:04:14Z,70.0,Versa 4
2026-05-13T00:04:17Z,70.0,Versa 4
2026-05-13T00:04:20Z,70.0,Versa 4
2026-05-13T00:04:22Z,69.0,Versa 4
2026-05-13T00:04:25Z,68.0,Versa 4
2026-05-13T00:04:28Z,68.0,Versa 4
2026-05-13T00:04:29Z,70.0,Versa 4
2026-05-13T00:04:32Z,70.0,Versa 4
2026-05-13T00:04:35Z,70.0,Versa 4
2026-05-13T00:04:37Z,68.0,Versa 4
2026-05-13T00:04:39Z,67.0,Versa 4
2026-05-13T00:04:41Z,66.0,Versa 4
2026-05-13T00:04:44Z,66.0,Versa 4
2026-05-13T00:04:47Z,66.0,Versa 4
2026-05-13T00:04:50Z,67.0,Versa 4
2026-05-13T00:04:52Z,68.0,Versa 4
2026-05-13T00:04:55Z,68.0,Versa 4
2026-05-13T00:04:58Z,68.0,Versa 4
2026-05-13T00:05:01Z,68.0,Versa 4
2026-05-13T00:05:04Z,68.0,Versa 4
2026-05-13T00:05:07Z,68.0,Versa 4
2026-05-13T00:05:10Z,69.0,Versa 4
2026-05-13T00:05:13Z,70.0,Versa 4
2026-05-13T00:05:16Z,70.0,Versa 4
2026-05-13T00:05:19Z,68.0,Versa 4
2026-05-13T00:05:22Z,68.0,Versa 4
2026-05-13T00:05:25Z,68.0,Versa 4
2026-05-13T00:05:28Z,68.0,Versa 4
2026-05-13T00:05:29Z,69.0,Versa 4
2026-05-13T00:05:31Z,70.0,Versa 4
2026-05-13T00:05:34Z,70.0,Versa 4
2026-05-13T00:05:37Z,70.0,Versa 4
2026-05-13T00:05:38Z,69.0,Versa 4
2026-05-13T00:05:40Z,69.0,Versa 4
2026-05-13T00:05:43Z,69.0,Versa 4
2026-05-13T00:05:44Z,70.0,Versa 4
2026-05-13T00:05:46Z,69.0,Versa 4
2026-05-13T00:05:49Z,69.0,Versa 4
2026-05-13T00:05:50Z,68.0,Versa 4
2026-05-13T00:05:53Z,68.0,Versa 4
2026-05-13T00:05:56Z,68.0,Versa 4
