timestamp,lap time,stroke count,stroke type,data source
2026-05-07T09:36:11Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-07T09:36:41Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-07T09:37:33Z,00:00:46.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-07T09:38:51Z,00:00:36.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-07T09:46:19Z,00:01:07.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-08T05:52:31Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-08T12:51:26Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-08T15:23:21Z,00:00:21.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-08T15:24:05Z,00:00:14.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-08T15:53:36Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T09:41:23Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T15:01:25Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T15:25:19Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T16:19:53Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T16:29:19Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T16:36:39Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T16:45:34Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T19:00:21Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T19:33:19Z,00:00:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T19:34:26Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T19:36:04Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T19:39:33Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T20:36:57Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-09T21:50:46Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-10T15:43:10Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-10T15:44:17Z,00:00:24.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-10T15:44:57Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-10T18:22:25Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T06:51:35Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T07:36:20Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T07:48:21Z,00:00:37.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T07:50:27Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T08:23:26Z,00:00:26.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T09:53:33Z,00:00:31.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T09:54:12Z,00:00:32.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T09:55:01Z,00:00:50.000,19,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T10:16:29Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T10:33:45Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T12:07:43Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T12:08:32Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T12:13:15Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T12:20:49Z,00:00:37.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T12:22:42Z,00:00:58.000,12,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T12:30:44Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T12:32:54Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T13:03:46Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T13:06:39Z,00:00:22.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T13:11:13Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T13:11:41Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T13:35:49Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T13:38:15Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-11T13:50:04Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T06:48:11Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T06:49:02Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T08:40:03Z,00:00:23.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T09:14:09Z,00:00:21.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T09:16:02Z,00:00:31.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T09:20:17Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T09:52:17Z,00:00:26.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T09:58:03Z,00:00:42.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T10:02:21Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T10:06:25Z,00:00:34.000,13,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T10:09:26Z,00:00:28.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-05-12T10:13:42Z,00:00:26.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
