timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-10T17:15:36Z,2,0,0,Versa 4
2026-05-10T17:15:37Z,2,0,-609,Versa 4
2026-05-10T17:15:38Z,2,180,304,Versa 4
2026-05-10T17:15:39Z,2,310,-609,Versa 4
2026-05-10T17:15:40Z,2,450,0,Versa 4
2026-05-10T17:15:41Z,2,620,0,Versa 4
2026-05-10T17:15:42Z,2,760,-609,Versa 4
2026-05-10T17:15:43Z,2,870,609,Versa 4
2026-05-10T17:15:44Z,2,950,-609,Versa 4
2026-05-10T17:15:45Z,1,980,304,Versa 4
2026-05-10T17:15:46Z,2,1010,-304,Versa 4
2026-05-10T17:15:47Z,1,1010,-304,Versa 4
2026-05-10T17:15:48Z,2,1230,304,Versa 4
2026-05-10T17:15:49Z,1,1180,0,Versa 4
2026-05-10T17:15:50Z,0,1180,0,Versa 4
2026-05-10T17:15:51Z,2,1170,304,Versa 4
2026-05-10T17:15:52Z,1,1160,0,Versa 4
2026-05-10T17:15:53Z,2,1160,0,Versa 4
2026-05-10T17:15:54Z,2,1160,-304,Versa 4
2026-05-10T17:15:55Z,1,1160,304,Versa 4
2026-05-10T17:15:56Z,1,1160,0,Versa 4
2026-05-10T17:15:57Z,1,1150,0,Versa 4
2026-05-10T17:15:58Z,1,1150,-914,Versa 4
2026-05-10T17:15:59Z,1,1140,914,Versa 4
2026-05-10T17:16:00Z,2,1140,-609,Versa 4
2026-05-10T17:16:01Z,0,1120,2133,Versa 4
2026-05-10T17:16:02Z,1,1120,-1828,Versa 4
2026-05-10T17:16:03Z,1,1100,-304,Versa 4
2026-05-10T17:16:04Z,1,1090,-609,Versa 4
2026-05-10T17:16:05Z,1,970,0,Versa 4
2026-05-10T17:16:06Z,0,880,914,Versa 4
2026-05-10T17:16:07Z,0,680,-609,Versa 4
2026-05-10T17:16:08Z,0,0,304,Versa 4
2026-05-10T17:16:09Z,0,0,0,Versa 4
2026-05-10T17:16:10Z,0,0,0,Versa 4
2026-05-10T17:16:11Z,0,0,0,Versa 4
2026-05-10T17:16:12Z,2,0,304,Versa 4
2026-05-10T17:16:13Z,1,0,0,Versa 4
2026-05-10T17:16:14Z,1,0,-304,Versa 4
2026-05-10T17:16:15Z,2,0,0,Versa 4
2026-05-10T17:16:16Z,2,130,-304,Versa 4
2026-05-10T17:16:17Z,1,270,304,Versa 4
2026-05-10T17:16:18Z,0,360,304,Versa 4
2026-05-10T17:16:19Z,0,450,-304,Versa 4
2026-05-10T17:16:20Z,0,510,0,Versa 4
2026-05-10T17:16:21Z,0,0,0,Versa 4
2026-05-10T17:16:22Z,0,0,-304,Versa 4
2026-05-10T17:16:23Z,0,0,304,Versa 4
2026-05-10T17:16:24Z,0,0,0,Versa 4
2026-05-10T17:16:25Z,0,0,304,Versa 4
2026-05-10T17:16:26Z,0,0,-304,Versa 4
2026-05-10T17:16:27Z,0,0,0,Versa 4
2026-05-10T17:16:28Z,0,0,304,Versa 4
2026-05-10T17:16:29Z,0,0,-304,Versa 4
2026-05-10T17:16:30Z,0,0,0,Versa 4
2026-05-10T17:16:31Z,0,0,0,Versa 4
2026-05-10T17:16:32Z,0,0,0,Versa 4
2026-05-10T17:16:33Z,0,0,-304,Versa 4
2026-05-10T17:16:34Z,0,0,304,Versa 4
2026-05-10T17:16:35Z,0,0,304,Versa 4
2026-05-10T17:16:36Z,0,0,-609,Versa 4
2026-05-10T17:16:37Z,0,0,609,Versa 4
2026-05-10T17:16:38Z,0,0,-304,Versa 4
2026-05-10T17:16:39Z,0,0,0,Versa 4
2026-05-10T17:16:41Z,0,0,-304,Versa 4
2026-05-10T17:16:42Z,0,0,304,Versa 4
2026-05-10T17:16:43Z,0,0,0,Versa 4
2026-05-10T17:16:44Z,0,0,0,Versa 4
2026-05-10T17:16:45Z,0,0,0,Versa 4
2026-05-10T17:16:46Z,0,0,304,Versa 4
2026-05-10T17:16:47Z,0,0,-304,Versa 4
2026-05-10T17:16:48Z,0,0,0,Versa 4
2026-05-10T17:16:49Z,0,0,0,Versa 4
2026-05-10T17:16:50Z,0,0,609,Versa 4
2026-05-10T17:16:51Z,0,0,0,Versa 4
2026-05-10T17:16:52Z,0,0,0,Versa 4
2026-05-10T17:16:53Z,0,0,0,Versa 4
2026-05-10T17:16:54Z,0,0,0,Versa 4
2026-05-10T17:16:55Z,0,0,-304,Versa 4
2026-05-10T17:16:56Z,0,0,0,Versa 4
2026-05-10T17:16:57Z,0,0,0,Versa 4
2026-05-10T17:16:58Z,0,0,-304,Versa 4
2026-05-10T17:16:59Z,0,0,304,Versa 4
2026-05-10T17:17:00Z,0,0,0,Versa 4
2026-05-10T17:17:01Z,0,0,-304,Versa 4
2026-05-10T17:17:02Z,0,0,0,Versa 4
2026-05-10T17:17:03Z,0,0,304,Versa 4
2026-05-10T17:17:04Z,0,0,0,Versa 4
2026-05-10T17:17:05Z,0,0,304,Versa 4
2026-05-10T17:17:06Z,0,0,0,Versa 4
2026-05-10T17:17:07Z,0,0,-304,Versa 4
2026-05-10T17:17:08Z,0,0,304,Versa 4
2026-05-10T17:17:09Z,0,0,0,Versa 4
2026-05-10T17:17:10Z,0,0,0,Versa 4
2026-05-10T17:17:11Z,0,0,-609,Versa 4
2026-05-10T17:17:12Z,0,0,304,Versa 4
2026-05-10T17:17:13Z,0,0,0,Versa 4
2026-05-10T17:17:14Z,0,0,-304,Versa 4
2026-05-10T17:17:15Z,0,0,0,Versa 4
2026-05-10T17:17:16Z,0,0,304,Versa 4
2026-05-10T17:17:17Z,0,0,0,Versa 4
2026-05-10T17:17:18Z,0,0,-304,Versa 4
2026-05-10T17:17:19Z,0,0,0,Versa 4
2026-05-10T17:17:20Z,0,0,0,Versa 4
2026-05-10T17:17:21Z,0,0,-304,Versa 4
2026-05-10T17:17:22Z,0,0,609,Versa 4
2026-05-10T17:17:23Z,0,0,-304,Versa 4
2026-05-10T17:17:24Z,0,0,0,Versa 4
2026-05-10T17:17:25Z,0,0,304,Versa 4
2026-05-10T17:17:26Z,0,0,304,Versa 4
2026-05-10T17:17:27Z,0,0,-304,Versa 4
2026-05-10T17:17:28Z,0,0,0,Versa 4
2026-05-10T17:17:29Z,0,0,304,Versa 4
2026-05-10T17:17:30Z,0,0,-304,Versa 4
2026-05-10T17:17:31Z,0,0,0,Versa 4
2026-05-10T17:17:32Z,0,0,0,Versa 4
2026-05-10T17:17:33Z,0,0,0,Versa 4
2026-05-10T17:17:34Z,0,0,0,Versa 4
2026-05-10T17:17:35Z,0,0,304,Versa 4
2026-05-10T17:17:36Z,0,0,-304,Versa 4
2026-05-10T17:17:37Z,0,0,0,Versa 4
2026-05-10T17:17:38Z,0,0,304,Versa 4
2026-05-10T17:17:39Z,0,0,-304,Versa 4
2026-05-10T17:17:40Z,0,0,0,Versa 4
2026-05-10T17:17:41Z,0,0,-914,Versa 4
2026-05-10T17:17:42Z,0,0,0,Versa 4
2026-05-10T17:17:43Z,0,0,304,Versa 4
2026-05-10T17:17:44Z,0,0,304,Versa 4
2026-05-10T17:17:45Z,0,0,-304,Versa 4
2026-05-10T17:17:46Z,0,0,0,Versa 4
2026-05-10T17:17:47Z,0,0,0,Versa 4
2026-05-10T17:17:48Z,0,0,-609,Versa 4
2026-05-10T17:17:49Z,0,0,304,Versa 4
2026-05-10T17:17:50Z,0,0,-304,Versa 4
2026-05-10T17:17:51Z,0,0,609,Versa 4
2026-05-10T17:17:52Z,0,0,-609,Versa 4
2026-05-10T17:17:53Z,0,0,609,Versa 4
2026-05-10T17:17:54Z,0,0,0,Versa 4
2026-05-10T17:17:55Z,0,0,0,Versa 4
2026-05-10T17:17:56Z,0,0,0,Versa 4
2026-05-10T17:17:57Z,0,0,-304,Versa 4
2026-05-10T17:17:58Z,0,0,-304,Versa 4
2026-05-10T17:17:59Z,0,0,0,Versa 4
