timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-05-18T08:12:25Z,1,0,0,Versa 4
2026-05-18T08:12:26Z,2,0,-304,Versa 4
2026-05-18T08:12:27Z,2,180,609,Versa 4
2026-05-18T08:12:28Z,2,310,-609,Versa 4
2026-05-18T08:12:29Z,2,450,304,Versa 4
2026-05-18T08:12:30Z,1,600,-304,Versa 4
2026-05-18T08:12:31Z,2,710,0,Versa 4
2026-05-18T08:12:32Z,2,790,0,Versa 4
2026-05-18T08:12:33Z,2,870,0,Versa 4
2026-05-18T08:12:34Z,2,920,0,Versa 4
2026-05-18T08:12:35Z,2,1000,-304,Versa 4
2026-05-18T08:12:36Z,1,1030,304,Versa 4
2026-05-18T08:12:37Z,2,1280,0,Versa 4
2026-05-18T08:12:38Z,2,1290,0,Versa 4
2026-05-18T08:12:39Z,2,1310,-304,Versa 4
2026-05-18T08:12:40Z,1,1280,609,Versa 4
2026-05-18T08:12:42Z,2,1290,0,Versa 4
2026-05-18T08:12:43Z,2,1300,-304,Versa 4
2026-05-18T08:12:44Z,2,1320,0,Versa 4
2026-05-18T08:12:45Z,1,1310,304,Versa 4
2026-05-18T08:12:46Z,2,1320,0,Versa 4
2026-05-18T08:12:47Z,2,1320,304,Versa 4
2026-05-18T08:12:48Z,2,1330,-304,Versa 4
2026-05-18T08:12:49Z,1,1320,0,Versa 4
2026-05-18T08:12:50Z,2,1330,0,Versa 4
2026-05-18T08:12:51Z,2,1320,-304,Versa 4
2026-05-18T08:12:52Z,2,1330,0,Versa 4
2026-05-18T08:12:53Z,2,1330,609,Versa 4
2026-05-18T08:12:54Z,1,1330,-304,Versa 4
2026-05-18T08:12:55Z,2,1330,0,Versa 4
2026-05-18T08:12:56Z,2,1320,0,Versa 4
2026-05-18T08:12:57Z,2,1330,304,Versa 4
2026-05-18T08:12:58Z,1,1330,0,Versa 4
2026-05-18T08:12:59Z,2,1330,0,Versa 4
2026-05-18T08:13:00Z,2,1330,0,Versa 4
2026-05-18T08:13:01Z,2,1320,304,Versa 4
2026-05-18T08:13:02Z,1,1330,0,Versa 4
2026-05-18T08:13:03Z,2,1320,0,Versa 4
2026-05-18T08:13:04Z,2,1330,-304,Versa 4
2026-05-18T08:13:05Z,2,1330,0,Versa 4
2026-05-18T08:13:06Z,2,1330,-304,Versa 4
2026-05-18T08:13:07Z,2,1360,914,Versa 4
2026-05-18T08:13:08Z,1,1370,-609,Versa 4
2026-05-18T08:13:09Z,2,1370,0,Versa 4
2026-05-18T08:13:10Z,2,1370,0,Versa 4
2026-05-18T08:13:11Z,2,1360,-304,Versa 4
2026-05-18T08:13:12Z,2,1370,304,Versa 4
2026-05-18T08:13:13Z,2,1370,0,Versa 4
2026-05-18T08:13:14Z,1,1370,0,Versa 4
2026-05-18T08:13:15Z,2,1360,609,Versa 4
2026-05-18T08:13:16Z,2,1370,-304,Versa 4
2026-05-18T08:13:17Z,2,1370,-304,Versa 4
2026-05-18T08:13:18Z,2,1360,0,Versa 4
2026-05-18T08:13:19Z,2,1370,0,Versa 4
2026-05-18T08:13:20Z,1,1370,-304,Versa 4
2026-05-18T08:13:21Z,2,1370,304,Versa 4
2026-05-18T08:13:22Z,2,1360,609,Versa 4
2026-05-18T08:13:23Z,2,1370,0,Versa 4
2026-05-18T08:13:24Z,1,1360,0,Versa 4
2026-05-18T08:13:25Z,2,1360,-609,Versa 4
2026-05-18T08:13:26Z,2,1360,0,Versa 4
2026-05-18T08:13:27Z,2,1360,0,Versa 4
2026-05-18T08:13:28Z,2,1360,304,Versa 4
2026-05-18T08:13:29Z,1,1360,304,Versa 4
2026-05-18T08:13:30Z,2,1360,-609,Versa 4
2026-05-18T08:13:31Z,2,1350,609,Versa 4
2026-05-18T08:13:32Z,2,1360,-304,Versa 4
2026-05-18T08:13:33Z,1,1360,304,Versa 4
2026-05-18T08:13:34Z,2,1350,304,Versa 4
2026-05-18T08:13:35Z,2,1350,-304,Versa 4
2026-05-18T08:13:36Z,2,1350,0,Versa 4
2026-05-18T08:13:37Z,2,1350,-304,Versa 4
2026-05-18T08:13:38Z,1,1350,304,Versa 4
2026-05-18T08:13:39Z,2,1360,0,Versa 4
2026-05-18T08:13:40Z,2,1350,-304,Versa 4
2026-05-18T08:13:41Z,2,1350,304,Versa 4
2026-05-18T08:13:42Z,2,1350,0,Versa 4
2026-05-18T08:13:43Z,1,1350,0,Versa 4
2026-05-18T08:13:44Z,2,1350,0,Versa 4
2026-05-18T08:13:45Z,2,1350,0,Versa 4
2026-05-18T08:13:46Z,2,1360,0,Versa 4
2026-05-18T08:13:47Z,2,1350,304,Versa 4
2026-05-18T08:13:48Z,2,1350,-304,Versa 4
2026-05-18T08:13:49Z,1,1350,0,Versa 4
2026-05-18T08:13:50Z,2,1350,-304,Versa 4
2026-05-18T08:13:51Z,2,1350,-304,Versa 4
2026-05-18T08:13:52Z,2,1360,609,Versa 4
2026-05-18T08:13:53Z,2,1350,-304,Versa 4
2026-05-18T08:13:54Z,2,1350,609,Versa 4
2026-05-18T08:13:55Z,1,1350,0,Versa 4
2026-05-18T08:13:56Z,2,1350,-304,Versa 4
2026-05-18T08:13:57Z,2,1350,0,Versa 4
2026-05-18T08:13:58Z,2,1350,-304,Versa 4
2026-05-18T08:13:59Z,2,1360,304,Versa 4
2026-05-18T08:14:00Z,1,1350,304,Versa 4
2026-05-18T08:14:01Z,2,1350,-304,Versa 4
2026-05-18T08:14:02Z,2,1350,0,Versa 4
2026-05-18T08:14:03Z,2,1350,0,Versa 4
2026-05-18T08:14:04Z,2,1350,-304,Versa 4
2026-05-18T08:14:05Z,2,1360,0,Versa 4
2026-05-18T08:14:06Z,2,1360,0,Versa 4
2026-05-18T08:14:07Z,2,1360,0,Versa 4
2026-05-18T08:14:08Z,1,1360,304,Versa 4
2026-05-18T08:14:09Z,2,1360,0,Versa 4
2026-05-18T08:14:10Z,2,1360,0,Versa 4
2026-05-18T08:14:11Z,2,1360,0,Versa 4
2026-05-18T08:14:12Z,2,1360,-304,Versa 4
2026-05-18T08:14:13Z,2,1360,304,Versa 4
2026-05-18T08:14:14Z,2,1370,-304,Versa 4
2026-05-18T08:14:15Z,1,1360,0,Versa 4
2026-05-18T08:14:16Z,2,1370,609,Versa 4
2026-05-18T08:14:17Z,2,1370,-304,Versa 4
2026-05-18T08:14:18Z,2,1360,304,Versa 4
2026-05-18T08:14:19Z,2,1370,0,Versa 4
2026-05-18T08:14:20Z,2,1370,0,Versa 4
2026-05-18T08:14:21Z,2,1370,-609,Versa 4
2026-05-18T08:14:22Z,2,1370,0,Versa 4
2026-05-18T08:14:23Z,2,1370,304,Versa 4
2026-05-18T08:14:24Z,2,1380,0,Versa 4
2026-05-18T08:14:25Z,2,1370,0,Versa 4
2026-05-18T08:14:26Z,2,1380,-609,Versa 4
2026-05-18T08:14:27Z,2,1390,609,Versa 4
2026-05-18T08:14:28Z,1,1380,0,Versa 4
2026-05-18T08:14:29Z,2,1380,-609,Versa 4
2026-05-18T08:14:30Z,2,1390,914,Versa 4
2026-05-18T08:14:31Z,2,1380,-609,Versa 4
2026-05-18T08:14:32Z,1,1330,-304,Versa 4
2026-05-18T08:14:33Z,3,1340,914,Versa 4
2026-05-18T08:14:34Z,2,1340,-304,Versa 4
2026-05-18T08:14:35Z,2,1350,304,Versa 4
2026-05-18T08:14:36Z,2,1350,0,Versa 4
2026-05-18T08:14:37Z,2,1420,0,Versa 4
2026-05-18T08:14:38Z,2,1420,-304,Versa 4
2026-05-18T08:14:39Z,2,1420,304,Versa 4
2026-05-18T08:14:40Z,1,1430,-914,Versa 4
2026-05-18T08:14:41Z,2,1420,304,Versa 4
2026-05-18T08:14:42Z,2,1410,0,Versa 4
2026-05-18T08:14:43Z,2,1420,0,Versa 4
2026-05-18T08:14:44Z,1,1360,-304,Versa 4
2026-05-18T08:14:45Z,2,1360,304,Versa 4
2026-05-18T08:14:46Z,2,1350,-304,Versa 4
2026-05-18T08:14:47Z,2,1360,0,Versa 4
2026-05-18T08:14:48Z,2,1360,304,Versa 4
2026-05-18T08:14:49Z,2,1360,-304,Versa 4
2026-05-18T08:14:50Z,2,1370,609,Versa 4
2026-05-18T08:14:51Z,2,1370,-609,Versa 4
2026-05-18T08:14:52Z,2,1360,304,Versa 4
2026-05-18T08:14:53Z,2,1380,0,Versa 4
2026-05-18T08:14:54Z,2,1370,0,Versa 4
2026-05-18T08:14:55Z,1,1380,-304,Versa 4
2026-05-18T08:14:56Z,2,1370,0,Versa 4
2026-05-18T08:14:57Z,2,1380,0,Versa 4
2026-05-18T08:14:58Z,2,1370,0,Versa 4
2026-05-18T08:14:59Z,2,1380,0,Versa 4
2026-05-18T08:15:00Z,2,1370,0,Versa 4
2026-05-18T08:15:01Z,2,1380,0,Versa 4
2026-05-18T08:15:02Z,2,1380,0,Versa 4
2026-05-18T08:15:03Z,1,1380,0,Versa 4
2026-05-18T08:15:04Z,2,1390,0,Versa 4
2026-05-18T08:15:05Z,2,1370,0,Versa 4
2026-05-18T08:15:06Z,2,1380,0,Versa 4
2026-05-18T08:15:07Z,2,1370,0,Versa 4
2026-05-18T08:15:08Z,2,1390,0,Versa 4
2026-05-18T08:15:09Z,2,1380,304,Versa 4
2026-05-18T08:15:10Z,2,1380,0,Versa 4
2026-05-18T08:15:11Z,1,1380,0,Versa 4
2026-05-18T08:15:12Z,2,1390,-304,Versa 4
2026-05-18T08:15:13Z,2,1380,-304,Versa 4
2026-05-18T08:15:14Z,2,1380,304,Versa 4
2026-05-18T08:15:15Z,2,1390,0,Versa 4
2026-05-18T08:15:16Z,2,1380,0,Versa 4
2026-05-18T08:15:17Z,1,1380,0,Versa 4
2026-05-18T08:15:18Z,2,1380,-304,Versa 4
2026-05-18T08:15:19Z,2,1390,0,Versa 4
2026-05-18T08:15:20Z,2,1370,304,Versa 4
2026-05-18T08:15:21Z,2,1380,0,Versa 4
2026-05-18T08:15:22Z,2,1380,0,Versa 4
2026-05-18T08:15:23Z,1,1380,0,Versa 4
2026-05-18T08:15:24Z,2,1380,0,Versa 4
2026-05-18T08:15:25Z,4,2750,304,Versa 4
2026-05-18T08:15:26Z,2,1370,-609,Versa 4
2026-05-18T08:15:27Z,2,1380,304,Versa 4
2026-05-18T08:15:28Z,1,1370,0,Versa 4
2026-05-18T08:15:29Z,2,1380,-304,Versa 4
2026-05-18T08:15:30Z,2,1370,304,Versa 4
2026-05-18T08:15:31Z,2,1380,-304,Versa 4
2026-05-18T08:15:32Z,2,1370,304,Versa 4
2026-05-18T08:15:33Z,1,1380,0,Versa 4
2026-05-18T08:15:34Z,2,1370,-304,Versa 4
2026-05-18T08:15:35Z,2,1380,304,Versa 4
2026-05-18T08:15:36Z,2,1360,304,Versa 4
2026-05-18T08:15:37Z,2,1370,-304,Versa 4
2026-05-18T08:15:38Z,2,1380,0,Versa 4
2026-05-18T08:15:39Z,1,1370,304,Versa 4
2026-05-18T08:15:40Z,2,1380,-304,Versa 4
2026-05-18T08:15:41Z,2,1360,0,Versa 4
2026-05-18T08:15:42Z,2,1370,-304,Versa 4
2026-05-18T08:15:43Z,2,1370,304,Versa 4
2026-05-18T08:15:44Z,1,1370,0,Versa 4
2026-05-18T08:15:45Z,2,1360,0,Versa 4
2026-05-18T08:15:46Z,2,1370,0,Versa 4
2026-05-18T08:15:47Z,2,1370,304,Versa 4
2026-05-18T08:15:48Z,1,1360,-304,Versa 4
2026-05-18T08:15:49Z,2,1360,304,Versa 4
2026-05-18T08:15:50Z,2,1350,-304,Versa 4
2026-05-18T08:15:51Z,2,1360,304,Versa 4
2026-05-18T08:15:52Z,1,1360,0,Versa 4
2026-05-18T08:15:53Z,2,1360,-304,Versa 4
2026-05-18T08:15:54Z,2,1360,304,Versa 4
2026-05-18T08:15:55Z,2,1360,-304,Versa 4
2026-05-18T08:15:56Z,2,1350,304,Versa 4
2026-05-18T08:15:57Z,1,1350,0,Versa 4
2026-05-18T08:15:58Z,2,1360,0,Versa 4
2026-05-18T08:15:59Z,2,1350,0,Versa 4
2026-05-18T08:16:00Z,2,1350,-304,Versa 4
2026-05-18T08:16:01Z,2,1350,0,Versa 4
2026-05-18T08:16:02Z,1,1350,-304,Versa 4
2026-05-18T08:16:03Z,2,1350,914,Versa 4
2026-05-18T08:16:04Z,2,1360,-304,Versa 4
2026-05-18T08:16:05Z,2,1350,0,Versa 4
2026-05-18T08:16:06Z,2,1350,0,Versa 4
2026-05-18T08:16:07Z,2,1350,0,Versa 4
2026-05-18T08:16:08Z,1,1350,0,Versa 4
2026-05-18T08:16:09Z,2,1350,0,Versa 4
2026-05-18T08:16:10Z,2,1350,0,Versa 4
2026-05-18T08:16:11Z,2,1360,0,Versa 4
2026-05-18T08:16:12Z,1,1340,0,Versa 4
2026-05-18T08:16:13Z,2,1340,0,Versa 4
2026-05-18T08:16:14Z,2,1350,0,Versa 4
2026-05-18T08:16:15Z,2,1340,304,Versa 4
2026-05-18T08:16:16Z,2,1340,-304,Versa 4
2026-05-18T08:16:17Z,1,1350,304,Versa 4
2026-05-18T08:16:18Z,2,1340,-304,Versa 4
2026-05-18T08:16:19Z,2,1350,-304,Versa 4
2026-05-18T08:16:20Z,2,1340,304,Versa 4
2026-05-18T08:16:21Z,1,1340,0,Versa 4
2026-05-18T08:16:22Z,2,1350,0,Versa 4
2026-05-18T08:16:23Z,2,1340,0,Versa 4
2026-05-18T08:16:24Z,2,1340,0,Versa 4
2026-05-18T08:16:25Z,2,1350,304,Versa 4
2026-05-18T08:16:26Z,1,1340,-304,Versa 4
2026-05-18T08:16:27Z,2,1350,0,Versa 4
2026-05-18T08:16:28Z,2,1340,0,Versa 4
2026-05-18T08:16:29Z,2,1340,0,Versa 4
2026-05-18T08:16:30Z,2,1350,304,Versa 4
2026-05-18T08:16:31Z,1,1340,-304,Versa 4
2026-05-18T08:16:32Z,2,1340,0,Versa 4
2026-05-18T08:16:33Z,2,1350,0,Versa 4
2026-05-18T08:16:34Z,2,1340,304,Versa 4
2026-05-18T08:16:35Z,2,1350,304,Versa 4
2026-05-18T08:16:36Z,1,1340,-304,Versa 4
2026-05-18T08:16:37Z,2,1340,-304,Versa 4
2026-05-18T08:16:38Z,2,1350,0,Versa 4
2026-05-18T08:16:39Z,2,1340,0,Versa 4
2026-05-18T08:16:40Z,2,1340,304,Versa 4
2026-05-18T08:16:41Z,1,1350,0,Versa 4
2026-05-18T08:16:42Z,2,1340,0,Versa 4
2026-05-18T08:16:43Z,2,1350,-304,Versa 4
2026-05-18T08:16:44Z,2,1340,304,Versa 4
2026-05-18T08:16:45Z,2,1340,0,Versa 4
2026-05-18T08:16:46Z,1,1350,0,Versa 4
2026-05-18T08:16:47Z,2,1340,0,Versa 4
2026-05-18T08:16:48Z,2,1340,-304,Versa 4
2026-05-18T08:16:49Z,2,1350,304,Versa 4
2026-05-18T08:16:50Z,2,1340,0,Versa 4
2026-05-18T08:16:51Z,1,1350,304,Versa 4
2026-05-18T08:16:52Z,2,1340,-304,Versa 4
2026-05-18T08:16:53Z,2,1340,304,Versa 4
2026-05-18T08:16:54Z,2,1350,-304,Versa 4
2026-05-18T08:16:55Z,2,1340,0,Versa 4
2026-05-18T08:16:56Z,2,1340,0,Versa 4
2026-05-18T08:16:57Z,1,1350,0,Versa 4
2026-05-18T08:16:58Z,2,1340,0,Versa 4
2026-05-18T08:16:59Z,2,1350,0,Versa 4
2026-05-18T08:17:00Z,2,1340,0,Versa 4
2026-05-18T08:17:01Z,2,1340,0,Versa 4
2026-05-18T08:17:02Z,2,1350,304,Versa 4
2026-05-18T08:17:03Z,1,1360,0,Versa 4
2026-05-18T08:17:04Z,2,1350,-304,Versa 4
2026-05-18T08:17:05Z,2,1350,0,Versa 4
2026-05-18T08:17:06Z,2,1350,304,Versa 4
2026-05-18T08:17:07Z,2,1350,-304,Versa 4
2026-05-18T08:17:08Z,2,1350,304,Versa 4
2026-05-18T08:17:09Z,2,1360,0,Versa 4
2026-05-18T08:17:10Z,1,1350,-609,Versa 4
2026-05-18T08:17:11Z,2,1350,0,Versa 4
2026-05-18T08:17:12Z,2,1350,304,Versa 4
2026-05-18T08:17:13Z,2,1350,0,Versa 4
2026-05-18T08:17:14Z,2,1350,0,Versa 4
2026-05-18T08:17:15Z,2,1360,0,Versa 4
2026-05-18T08:17:16Z,1,1360,304,Versa 4
2026-05-18T08:17:17Z,2,1360,-304,Versa 4
2026-05-18T08:17:18Z,1,1350,0,Versa 4
2026-05-18T08:17:19Z,3,1350,914,Versa 4
2026-05-18T08:17:20Z,2,1360,0,Versa 4
2026-05-18T08:17:21Z,2,1350,-1219,Versa 4
2026-05-18T08:17:22Z,2,1360,304,Versa 4
2026-05-18T08:17:23Z,2,1430,304,Versa 4
2026-05-18T08:17:24Z,1,1430,-304,Versa 4
2026-05-18T08:17:25Z,2,1420,0,Versa 4
2026-05-18T08:17:26Z,2,1420,0,Versa 4
2026-05-18T08:17:27Z,2,1420,0,Versa 4
2026-05-18T08:17:28Z,2,1420,-304,Versa 4
2026-05-18T08:17:29Z,2,1430,304,Versa 4
2026-05-18T08:17:30Z,2,1420,0,Versa 4
2026-05-18T08:17:31Z,2,1420,0,Versa 4
2026-05-18T08:17:32Z,1,1420,0,Versa 4
2026-05-18T08:17:33Z,2,1420,0,Versa 4
2026-05-18T08:17:34Z,2,1420,0,Versa 4
2026-05-18T08:17:35Z,2,1410,0,Versa 4
2026-05-18T08:17:36Z,2,1420,304,Versa 4
2026-05-18T08:17:37Z,2,1410,-304,Versa 4
2026-05-18T08:17:38Z,2,1410,0,Versa 4
2026-05-18T08:17:39Z,2,1430,0,Versa 4
2026-05-18T08:17:40Z,1,1410,0,Versa 4
2026-05-18T08:17:41Z,2,1410,-304,Versa 4
2026-05-18T08:17:42Z,2,1420,0,Versa 4
2026-05-18T08:17:43Z,2,1410,304,Versa 4
2026-05-18T08:17:44Z,2,1420,0,Versa 4
2026-05-18T08:17:45Z,2,1410,0,Versa 4
2026-05-18T08:17:46Z,2,1410,-304,Versa 4
2026-05-18T08:17:47Z,1,1420,304,Versa 4
2026-05-18T08:17:48Z,2,1410,0,Versa 4
