timestamp,beats per minute,data source
2026-06-02T12:59:12Z,108.0,Versa 4
2026-06-02T12:59:14Z,111.0,Versa 4
2026-06-02T12:59:15Z,109.0,Versa 4
2026-06-02T12:59:17Z,108.0,Versa 4
2026-06-02T12:59:19Z,107.0,Versa 4
2026-06-02T12:59:22Z,107.0,Versa 4
2026-06-02T12:59:23Z,108.0,Versa 4
2026-06-02T12:59:26Z,108.0,Versa 4
2026-06-02T12:59:27Z,109.0,Versa 4
2026-06-02T12:59:29Z,110.0,Versa 4
2026-06-02T12:59:44Z,110.0,Versa 4
2026-06-02T12:59:47Z,110.0,Versa 4
2026-06-02T12:59:48Z,108.0,Versa 4
2026-06-02T13:00:01Z,107.0,Versa 4
2026-06-02T13:00:04Z,107.0,Versa 4
2026-06-02T13:00:05Z,108.0,Versa 4
2026-06-02T13:00:08Z,108.0,Versa 4
2026-06-02T13:00:09Z,111.0,Versa 4
2026-06-02T13:00:11Z,112.0,Versa 4
2026-06-02T13:00:13Z,113.0,Versa 4
2026-06-02T13:00:15Z,113.0,Versa 4
2026-06-02T13:00:17Z,112.0,Versa 4
2026-06-02T13:00:19Z,111.0,Versa 4
2026-06-02T13:00:21Z,112.0,Versa 4
2026-06-02T13:00:23Z,111.0,Versa 4
2026-06-02T13:00:26Z,108.0,Versa 4
2026-06-02T13:00:28Z,106.0,Versa 4
2026-06-02T13:00:30Z,107.0,Versa 4
2026-06-02T13:00:32Z,108.0,Versa 4
2026-06-02T13:00:34Z,107.0,Versa 4
2026-06-02T13:00:37Z,107.0,Versa 4
2026-06-02T13:00:38Z,86.0,Versa 4
2026-06-02T13:00:40Z,81.0,Versa 4
2026-06-02T13:00:43Z,81.0,Versa 4
2026-06-02T13:00:44Z,86.0,Versa 4
2026-06-02T13:00:46Z,97.0,Versa 4
2026-06-02T13:00:47Z,107.0,Versa 4
2026-06-02T13:00:49Z,108.0,Versa 4
2026-06-02T13:00:51Z,107.0,Versa 4
2026-06-02T13:00:54Z,107.0,Versa 4
2026-06-02T13:00:55Z,105.0,Versa 4
2026-06-02T13:00:57Z,106.0,Versa 4
2026-06-02T13:00:59Z,107.0,Versa 4
2026-06-02T13:01:01Z,110.0,Versa 4
2026-06-02T13:01:03Z,106.0,Versa 4
2026-06-02T13:01:05Z,105.0,Versa 4
2026-06-02T13:01:07Z,104.0,Versa 4
2026-06-02T13:01:09Z,105.0,Versa 4
2026-06-02T13:01:11Z,106.0,Versa 4
2026-06-02T13:01:12Z,108.0,Versa 4
2026-06-02T13:01:14Z,110.0,Versa 4
2026-06-02T13:01:16Z,112.0,Versa 4
2026-06-02T13:01:19Z,112.0,Versa 4
2026-06-02T13:01:20Z,113.0,Versa 4
2026-06-02T13:01:22Z,111.0,Versa 4
2026-06-02T13:01:24Z,109.0,Versa 4
2026-06-02T13:01:26Z,108.0,Versa 4
2026-06-02T13:01:29Z,108.0,Versa 4
2026-06-02T13:01:30Z,109.0,Versa 4
2026-06-02T13:01:33Z,109.0,Versa 4
2026-06-02T13:01:34Z,108.0,Versa 4
2026-06-02T13:01:35Z,106.0,Versa 4
2026-06-02T13:01:37Z,104.0,Versa 4
2026-06-02T13:01:39Z,102.0,Versa 4
2026-06-02T13:01:42Z,102.0,Versa 4
2026-06-02T13:01:45Z,105.0,Versa 4
2026-06-02T13:01:47Z,107.0,Versa 4
2026-06-02T13:01:49Z,104.0,Versa 4
2026-06-02T13:01:51Z,100.0,Versa 4
2026-06-02T13:01:53Z,101.0,Versa 4
2026-06-02T13:01:55Z,98.0,Versa 4
2026-06-02T13:01:58Z,98.0,Versa 4
2026-06-02T13:01:59Z,99.0,Versa 4
2026-06-02T13:02:02Z,101.0,Versa 4
2026-06-02T13:02:04Z,102.0,Versa 4
2026-06-02T13:02:06Z,101.0,Versa 4
2026-06-02T13:02:08Z,102.0,Versa 4
2026-06-02T13:02:11Z,102.0,Versa 4
2026-06-02T13:02:12Z,104.0,Versa 4
2026-06-02T13:02:14Z,105.0,Versa 4
2026-06-02T13:02:17Z,105.0,Versa 4
2026-06-02T13:02:18Z,104.0,Versa 4
2026-06-02T13:02:20Z,106.0,Versa 4
2026-06-02T13:02:22Z,107.0,Versa 4
2026-06-02T13:02:23Z,106.0,Versa 4
2026-06-02T13:02:26Z,106.0,Versa 4
2026-06-02T13:02:27Z,107.0,Versa 4
2026-06-02T13:02:29Z,109.0,Versa 4
2026-06-02T13:02:31Z,112.0,Versa 4
2026-06-02T13:02:34Z,112.0,Versa 4
2026-06-02T13:02:35Z,111.0,Versa 4
2026-06-02T13:02:37Z,110.0,Versa 4
2026-06-02T13:02:40Z,110.0,Versa 4
2026-06-02T13:02:41Z,111.0,Versa 4
2026-06-02T13:02:43Z,113.0,Versa 4
2026-06-02T13:02:45Z,114.0,Versa 4
2026-06-02T13:02:47Z,116.0,Versa 4
2026-06-02T13:02:50Z,114.0,Versa 4
2026-06-02T13:02:52Z,113.0,Versa 4
2026-06-02T13:02:54Z,112.0,Versa 4
2026-06-02T13:02:56Z,113.0,Versa 4
2026-06-02T13:02:58Z,115.0,Versa 4
2026-06-02T13:03:00Z,116.0,Versa 4
2026-06-02T13:03:02Z,117.0,Versa 4
2026-06-02T13:03:04Z,116.0,Versa 4
2026-06-02T13:03:07Z,116.0,Versa 4
2026-06-02T13:03:08Z,118.0,Versa 4
2026-06-02T13:03:11Z,117.0,Versa 4
2026-06-02T13:03:13Z,115.0,Versa 4
2026-06-02T13:03:15Z,113.0,Versa 4
2026-06-02T13:03:17Z,112.0,Versa 4
2026-06-02T13:03:20Z,112.0,Versa 4
2026-06-02T13:03:23Z,112.0,Versa 4
2026-06-02T13:03:25Z,111.0,Versa 4
2026-06-02T13:03:27Z,112.0,Versa 4
2026-06-02T13:03:29Z,113.0,Versa 4
2026-06-02T13:03:31Z,112.0,Versa 4
2026-06-02T13:03:33Z,112.0,Versa 4
2026-06-02T13:03:35Z,113.0,Versa 4
2026-06-02T13:03:36Z,114.0,Versa 4
2026-06-02T13:03:38Z,115.0,Versa 4
2026-06-02T13:03:41Z,115.0,Versa 4
2026-06-02T13:03:44Z,115.0,Versa 4
2026-06-02T13:03:46Z,111.0,Versa 4
2026-06-02T13:03:49Z,111.0,Versa 4
2026-06-02T13:03:50Z,113.0,Versa 4
2026-06-02T13:03:52Z,114.0,Versa 4
2026-06-02T13:03:54Z,113.0,Versa 4
2026-06-02T13:03:56Z,112.0,Versa 4
2026-06-02T13:03:59Z,112.0,Versa 4
2026-06-02T13:04:01Z,111.0,Versa 4
2026-06-02T13:04:04Z,111.0,Versa 4
2026-06-02T13:04:05Z,112.0,Versa 4
2026-06-02T13:04:08Z,112.0,Versa 4
2026-06-02T13:04:09Z,113.0,Versa 4
2026-06-02T13:04:11Z,115.0,Versa 4
2026-06-02T13:04:14Z,115.0,Versa 4
2026-06-02T13:04:17Z,114.0,Versa 4
2026-06-02T13:04:19Z,115.0,Versa 4
2026-06-02T13:04:22Z,115.0,Versa 4
2026-06-02T13:04:23Z,116.0,Versa 4
2026-06-02T13:04:26Z,115.0,Versa 4
2026-06-02T13:04:28Z,113.0,Versa 4
2026-06-02T13:04:30Z,114.0,Versa 4
2026-06-02T13:04:32Z,115.0,Versa 4
2026-06-02T13:04:34Z,116.0,Versa 4
2026-06-02T13:04:37Z,116.0,Versa 4
2026-06-02T13:04:38Z,117.0,Versa 4
2026-06-02T13:04:40Z,115.0,Versa 4
2026-06-02T13:04:42Z,114.0,Versa 4
2026-06-02T13:04:44Z,112.0,Versa 4
2026-06-02T13:04:47Z,112.0,Versa 4
2026-06-02T13:04:50Z,112.0,Versa 4
2026-06-02T13:04:53Z,110.0,Versa 4
2026-06-02T13:04:56Z,110.0,Versa 4
2026-06-02T13:04:57Z,111.0,Versa 4
2026-06-02T13:05:00Z,111.0,Versa 4
2026-06-02T13:05:01Z,110.0,Versa 4
2026-06-02T13:05:03Z,108.0,Versa 4
2026-06-02T13:05:05Z,106.0,Versa 4
2026-06-02T13:05:07Z,105.0,Versa 4
2026-06-02T13:05:09Z,106.0,Versa 4
2026-06-02T13:05:11Z,108.0,Versa 4
