timestamp,latitude,longitude,altitude,data source
2026-05-14T15:45:52Z,52.907892,4.963461,25.8,Fitbit App
2026-05-14T15:45:52Z,52.908045,4.963055,25.8,Versa 4
2026-05-14T15:45:53Z,52.907892,4.963461,3.1,Fitbit App
2026-05-14T15:45:53Z,52.907855,4.963238,3.1,Versa 4
2026-05-14T15:45:54Z,52.907895,4.963475,2.8,Fitbit App
2026-05-14T15:45:54Z,52.907850,4.963363,2.8,Versa 4
2026-05-14T15:45:55Z,52.907900,4.963496,-16.099,Fitbit App
2026-05-14T15:45:55Z,52.907855,4.963457,-16.099,Versa 4
2026-05-14T15:45:56Z,52.907909,4.963521,-23.599,Fitbit App
2026-05-14T15:45:56Z,52.907888,4.963502,-23.599,Versa 4
2026-05-14T15:45:57Z,52.907920,4.963547,-28.0,Fitbit App
2026-05-14T15:45:57Z,52.907925,4.963538,-28.0,Versa 4
2026-05-14T15:45:58Z,52.907930,4.963574,-28.36,Fitbit App
2026-05-14T15:45:59Z,52.907940,4.963603,-28.72,Fitbit App
2026-05-14T15:46:00Z,52.907951,4.963635,-29.080000000000002,Fitbit App
2026-05-14T15:46:01Z,52.907965,4.963671,-29.44,Fitbit App
2026-05-14T15:46:02Z,52.907981,4.963713,-29.8,Fitbit App
2026-05-14T15:46:02Z,52.907938,4.963627,-29.8,Versa 4
2026-05-14T15:46:03Z,52.908001,4.963764,-31.4,Fitbit App
2026-05-14T15:46:03Z,52.907972,4.963722,-31.4,Versa 4
2026-05-14T15:46:04Z,52.908024,4.963818,-31.5,Fitbit App
2026-05-14T15:46:04Z,52.908002,4.963787,-31.5,Versa 4
2026-05-14T15:46:05Z,52.908049,4.963876,-29.8,Fitbit App
2026-05-14T15:46:05Z,52.908030,4.963847,-29.8,Versa 4
2026-05-14T15:46:06Z,52.908075,4.963937,-28.0,Fitbit App
2026-05-14T15:46:06Z,52.908063,4.963913,-28.0,Versa 4
2026-05-14T15:46:07Z,52.908103,4.964000,-27.7,Fitbit App
2026-05-14T15:46:07Z,52.908103,4.963975,-27.7,Versa 4
2026-05-14T15:46:08Z,52.908131,4.964066,-28.8,Fitbit App
2026-05-14T15:46:08Z,52.908137,4.964042,-28.8,Versa 4
2026-05-14T15:46:09Z,52.908159,4.964134,-29.6,Fitbit App
2026-05-14T15:46:09Z,52.908163,4.964115,-29.6,Versa 4
2026-05-14T15:46:10Z,52.908186,4.964205,-30.8,Fitbit App
2026-05-14T15:46:10Z,52.908188,4.964192,-30.8,Versa 4
2026-05-14T15:46:11Z,52.908212,4.964277,-29.8,Fitbit App
2026-05-14T15:46:11Z,52.908207,4.964262,-29.8,Versa 4
2026-05-14T15:46:12Z,52.908240,4.964351,-29.1,Fitbit App
2026-05-14T15:46:12Z,52.908243,4.964355,-29.1,Versa 4
2026-05-14T15:46:13Z,52.908267,4.964425,-28.0,Fitbit App
2026-05-14T15:46:13Z,52.908278,4.964423,-28.0,Versa 4
2026-05-14T15:46:14Z,52.908293,4.964499,-27.5,Fitbit App
2026-05-14T15:46:14Z,52.908298,4.964487,-27.5,Versa 4
2026-05-14T15:46:15Z,52.908318,4.964574,-27.0,Fitbit App
2026-05-14T15:46:15Z,52.908327,4.964577,-27.0,Versa 4
2026-05-14T15:46:16Z,52.908342,4.964650,-26.6,Fitbit App
2026-05-14T15:46:16Z,52.908345,4.964663,-26.6,Versa 4
2026-05-14T15:46:17Z,52.908365,4.964723,-26.0,Fitbit App
2026-05-14T15:46:17Z,52.908368,4.964722,-26.0,Versa 4
