timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-26T00:30:00,32.396,0.875,830.66,159.293
2026-05-26T00:35:00,38.558,0.876,1143.636,237.075
2026-05-26T01:20:00,24.884,0.948,77.434,127.459
2026-05-26T01:25:00,22.626,0.988,368.797,89.228
2026-05-26T01:30:00,21.502,0.975,96.529,104.554
2026-05-26T01:35:00,28.264,0.918,413.795,96.235
2026-05-26T01:40:00,44.888,0.937,2396.918,336.775
2026-05-26T01:45:00,37.522,1.004,1531.505,249.118
2026-05-26T01:50:00,41.008,1.002,537.016,308.647
2026-05-26T01:55:00,43.676,1.006,289.518,310.103
2026-05-26T02:00:00,42.83,1.003,345.169,290.454
2026-05-26T02:05:00,45.288,0.872,1629.38,349.087
2026-05-26T02:25:00,28.906,1.002,342.652,118.715
2026-05-26T02:30:00,32.482,0.979,874.441,209.784
2026-05-26T02:35:00,29.306,0.993,433.416,134.559
2026-05-26T02:40:00,37.007,0.975,331.835,268.504
2026-05-26T02:45:00,32.699,1.006,325.404,201.759
2026-05-26T02:50:00,35.542,1.001,303.001,195.922
2026-05-26T02:55:00,34.172,0.971,825.643,198.858
2026-05-26T03:00:00,33.494,0.987,4085.599,141.494
2026-05-26T03:05:00,25.472,1.003,631.604,84.153
2026-05-26T03:10:00,29.443,0.968,267.264,165.701
2026-05-26T03:15:00,39.941,0.969,5272.587,1026.037
2026-05-26T03:20:00,34.473,0.967,769.158,212.492
2026-05-26T03:25:00,34.076,1.005,836.306,284.831
2026-05-26T03:30:00,33.946,1.002,1840.456,298.452
2026-05-26T03:35:00,43.448,0.983,1029.876,390.545
2026-05-26T03:40:00,46.511,0.947,449.663,386.989
2026-05-26T03:45:00,40.071,0.996,541.899,257.995
2026-05-26T03:50:00,39.439,1.003,834.642,329.917
2026-05-26T03:55:00,41.702,1.004,977.267,280.781
2026-05-26T04:00:00,46.493,1.006,390.258,330.023
2026-05-26T04:05:00,47.729,1.004,375.893,383.387
2026-05-26T04:10:00,44.619,1.003,956.396,426.947
2026-05-26T04:15:00,46.654,1.004,268.595,347.448
2026-05-26T04:20:00,44.685,1.005,542.207,293.11
2026-05-26T04:25:00,39.099,1.002,282.375,267.828
