timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-30T00:25:00,37.237,0.727,520.638,367.367
2026-05-30T00:35:00,31.195,0.752,646.919,155.622
2026-05-30T00:45:00,25.501,0.941,513.679,104.729
2026-05-30T01:15:00,43.196,0.911,3430.714,484.12
2026-05-30T01:20:00,39.097,0.972,482.952,247.575
2026-05-30T01:25:00,38.642,1.004,413.124,311.817
2026-05-30T01:30:00,37.553,1.001,313.25,258.572
2026-05-30T01:35:00,38.143,1.004,200.945,294.713
2026-05-30T01:40:00,40.366,1.004,371.389,327.943
2026-05-30T01:45:00,35.339,1.005,396.908,202.45
2026-05-30T01:50:00,37.112,1.004,303.171,274.955
2026-05-30T01:55:00,36.832,1.005,346.887,279.274
2026-05-30T02:00:00,43.424,0.994,515.741,344.148
2026-05-30T02:05:00,42.036,0.933,1220.85,265.586
2026-05-30T02:10:00,43.851,0.897,827.358,295.111
2026-05-30T02:15:00,31.92,0.982,340.383,215.574
2026-05-30T02:20:00,31.396,1.005,343.674,156.117
2026-05-30T02:25:00,33.455,0.957,339.295,258.557
2026-05-30T02:30:00,31.851,1.004,151.327,211.166
2026-05-30T02:35:00,38.198,0.971,419.885,332.304
2026-05-30T02:40:00,32.459,1.005,632.837,260.426
2026-05-30T02:45:00,30.358,1.004,162.353,180.332
2026-05-30T02:50:00,31.774,1.006,320.048,193.528
2026-05-30T02:55:00,29.15,1.001,241.028,191.084
2026-05-30T03:00:00,33.714,1.004,517.824,223.621
2026-05-30T03:05:00,35.143,1.004,282.375,240.604
2026-05-30T03:10:00,34.771,0.998,245.37,197.96
2026-05-30T03:15:00,34.177,1.002,320.07,221.845
2026-05-30T03:20:00,35.219,1.005,300.222,219.747
2026-05-30T03:25:00,45.27,0.927,4607.404,328.884
2026-05-30T03:30:00,50.649,0.926,5808.566,499.51
2026-05-30T03:35:00,49.847,0.946,2785.072,387.665
2026-05-30T03:40:00,47.901,0.957,1563.207,428.698
2026-05-30T03:45:00,37.216,0.983,767.896,261.264
2026-05-30T03:50:00,40.237,0.994,476.605,222.515
2026-05-30T03:55:00,33.063,0.925,151.074,214.157
2026-05-30T04:00:00,40.715,0.956,460.519,297.815
2026-05-30T04:05:00,25.813,0.895,166.293,132.307
2026-05-30T04:10:00,24.322,0.951,454.56,82.008
2026-05-30T04:15:00,22.501,0.965,134.726,151.763
2026-05-30T04:20:00,30.268,0.871,791.369,170.662
2026-05-30T04:25:00,43.836,1.005,550.637,537.877
2026-05-30T04:30:00,49.693,1.003,980.272,445.522
2026-05-30T04:35:00,63.5,1.004,2700.485,1083.193
2026-05-30T04:40:00,45.448,0.995,336.692,378.074
2026-05-30T04:45:00,49.599,1.003,369.009,463.251
2026-05-30T04:50:00,47.605,1.006,499.538,391.313
2026-05-30T04:55:00,46.065,1.005,621.8,358.268
2026-05-30T05:00:00,39.86,1.004,480.961,291.602
2026-05-30T05:05:00,47.653,1.001,705.76,389.959
2026-05-30T05:10:00,45.273,1.007,571.674,375.405
2026-05-30T05:15:00,45.124,1.002,418.996,337.272
2026-05-30T05:20:00,41.992,0.91,2154.397,203.708
2026-05-30T05:25:00,29.86,1.003,235.777,205.864
2026-05-30T05:30:00,37.134,0.91,844.954,242.825
2026-05-30T05:35:00,27.513,0.976,449.455,140.711
2026-05-30T05:40:00,28.476,0.964,112.202,168.604
2026-05-30T05:45:00,26.755,0.974,1537.1,334.406
2026-05-30T05:50:00,31.674,0.936,891.504,165.428
2026-05-30T05:55:00,45.406,0.937,2239.654,420.282
2026-05-30T06:00:00,54.342,1.003,1358.075,625.413
2026-05-30T06:05:00,44.123,1.004,1011.391,346.207
2026-05-30T06:10:00,52.529,1.003,719.713,475.34
2026-05-30T06:15:00,53.738,1.004,382.82,635.506
2026-05-30T06:20:00,47.971,0.932,5038.121,272.939
2026-05-30T06:25:00,42.706,1.003,419.756,398.423
2026-05-30T06:30:00,37.53,0.763,3500.606,149.565
2026-05-30T06:35:00,40.707,0.918,3846.248,1040.708
2026-05-30T06:40:00,31.206,0.915,602.035,178.35
2026-05-30T06:45:00,26.292,0.976,1383.132,87.854
2026-05-30T06:50:00,31.227,0.929,1124.705,231.191
2026-05-30T06:55:00,33.145,0.931,535.656,208.374
2026-05-30T07:00:00,31.298,0.954,318.29,140.198
2026-05-30T07:05:00,34.893,1.003,151.942,286.941
2026-05-30T07:10:00,30.446,0.959,566.676,138.616
2026-05-30T07:15:00,21.802,0.926,385.556,122.516
2026-05-30T07:20:00,27.034,0.946,122.064,171.221
2026-05-30T07:25:00,28.242,0.988,302.794,197.049
2026-05-30T07:30:00,26.626,0.987,1683.637,158.499
2026-05-30T07:35:00,24.037,0.988,242.919,133.39
2026-05-30T07:40:00,25.643,1.004,135.838,127.543
2026-05-30T07:45:00,22.648,1.004,67.132,103.648
2026-05-30T07:50:00,22.177,1.004,135.372,92.945
2026-05-30T07:55:00,24.445,1.003,101.413,124.151
2026-05-30T08:00:00,22.025,1.003,81.458,99.294
2026-05-30T08:05:00,20.777,1.003,48.497,87.802
2026-05-30T08:10:00,23.306,1.006,130.87,133.984
2026-05-30T08:15:00,31.779,0.777,700.568,55.95
2026-05-30T08:20:00,37.635,0.919,4832.086,160.462
2026-05-30T08:25:00,29.767,0.714,3441.098,138.368
2026-05-30T08:30:00,31.355,0.891,971.239,244.946
2026-05-30T08:35:00,33.519,0.833,1431.442,180.664
2026-05-30T08:40:00,32.068,0.809,780.092,112.862
2026-05-30T08:45:00,39.873,0.919,8977.117,1096.139
2026-05-30T08:50:00,33.11,0.949,624.597,146.867
2026-05-30T08:55:00,37.345,0.84,593.571,295.046
2026-05-30T09:00:00,22.181,0.938,178.141,116.42
2026-05-30T09:05:00,24.446,0.787,514.384,151.624
