timestamp,rmssd,coverage,low_frequency,high_frequency
2026-06-05T02:10:00,31.429,0.831,420.574,188.432
2026-06-05T02:15:00,25.203,0.941,124.641,116.308
2026-06-05T02:20:00,27.822,1.004,197.689,139.263
2026-06-05T02:25:00,20.709,1.002,88.5,85.69
2026-06-05T02:30:00,23.674,1.004,79.926,98.411
2026-06-05T02:35:00,23.785,0.987,90.184,87.668
2026-06-05T02:40:00,23.504,1.005,99.571,106.305
2026-06-05T02:45:00,26.217,1.003,78.535,134.503
2026-06-05T02:50:00,25.002,1.005,195.257,129.147
2026-06-05T02:55:00,25.689,1.002,96.804,107.967
2026-06-05T03:00:00,31.033,0.872,1080.512,144.269
2026-06-05T03:05:00,39.591,0.993,1622.518,339.21
2026-06-05T03:10:00,34.339,0.917,872.343,231.241
2026-06-05T03:15:00,34.021,1.002,1126.795,285.205
2026-06-05T03:20:00,35.217,0.988,1064.5,316.91
2026-06-05T03:25:00,33.628,1.004,329.619,247.681
2026-06-05T03:30:00,33.844,1.004,522.14,275.325
2026-06-05T03:35:00,35.863,0.994,260.69,260.49
2026-06-05T03:40:00,30.201,1.003,335.862,188.528
2026-06-05T03:45:00,34.08,1.004,475.531,216.433
2026-06-05T04:10:00,30.146,0.956,206.731,197.065
2026-06-05T04:15:00,27.034,0.986,805.556,146.182
2026-06-05T04:20:00,30.767,1.005,117.515,186.955
2026-06-05T04:25:00,26.183,1.0,129.418,140.657
2026-06-05T04:30:00,25.048,1.006,55.799,136.275
2026-06-05T04:35:00,31.673,0.922,774.594,142.244
2026-06-05T04:40:00,41.399,1.005,1260.326,326.891
2026-06-05T04:45:00,33.882,0.905,2131.536,173.986
2026-06-05T04:50:00,29.217,1.004,613.476,216.401
2026-06-05T04:55:00,31.211,1.006,396.091,302.832
2026-06-05T05:00:00,30.576,0.989,470.531,192.009
2026-06-05T05:05:00,33.175,0.97,628.772,269.441
2026-06-05T05:10:00,51.53,0.964,2562.8,521.953
2026-06-05T05:15:00,45.296,0.979,887.34,429.354
2026-06-05T05:20:00,37.522,1.004,871.549,228.62
2026-06-05T05:25:00,45.58,1.006,1164.143,381.285
2026-06-05T05:30:00,36.084,1.003,357.917,238.15
2026-06-05T05:35:00,39.913,1.004,952.944,228.109
2026-06-05T05:40:00,36.357,1.006,315.56,242.291
2026-06-05T05:45:00,41.797,1.001,661.483,313.516
2026-06-05T05:50:00,40.956,1.007,486.556,329.685
2026-06-05T05:55:00,35.816,0.995,742.876,183.111
2026-06-05T06:00:00,41.331,1.006,619.965,270.801
2026-06-05T06:05:00,38.85,1.002,259.02,275.84
2026-06-05T06:10:00,40.559,1.004,708.762,279.287
2026-06-05T06:15:00,37.862,1.003,560.962,294.516
2026-06-05T06:20:00,34.522,0.943,1193.024,221.323
2026-06-05T06:25:00,39.836,0.989,750.741,300.989
2026-06-05T06:30:00,36.453,0.976,309.043,199.85
2026-06-05T06:35:00,35.566,0.961,278.289,170.167
2026-06-05T06:40:00,33.728,0.971,561.847,182.507
2026-06-05T06:45:00,34.619,1.001,308.255,212.766
2026-06-05T06:50:00,34.029,0.957,1332.138,229.714
2026-06-05T06:55:00,33.37,0.873,694.969,96.997
2026-06-05T07:00:00,28.99,0.909,298.744,95.568
2026-06-05T07:05:00,31.679,1.006,420.912,205.51
2026-06-05T07:10:00,37.085,0.931,254.483,228.087
2026-06-05T07:15:00,34.22,0.904,528.958,224.873
2026-06-05T07:20:00,36.358,0.966,3246.54,322.535
2026-06-05T07:25:00,27.762,0.953,1081.608,137.801
2026-06-05T07:30:00,38.603,0.979,1480.025,310.221
2026-06-05T07:35:00,38.153,1.002,426.427,223.561
2026-06-05T07:40:00,36.119,0.976,621.499,203.095
2026-06-05T07:55:00,32.891,0.812,763.693,240.377
