timestamp,bucket_values
2026-06-03T06:40:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.015, 0.036, 0.094, 0.121, 0.142, 0.246, 0.208, 0.093, 0.026, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-04T10:21:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.003, 0.004, 0.014, 0.044, 0.136, 0.264, 0.293, 0.158, 0.057, 0.017, 0.004, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-05T07:25:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.005, 0.031, 0.091, 0.12, 0.244, 0.265, 0.142, 0.061, 0.023, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-06T10:37:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.085, 0.813, 0.092, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-07T12:48:00,"[0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.025, 0.206, 0.255, 0.171, 0.109, 0.123, 0.08, 0.02, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-08T05:04:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.009, 0.04, 0.141, 0.222, 0.218, 0.189, 0.101, 0.048, 0.016, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-06-08T10:56:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.007, 0.031, 0.106, 0.168, 0.183, 0.199, 0.153, 0.091, 0.035, 0.014, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
