timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-19T02:45:00,33.442,0.934,262.704,242.8
2026-05-19T02:50:00,30.145,0.982,302.699,173.947
2026-05-19T02:55:00,32.915,1.0,374.947,241.577
2026-05-19T03:00:00,32.586,1.002,886.849,290.424
2026-05-19T03:05:00,37.402,1.001,1059.233,438.043
2026-05-19T03:10:00,36.765,1.003,493.668,374.86
2026-05-19T03:15:00,35.707,1.003,414.979,318.499
2026-05-19T03:20:00,33.958,0.89,384.36,289.497
2026-05-19T03:25:00,37.52,0.978,595.636,275.768
2026-05-19T03:30:00,37.85,1.001,428.161,309.325
2026-05-19T03:35:00,39.37,1.003,284.64,407.237
2026-05-19T03:40:00,32.188,1.001,349.77,232.922
2026-05-19T03:45:00,35.793,0.997,362.214,331.271
2026-05-19T03:50:00,35.469,0.984,406.148,245.447
2026-05-19T03:55:00,41.378,0.927,2583.177,489.418
2026-05-19T04:00:00,32.496,1.004,989.75,260.652
2026-05-19T04:05:00,30.059,1.003,989.596,219.579
2026-05-19T04:10:00,32.184,0.915,4423.252,148.38
2026-05-19T04:15:00,28.433,1.002,345.245,160.951
2026-05-19T04:20:00,29.974,1.003,386.679,176.868
2026-05-19T04:25:00,27.434,1.002,1245.469,137.565
2026-05-19T04:30:00,26.763,1.001,267.545,134.534
2026-05-19T04:35:00,33.869,0.952,2617.272,159.887
2026-05-19T04:40:00,29.772,0.997,979.621,155.227
2026-05-19T04:45:00,28.178,1.004,539.512,152.332
2026-05-19T04:50:00,30.453,1.004,533.859,190.17
2026-05-19T04:55:00,29.658,1.002,1432.491,245.817
2026-05-19T05:00:00,28.902,1.003,431.686,209.599
2026-05-19T05:05:00,29.179,1.002,310.325,159.991
2026-05-19T05:10:00,26.515,1.0,212.803,132.204
2026-05-19T05:15:00,34.997,0.906,1644.642,195.651
2026-05-19T05:20:00,38.706,1.002,398.784,368.63
2026-05-19T05:25:00,34.645,0.919,1633.836,192.363
2026-05-19T05:30:00,44.959,1.004,1413.529,549.337
2026-05-19T05:35:00,36.969,0.912,692.196,272.45
2026-05-19T05:40:00,31.995,0.996,1055.61,143.65
2026-05-19T05:45:00,34.799,1.001,2164.253,282.774
2026-05-19T05:50:00,27.242,0.998,1728.994,155.064
2026-05-19T05:55:00,25.13,1.001,328.32,188.881
2026-05-19T06:00:00,26.141,1.0,300.643,213.594
2026-05-19T06:05:00,23.557,1.005,418.505,138.631
2026-05-19T06:10:00,25.574,0.998,759.466,167.294
2026-05-19T06:15:00,22.715,1.003,952.867,123.304
2026-05-19T06:20:00,24.508,1.001,787.451,120.001
2026-05-19T06:25:00,22.82,1.001,706.846,103.299
2026-05-19T06:30:00,26.672,0.946,772.491,136.487
2026-05-19T06:35:00,30.39,0.989,2036.236,129.128
2026-05-19T06:40:00,31.055,0.93,603.378,122.828
2026-05-19T06:45:00,27.859,1.001,1390.376,144.754
2026-05-19T06:50:00,35.83,0.968,4430.189,207.461
2026-05-19T06:55:00,29.057,1.0,2326.968,179.48
2026-05-19T07:00:00,36.612,0.939,1563.225,227.159
2026-05-19T07:05:00,29.674,1.005,1267.468,183.585
2026-05-19T07:10:00,25.711,0.945,531.245,118.509
2026-05-19T07:15:00,29.456,0.94,1105.011,159.579
2026-05-19T07:20:00,29.015,0.987,659.073,183.593
2026-05-19T07:25:00,32.428,0.998,1908.475,235.05
2026-05-19T07:30:00,33.832,1.005,2608.533,249.499
2026-05-19T07:35:00,33.296,1.001,562.741,322.072
2026-05-19T07:40:00,32.058,0.988,2179.07,197.556
2026-05-19T07:45:00,38.12,0.868,2276.735,208.809
2026-05-19T07:50:00,31.653,0.969,1296.08,174.846
2026-05-19T07:55:00,23.287,0.981,1564.054,86.852
2026-05-19T08:00:00,34.434,0.899,1335.032,187.419
2026-05-19T08:05:00,33.972,0.989,2108.555,87.069
2026-05-19T08:10:00,24.449,0.994,1404.046,121.147
2026-05-19T08:15:00,24.388,0.95,2059.359,111.907
2026-05-19T08:20:00,25.691,0.959,1362.509,111.892
2026-05-19T08:25:00,31.938,0.88,2848.181,297.95
2026-05-19T08:30:00,39.138,1.001,1367.762,380.147
2026-05-19T08:35:00,38.141,0.909,2921.362,310.5
2026-05-19T08:40:00,33.028,0.968,2884.951,225.838
2026-05-19T08:45:00,33.356,1.002,755.626,338.007
2026-05-19T08:50:00,34.184,0.993,731.405,233.92
2026-05-19T08:55:00,32.415,1.0,594.659,238.82
2026-05-19T09:00:00,28.314,1.001,247.75,237.565
2026-05-19T09:05:00,33.256,0.987,710.11,263.157
2026-05-19T09:10:00,34.084,0.949,2311.762,222.892
2026-05-19T09:15:00,37.574,0.965,3486.524,223.514
2026-05-19T09:20:00,41.066,0.978,3573.901,397.748
2026-05-19T09:25:00,31.115,0.944,2568.343,211.138
2026-05-19T09:30:00,31.768,0.948,4552.574,210.917
