timestamp,rmssd,coverage,low_frequency,high_frequency
2026-06-07T00:00:00,8.647,0.991,81.818,21.005
2026-06-07T00:05:00,10.445,0.922,320.851,66.254
2026-06-07T00:10:00,10.902,0.946,177.464,39.495
2026-06-07T00:15:00,10.382,0.994,49.821,51.094
2026-06-07T00:20:00,10.333,1.001,53.338,54.779
2026-06-07T00:25:00,9.565,1.003,32.078,51.274
2026-06-07T00:30:00,11.488,0.955,217.786,63.212
2026-06-07T00:35:00,11.127,1.001,32.803,63.906
2026-06-07T00:40:00,10.935,0.967,293.657,48.468
2026-06-07T00:45:00,10.694,1.002,32.309,49.914
2026-06-07T00:50:00,11.865,1.002,44.758,55.626
2026-06-07T00:55:00,12.691,1.003,43.036,80.565
2026-06-07T01:00:00,12.376,0.954,60.735,52.791
2026-06-07T01:05:00,13.247,1.004,179.987,58.236
2026-06-07T01:10:00,8.533,0.99,29.86,19.952
2026-06-07T01:15:00,10.052,0.945,193.041,36.809
2026-06-07T01:20:00,10.648,0.989,55.483,45.727
2026-06-07T01:25:00,12.634,0.979,84.132,70.534
2026-06-07T01:30:00,12.207,1.0,36.997,61.638
2026-06-07T01:35:00,15.289,1.002,41.694,112.915
2026-06-07T01:40:00,17.426,1.002,182.026,146.24
2026-06-07T01:45:00,15.716,1.002,39.142,111.838
2026-06-07T01:50:00,16.138,1.002,81.768,114.527
2026-06-07T01:55:00,15.386,1.001,122.746,73.424
2026-06-07T02:00:00,21.338,0.903,340.372,127.011
2026-06-07T02:05:00,22.944,1.003,170.064,216.464
2026-06-07T02:10:00,22.419,0.963,168.939,207.445
2026-06-07T02:15:00,17.398,1.0,115.779,74.407
2026-06-07T02:20:00,19.767,0.928,105.801,109.266
2026-06-07T02:25:00,21.552,0.957,667.24,167.092
2026-06-07T02:30:00,18.677,0.997,191.89,174.613
2026-06-07T02:35:00,21.079,0.994,157.624,166.016
2026-06-07T02:40:00,21.69,1.002,497.986,218.371
2026-06-07T02:45:00,21.549,1.003,194.224,215.877
2026-06-07T02:50:00,28.099,0.923,601.093,316.144
2026-06-07T02:55:00,28.846,1.003,238.815,381.817
2026-06-07T03:00:00,27.33,0.998,100.868,292.624
2026-06-07T03:05:00,28.881,1.003,191.837,344.048
2026-06-07T03:10:00,25.767,1.003,215.928,289.907
2026-06-07T03:15:00,26.233,1.0,231.731,306.948
2026-06-07T03:20:00,23.053,0.969,392.873,210.686
2026-06-07T03:25:00,15.829,1.003,126.06,57.74
2026-06-07T03:30:00,16.105,1.002,120.307,95.465
2026-06-07T03:35:00,25.175,0.93,598.373,180.198
2026-06-07T03:40:00,23.136,1.002,357.299,167.848
2026-06-07T03:45:00,21.86,0.945,417.209,116.032
2026-06-07T03:50:00,22.1,1.004,378.549,139.722
2026-06-07T03:55:00,27.058,1.001,337.257,278.175
2026-06-07T04:00:00,30.048,0.972,662.422,336.511
2026-06-07T04:05:00,32.981,1.0,202.61,420.209
2026-06-07T04:10:00,36.26,1.002,281.939,457.853
2026-06-07T04:15:00,43.75,0.904,1253.095,761.892
2026-06-07T04:20:00,38.75,0.982,197.974,517.922
2026-06-07T04:25:00,40.74,1.002,451.375,670.811
2026-06-07T04:30:00,43.688,0.915,509.495,632.613
2026-06-07T04:35:00,55.645,0.966,746.702,927.042
2026-06-07T04:40:00,58.812,1.002,457.334,1086.792
2026-06-07T04:45:00,59.587,0.999,391.104,1052.015
2026-06-07T05:00:00,23.748,1.003,164.316,140.245
2026-06-07T05:05:00,38.862,0.91,1557.084,618.689
2026-06-07T05:10:00,33.696,0.981,218.427,305.845
2026-06-07T05:15:00,37.73,0.826,1535.628,514.573
2026-06-07T05:20:00,30.683,0.971,571.152,296.008
2026-06-07T05:25:00,32.422,0.979,264.686,344.227
2026-06-07T05:30:00,38.113,0.975,2280.954,554.162
2026-06-07T05:35:00,29.097,0.999,288.742,269.006
2026-06-07T05:40:00,29.598,1.002,323.136,286.929
2026-06-07T05:45:00,27.919,1.002,400.465,256.328
2026-06-07T05:50:00,25.1,0.976,266.916,176.332
2026-06-07T05:55:00,25.128,1.003,270.4,161.984
2026-06-07T06:00:00,18.697,1.005,239.567,68.976
2026-06-07T06:05:00,22.254,0.922,278.828,113.921
2026-06-07T06:10:00,29.127,0.87,812.193,209.672
2026-06-07T06:15:00,22.531,0.907,247.3,134.524
2026-06-07T06:20:00,22.061,0.994,274.944,130.397
2026-06-07T06:25:00,25.422,0.864,1364.762,174.83
2026-06-07T06:30:00,31.327,0.943,561.242,262.778
2026-06-07T06:35:00,32.164,0.986,427.611,335.917
2026-06-07T06:40:00,29.747,1.005,316.866,319.675
2026-06-07T06:45:00,32.414,1.002,555.097,274.665
2026-06-07T06:50:00,34.436,0.896,301.216,317.781
2026-06-07T06:55:00,47.375,0.858,796.428,692.359
2026-06-07T07:00:00,37.904,1.005,373.596,433.138
2026-06-07T07:05:00,42.193,0.926,767.401,468.971
2026-06-07T07:10:00,37.867,1.004,531.392,537.851
2026-06-07T07:15:00,26.428,1.003,1031.753,147.966
2026-06-07T07:20:00,36.191,1.0,2773.2,266.817
2026-06-07T07:25:00,54.83,0.915,2692.761,883.811
2026-06-07T07:30:00,55.887,0.952,1214.18,732.442
2026-06-07T07:35:00,47.382,1.001,582.153,663.222
2026-06-07T07:40:00,50.506,0.922,2340.463,875.783
2026-06-07T07:45:00,44.39,0.81,3009.128,564.285
2026-06-07T07:50:00,50.405,0.95,972.288,763.508
2026-06-07T07:55:00,52.763,1.004,542.486,792.24
2026-06-07T08:00:00,57.655,0.946,1096.535,921.768
2026-06-07T08:05:00,49.603,0.987,1011.337,771.102
2026-06-07T08:10:00,46.658,1.004,465.174,704.912
2026-06-07T08:15:00,48.193,0.998,272.483,644.311
2026-06-07T08:20:00,46.867,1.005,453.492,583.21
2026-06-07T08:25:00,46.482,1.003,810.836,579.106
2026-06-07T08:30:00,43.88,1.002,556.696,512.645
2026-06-07T08:35:00,40.607,0.996,317.224,447.489
2026-06-07T08:40:00,49.41,0.84,656.454,618.023
2026-06-07T08:45:00,46.747,0.931,507.728,734.048
2026-06-07T08:50:00,42.369,0.959,1842.16,507.248
2026-06-07T08:55:00,56.601,0.839,962.531,1075.086
2026-06-07T09:00:00,47.755,0.86,1651.724,614.245
2026-06-07T09:10:00,37.749,0.839,2149.61,230.985
2026-06-07T09:20:00,38.867,0.755,1374.572,327.62
2026-06-07T09:25:00,36.997,0.862,1523.882,240.846
2026-06-07T09:30:00,30.408,0.841,1667.792,215.046
2026-06-07T09:35:00,29.607,0.864,690.744,218.355
2026-06-07T09:40:00,30.496,0.915,676.274,206.292
2026-06-07T09:45:00,40.888,0.87,2132.992,477.799
2026-06-07T09:50:00,30.133,0.992,925.452,312.13
2026-06-07T09:55:00,15.007,1.003,426.731,52.791
2026-06-07T10:00:00,25.283,1.002,649.013,222.663
2026-06-07T10:05:00,24.994,1.0,1168.668,209.714
2026-06-07T10:10:00,33.757,0.97,1398.613,269.784
2026-06-07T10:15:00,30.577,1.003,511.881,341.748
2026-06-07T10:20:00,29.13,0.965,341.015,296.729
2026-06-07T10:25:00,29.759,1.003,634.827,280.041
2026-06-07T10:30:00,28.606,0.973,472.409,168.434
2026-06-07T10:35:00,33.952,0.996,340.71,322.325
2026-06-07T10:40:00,38.134,0.914,1191.978,452.082
2026-06-07T10:45:00,38.212,0.946,2025.571,457.194
2026-06-07T10:50:00,33.567,1.0,809.733,368.216
2026-06-07T10:55:00,41.535,0.937,1311.73,519.127
2026-06-07T11:00:00,35.795,0.977,638.975,306.592
