timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-13T01:20:00,10.736,0.893,314.744,33.897
2026-05-13T01:25:00,18.874,0.903,607.403,88.265
2026-05-13T01:30:00,25.461,0.944,1356.075,141.463
2026-05-13T01:35:00,31.066,0.939,513.196,229.533
2026-05-13T01:40:00,29.935,0.981,642.053,287.197
2026-05-13T01:45:00,25.822,0.958,647.402,258.481
2026-05-13T01:50:00,27.435,0.844,2025.508,150.374
2026-05-13T01:55:00,21.591,1.004,597.708,154.912
2026-05-13T02:00:00,20.007,1.001,413.332,135.237
2026-05-13T02:05:00,23.445,1.004,208.236,181.953
2026-05-13T02:10:00,24.477,0.953,1108.52,247.602
2026-05-13T02:15:00,31.308,0.98,1427.774,263.703
2026-05-13T02:20:00,27.303,0.997,1511.644,153.1
2026-05-13T02:25:00,25.587,1.003,388.092,148.522
2026-05-13T02:30:00,28.974,0.999,1463.409,179.78
2026-05-13T02:35:00,30.437,0.982,2745.101,262.546
2026-05-13T02:40:00,22.86,0.978,550.722,149.086
2026-05-13T02:45:00,28.386,1.001,1135.535,225.959
2026-05-13T02:50:00,28.378,1.006,528.23,243.822
2026-05-13T02:55:00,23.755,1.001,1080.517,174.24
2026-05-13T03:00:00,26.029,1.005,243.3,183.013
2026-05-13T03:05:00,29.748,1.0,517.092,225.244
2026-05-13T03:10:00,30.024,1.003,177.228,301.089
2026-05-13T03:15:00,33.216,0.953,1769.938,343.056
2026-05-13T03:20:00,29.491,1.003,593.633,213.429
2026-05-13T03:25:00,26.327,1.001,282.901,166.232
2026-05-13T03:30:00,27.251,0.984,465.332,174.835
2026-05-13T03:35:00,26.468,0.999,917.566,136.302
2026-05-13T03:40:00,25.223,1.003,230.606,162.949
2026-05-13T03:45:00,33.044,0.908,2439.155,234.183
2026-05-13T03:50:00,30.108,1.002,2335.968,129.54
2026-05-13T03:55:00,33.022,0.932,3338.957,145.921
2026-05-13T04:00:00,35.452,0.732,1198.501,86.658
2026-05-13T04:05:00,50.636,0.993,1962.143,536.922
2026-05-13T04:10:00,34.641,0.986,1343.132,251.913
2026-05-13T04:15:00,31.741,0.922,1798.203,294.645
2026-05-13T04:20:00,22.728,1.003,554.832,104.448
2026-05-13T04:25:00,25.842,0.93,487.731,205.637
2026-05-13T04:30:00,27.413,0.988,587.143,164.506
2026-05-13T04:35:00,29.081,1.006,668.133,243.231
2026-05-13T04:40:00,29.804,1.001,1406.283,373.218
2026-05-13T04:45:00,28.579,0.985,1592.002,176.886
2026-05-13T04:50:00,28.614,1.001,873.027,208.362
2026-05-13T04:55:00,24.888,1.004,920.47,151.247
2026-05-13T05:00:00,24.729,1.002,605.453,170.384
2026-05-13T05:05:00,28.753,0.949,839.845,170.018
2026-05-13T05:10:00,29.317,0.985,1550.106,196.777
2026-05-13T05:15:00,28.229,0.955,2387.662,168.9
2026-05-13T05:20:00,39.777,0.886,2887.232,264.97
2026-05-13T05:25:00,39.15,0.946,1423.72,286.87
2026-05-13T05:30:00,41.036,0.93,1543.751,227.847
2026-05-13T05:35:00,40.709,0.941,863.822,459.295
2026-05-13T05:40:00,42.27,0.998,3006.279,468.32
2026-05-13T05:45:00,40.653,1.004,851.578,415.151
2026-05-13T05:50:00,36.861,1.001,769.975,443.403
2026-05-13T05:55:00,41.075,1.005,2251.54,440.086
2026-05-13T06:00:00,43.094,1.003,1297.84,519.772
2026-05-13T06:05:00,45.744,0.94,4526.815,436.344
2026-05-13T06:10:00,48.113,0.974,1980.067,555.212
2026-05-13T06:15:00,42.402,1.003,1376.369,428.765
2026-05-13T06:20:00,51.239,0.958,6215.421,663.755
2026-05-13T06:25:00,31.82,0.91,1887.011,143.23
2026-05-13T06:30:00,36.805,0.901,1654.249,263.258
2026-05-13T06:35:00,29.579,0.982,1736.192,115.895
2026-05-13T06:40:00,32.686,0.961,1210.213,171.635
2026-05-13T06:45:00,41.466,0.841,2804.592,278.294
2026-05-13T06:50:00,47.339,0.957,3993.938,378.741
2026-05-13T06:55:00,47.624,0.955,3485.139,502.349
2026-05-13T07:00:00,55.233,0.918,3959.295,537.783
2026-05-13T07:05:00,52.532,0.819,2485.244,411.045
2026-05-13T07:10:00,47.189,0.843,2997.814,402.025
2026-05-13T07:25:00,38.825,0.969,1377.04,180.762
2026-05-13T07:30:00,51.517,0.916,2924.66,757.511
2026-05-13T07:35:00,44.941,0.954,1725.87,359.846
2026-05-13T07:40:00,38.516,0.945,2534.849,243.821
2026-05-13T07:45:00,46.418,0.99,2565.472,490.742
2026-05-13T07:50:00,45.558,0.975,2224.932,654.549
2026-05-13T07:55:00,35.435,1.004,1103.236,329.948
2026-05-13T08:00:00,32.526,0.984,1398.538,269.025
2026-05-13T08:05:00,35.867,0.925,2148.396,341.352
2026-05-13T08:10:00,44.067,1.003,2465.651,564.405
2026-05-13T08:15:00,30.327,0.964,560.563,198.36
2026-05-13T08:20:00,32.211,0.965,1521.55,193.556
2026-05-13T08:25:00,35.32,0.948,877.502,217.395
2026-05-13T08:30:00,32.801,0.851,1367.589,265.749
2026-05-13T08:40:00,26.262,0.86,745.247,98.708
