timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-11T00:00:00,17.735,1.0,217.654,83.642
2026-05-11T00:05:00,27.217,0.885,4922.029,372.312
2026-05-11T00:10:00,37.596,0.93,1431.028,216.885
2026-05-11T00:15:00,29.495,1.003,624.839,215.412
2026-05-11T00:20:00,29.049,0.996,605.951,200.562
2026-05-11T00:25:00,37.748,0.979,637.524,367.021
2026-05-11T00:30:00,33.562,1.004,696.592,249.82
2026-05-11T00:35:00,31.499,1.001,292.217,239.877
2026-05-11T00:40:00,36.473,0.894,699.033,236.819
2026-05-11T00:45:00,18.829,1.003,673.866,83.498
2026-05-11T00:50:00,13.33,0.991,264.31,38.66
2026-05-11T00:55:00,17.269,0.949,788.019,31.407
2026-05-11T01:00:00,28.511,1.005,1754.035,138.097
2026-05-11T01:05:00,31.638,1.001,3079.553,225.132
2026-05-11T01:10:00,20.772,0.979,1370.073,59.701
2026-05-11T01:15:00,25.9,0.911,1792.951,90.433
2026-05-11T01:20:00,27.492,0.985,2616.907,229.162
2026-05-11T01:25:00,26.77,1.003,1130.443,184.36
2026-05-11T01:30:00,34.559,0.947,2530.81,182.728
2026-05-11T01:35:00,43.597,0.97,5168.348,299.453
2026-05-11T01:40:00,36.937,0.94,1999.168,423.026
2026-05-11T01:45:00,29.937,0.995,613.837,261.518
2026-05-11T01:50:00,35.428,0.891,788.892,310.231
2026-05-11T01:55:00,39.511,0.943,2474.181,266.032
2026-05-11T02:00:00,35.315,0.96,1267.026,255.695
2026-05-11T02:05:00,33.219,0.966,440.44,332.138
2026-05-11T02:10:00,32.317,0.988,1409.681,271.261
2026-05-11T02:15:00,40.68,1.001,923.637,413.855
2026-05-11T02:20:00,25.368,1.001,743.557,134.341
2026-05-11T02:25:00,23.031,0.989,456.8,200.311
2026-05-11T02:30:00,29.22,1.003,581.413,251.824
2026-05-11T02:35:00,22.173,0.997,422.734,105.216
2026-05-11T02:40:00,21.809,1.004,1146.061,154.188
2026-05-11T02:45:00,24.366,1.003,412.634,141.148
2026-05-11T02:50:00,28.368,1.003,666.29,209.142
2026-05-11T02:55:00,26.503,0.936,1303.962,95.204
2026-05-11T03:00:00,23.23,0.946,825.246,78.874
2026-05-11T03:05:00,34.345,0.898,642.233,191.175
2026-05-11T03:10:00,26.855,0.972,811.681,120.916
2026-05-11T03:15:00,36.805,0.964,1037.561,318.868
2026-05-11T03:20:00,41.176,0.966,1727.704,336.371
2026-05-11T03:25:00,40.605,0.997,951.211,314.704
2026-05-11T03:30:00,35.992,1.002,1975.307,220.772
2026-05-11T03:35:00,31.139,1.005,461.669,216.526
2026-05-11T03:40:00,27.426,0.996,591.147,159.942
2026-05-11T03:45:00,25.805,1.003,324.654,175.16
2026-05-11T03:50:00,27.921,0.997,326.344,164.983
2026-05-11T03:55:00,34.425,0.96,945.869,204.307
2026-05-11T04:00:00,31.399,0.997,700.069,249.347
2026-05-11T04:05:00,33.736,1.0,668.092,226.576
2026-05-11T04:10:00,39.162,1.005,1618.394,333.254
2026-05-11T04:15:00,33.966,0.964,2305.733,158.061
2026-05-11T04:20:00,38.928,0.884,2875.62,115.891
2026-05-11T04:25:00,47.28,1.004,1166.625,445.299
2026-05-11T04:30:00,38.15,0.87,1085.31,1017.187
2026-05-11T04:35:00,36.682,0.941,2633.106,320.591
2026-05-11T04:40:00,43.481,0.932,1198.344,345.363
2026-05-11T04:45:00,42.553,0.871,2723.284,373.604
2026-05-11T04:50:00,39.71,0.927,2205.621,214.439
2026-05-11T04:55:00,36.066,1.001,1713.685,270.704
2026-05-11T05:00:00,42.262,0.938,2126.157,378.404
2026-05-11T05:05:00,31.826,1.001,1724.936,219.863
2026-05-11T05:10:00,30.64,1.001,419.972,260.43
2026-05-11T05:15:00,27.512,1.003,726.832,168.918
2026-05-11T05:20:00,31.575,0.965,1399.398,178.354
2026-05-11T05:25:00,24.679,1.001,363.678,116.56
2026-05-11T05:30:00,27.066,1.003,878.114,152.9
2026-05-11T05:35:00,26.985,1.001,1080.167,115.962
2026-05-11T05:40:00,26.09,1.001,753.715,138.359
2026-05-11T05:45:00,35.125,0.957,2821.747,303.622
2026-05-11T05:50:00,32.598,1.003,1672.453,231.981
2026-05-11T05:55:00,28.339,0.934,940.784,97.578
2026-05-11T06:00:00,24.532,0.969,1528.561,85.003
2026-05-11T06:05:00,26.611,0.986,1072.449,123.214
2026-05-11T06:10:00,26.599,0.968,895.038,93.616
2026-05-11T06:15:00,28.243,0.905,1887.79,93.785
2026-05-11T06:20:00,31.04,0.98,2036.76,127.069
2026-05-11T06:25:00,32.517,0.918,1770.03,224.635
2026-05-11T06:40:00,47.989,0.93,1834.968,478.474
2026-05-11T06:45:00,45.607,1.003,4263.014,422.538
2026-05-11T06:50:00,52.025,0.884,3009.177,608.089
2026-05-11T07:00:00,47.237,0.712,7196.245,1294.829
2026-05-11T23:05:00,21.212,0.985,458.057,126.079
2026-05-11T23:10:00,25.24,0.999,851.896,180.091
2026-05-11T23:15:00,33.015,0.953,2933.997,150.786
2026-05-11T23:20:00,24.35,0.962,794.594,541.808
2026-05-11T23:25:00,28.408,0.959,829.74,158.279
2026-05-11T23:30:00,28.341,0.931,224.959,160.694
2026-05-11T23:35:00,35.319,1.003,1146.888,368.504
2026-05-11T23:40:00,28.759,0.959,1163.551,223.67
2026-05-11T23:45:00,25.313,0.986,416.66,185.708
2026-05-11T23:50:00,27.168,1.003,529.99,184.792
2026-05-11T23:55:00,25.43,1.005,536.021,210.033
