timestamp,value
2026-05-08T05:56:34Z,50.0
2026-05-08T05:57:34Z,50.0
2026-05-08T05:58:34Z,50.0
2026-05-08T05:59:34Z,50.0
2026-05-08T06:00:34Z,50.0
2026-05-08T20:01:34Z,80.5
2026-05-08T20:02:34Z,50.0
2026-05-08T20:03:34Z,50.0
2026-05-08T20:04:34Z,50.0
2026-05-08T20:05:34Z,50.0
2026-05-08T20:06:34Z,50.0
2026-05-08T20:07:34Z,80.6
2026-05-08T20:08:34Z,50.0
2026-05-08T20:09:34Z,50.0
2026-05-08T23:06:33Z,98.4
2026-05-08T23:07:33Z,99.2
2026-05-08T23:08:33Z,98.9
2026-05-08T23:09:33Z,98.2
2026-05-08T23:10:33Z,97.6
2026-05-08T23:11:33Z,97.1
2026-05-08T23:12:33Z,96.9
2026-05-08T23:13:33Z,96.8
2026-05-08T23:14:33Z,96.5
2026-05-08T23:15:33Z,96.4
2026-05-08T23:16:33Z,96.4
2026-05-08T23:17:33Z,96.4
2026-05-08T23:18:33Z,96.2
2026-05-08T23:19:33Z,96.3
2026-05-08T23:20:33Z,96.3
2026-05-08T23:21:33Z,96.3
2026-05-08T23:22:33Z,50.0
2026-05-08T23:23:33Z,96.2
2026-05-08T23:24:33Z,95.9
2026-05-08T23:25:33Z,95.8
2026-05-08T23:26:33Z,95.8
2026-05-08T23:27:33Z,95.8
2026-05-08T23:28:33Z,95.6
2026-05-08T23:29:33Z,95.5
2026-05-08T23:30:33Z,95.5
2026-05-08T23:31:33Z,95.9
2026-05-08T23:32:33Z,95.9
2026-05-08T23:33:33Z,95.9
2026-05-08T23:34:33Z,95.9
2026-05-08T23:35:33Z,95.9
2026-05-08T23:36:33Z,95.8
2026-05-08T23:37:33Z,95.8
2026-05-08T23:38:33Z,95.9
2026-05-08T23:39:33Z,95.8
2026-05-08T23:40:33Z,95.8
2026-05-08T23:41:33Z,95.8
2026-05-08T23:42:33Z,95.8
2026-05-08T23:43:33Z,95.7
2026-05-08T23:44:33Z,95.8
2026-05-08T23:45:33Z,95.8
2026-05-08T23:46:33Z,95.9
2026-05-08T23:47:33Z,95.9
2026-05-08T23:48:33Z,95.9
2026-05-08T23:49:33Z,95.8
2026-05-08T23:50:33Z,95.8
2026-05-08T23:51:33Z,95.7
2026-05-08T23:52:33Z,95.6
2026-05-08T23:53:33Z,95.6
2026-05-08T23:54:33Z,95.5
2026-05-08T23:55:33Z,95.6
2026-05-08T23:56:33Z,95.6
2026-05-08T23:57:33Z,50.0
2026-05-08T23:58:33Z,95.7
2026-05-08T23:59:33Z,95.7
2026-05-09T00:00:33Z,95.7
