type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2026-06-01T02:14:30,2026-06-01T10:14:30,480,33.18541666666666,-359.38703870387144,899.0592574756593,0.49184086431344,1.0478831807786282
IDT,2026-06-02T05:47,2026-06-02T12:02,375,34.1464,52.022524752475874,303.04955488431733,0.4844869695619391,1.044599885918609
IDT,2026-06-03T03:33,2026-06-03T10:57:30,445,33.2438202247191,-307.19215046504723,1221.9762186682783,0.49040561906104807,1.074418516804116
IDT,2026-06-04T01:49:30,2026-06-04T06:57:30,305,33.06360655737705,-243.08484848485023,800.2045362718636,0.5043969972820934,1.0902166201192742
IDT,2026-06-05T02:06,2026-06-05T08:00,354,33.97966101694915,21.072727272727207,202.1679656348424,0.4953744750072177,1.0820745749229055
IDT,2026-06-06T01:16:30,2026-06-06T09:51,510,33.63686274509804,-90.60787878788324,442.06460333033465,0.48235091581063555,1.0749210223188284
IDT,2026-06-07T01:15,2026-06-07T10:46:30,572,34.315209790209785,260.0333333333292,306.7497979796026,0.48389976707437105,1.0666734551089323
IDT,2026-06-08T01:50,2026-06-08T11:48:30,599,34.48380634390651,301.9830508474588,320.5162654411979,0.4997239321223746,1.0581355910211152
