timestamp,value
2026-05-07T02:42:33Z,96.9
2026-05-07T02:43:33Z,96.9
2026-05-07T02:44:33Z,97.0
2026-05-07T02:45:33Z,97.0
2026-05-07T02:46:33Z,96.9
2026-05-07T02:47:33Z,97.0
2026-05-07T02:48:33Z,96.9
2026-05-07T02:49:33Z,96.9
2026-05-07T02:50:33Z,96.9
2026-05-07T02:51:33Z,96.8
2026-05-07T02:52:33Z,96.8
2026-05-07T02:53:33Z,96.7
2026-05-07T02:54:33Z,96.7
2026-05-07T02:55:33Z,96.7
2026-05-07T02:56:33Z,96.7
2026-05-07T02:57:33Z,96.7
2026-05-07T02:58:33Z,96.7
2026-05-07T02:59:33Z,96.7
2026-05-07T03:00:33Z,96.6
2026-05-07T03:01:33Z,96.6
2026-05-07T03:02:33Z,96.6
2026-05-07T03:03:33Z,96.6
2026-05-07T03:04:33Z,96.6
2026-05-07T03:05:33Z,96.6
2026-05-07T03:06:33Z,50.0
2026-05-07T03:07:33Z,96.6
2026-05-07T03:08:33Z,96.2
2026-05-07T03:09:33Z,96.0
2026-05-07T03:10:33Z,96.1
2026-05-07T03:11:33Z,96.1
2026-05-07T03:12:33Z,95.9
2026-05-07T03:13:33Z,95.5
2026-05-07T03:14:33Z,94.9
2026-05-07T03:15:33Z,94.6
2026-05-07T03:16:33Z,93.9
2026-05-07T03:17:33Z,94.3
2026-05-07T03:18:33Z,50.0
2026-05-07T03:19:33Z,50.0
2026-05-07T03:20:33Z,96.2
2026-05-07T03:21:33Z,97.2
2026-05-07T03:22:33Z,98.4
2026-05-07T03:23:33Z,98.9
2026-05-07T03:24:33Z,99.0
2026-05-07T03:25:33Z,99.0
2026-05-07T03:26:33Z,99.1
2026-05-07T03:27:33Z,99.0
2026-05-07T03:28:33Z,98.0
2026-05-07T03:29:33Z,50.0
2026-05-07T03:30:33Z,97.9
2026-05-07T03:31:33Z,97.6
2026-05-07T03:32:33Z,97.3
2026-05-07T03:33:33Z,97.0
2026-05-07T03:34:33Z,96.8
2026-05-07T03:35:33Z,50.0
2026-05-07T03:36:33Z,96.7
2026-05-07T03:37:33Z,50.0
2026-05-07T03:38:33Z,96.5
