timestamp,Infrared to Red Signal Ratio
05/09/26 00:35:30,0
05/09/26 00:36:30,0
05/09/26 00:37:30,-17
05/09/26 00:38:30,0
05/09/26 00:39:30,-3
05/09/26 00:40:30,0
05/09/26 00:41:30,0
05/09/26 00:42:30,0
05/09/26 00:43:30,0
05/09/26 00:44:30,0
05/09/26 00:45:30,0
05/09/26 00:46:30,0
05/09/26 00:47:30,0
05/09/26 00:48:30,4
05/09/26 00:49:30,-33
05/09/26 00:50:30,0
05/09/26 00:51:30,0
05/09/26 00:52:30,2
05/09/26 00:53:30,0
05/09/26 00:54:30,0
05/09/26 00:55:30,8
05/09/26 00:56:30,0
05/09/26 00:57:30,57
05/09/26 00:58:30,-5
05/09/26 00:59:30,0
05/09/26 01:00:30,-11
05/09/26 01:01:30,3
05/09/26 01:02:30,27
05/09/26 01:03:30,-3
05/09/26 01:04:30,-7
05/09/26 01:05:30,1
05/09/26 01:06:30,-2
05/09/26 01:07:30,-72
05/09/26 01:08:30,-3
05/09/26 01:09:30,0
05/09/26 01:10:30,0
05/09/26 01:11:30,0
05/09/26 01:12:30,78
05/09/26 01:13:30,4
05/09/26 01:14:30,11
05/09/26 01:15:30,30
05/09/26 01:16:30,0
05/09/26 01:17:30,0
05/09/26 01:18:30,0
05/09/26 01:19:30,26
05/09/26 01:20:30,-12
05/09/26 01:21:30,-14
05/09/26 01:22:30,0
05/09/26 01:23:30,-2
05/09/26 01:24:30,-21
05/09/26 01:25:30,0
05/09/26 01:26:30,0
05/09/26 01:27:30,13
05/09/26 01:28:30,0
05/09/26 01:29:30,0
05/09/26 01:30:30,2
05/09/26 01:31:30,-11
05/09/26 01:32:30,-10
05/09/26 01:33:30,-24
05/09/26 01:34:30,-10
05/09/26 01:35:30,8
05/09/26 01:36:30,-1
05/09/26 01:37:30,4
05/09/26 01:38:30,-1
05/09/26 01:39:30,0
05/09/26 01:40:30,20
05/09/26 01:41:30,-26
05/09/26 01:42:30,14
05/09/26 01:43:30,27
05/09/26 01:44:30,1
05/09/26 01:45:30,5
05/09/26 01:46:30,-8
05/09/26 01:47:30,4
05/09/26 01:48:30,21
05/09/26 01:49:30,21
05/09/26 01:50:30,0
05/09/26 01:51:30,-10
05/09/26 01:52:30,0
05/09/26 01:53:30,4
05/09/26 01:54:30,-2
05/09/26 01:55:30,12
05/09/26 01:56:30,-70
05/09/26 01:57:30,-26
05/09/26 01:58:30,0
05/09/26 01:59:30,12
05/09/26 02:00:30,-33
05/09/26 02:01:30,-10
05/09/26 02:02:30,0
05/09/26 02:03:30,4
05/09/26 02:04:30,8
05/09/26 02:05:30,-2
05/09/26 02:06:30,-18
05/09/26 02:07:30,-7
05/09/26 02:08:30,-74
05/09/26 02:09:30,0
05/09/26 02:10:30,0
05/09/26 02:11:30,1
05/09/26 02:12:30,0
05/09/26 02:13:30,-2
05/09/26 02:14:30,-30
05/09/26 02:15:30,6
05/09/26 02:16:30,8
05/09/26 02:17:30,39
05/09/26 02:18:30,-12
05/09/26 02:19:30,9
05/09/26 02:20:30,-3
05/09/26 02:21:30,-12
05/09/26 02:22:30,0
05/09/26 02:23:30,-53
05/09/26 02:24:30,36
05/09/26 02:25:30,-18
05/09/26 02:26:30,0
05/09/26 02:27:30,22
05/09/26 02:28:30,-8
05/09/26 02:29:30,0
05/09/26 02:30:30,-7
05/09/26 02:31:30,-26
05/09/26 02:32:30,14
05/09/26 02:33:30,-4
05/09/26 02:34:30,2
05/09/26 02:35:30,-2
05/09/26 02:36:30,0
05/09/26 02:37:30,-26
05/09/26 02:38:30,19
05/09/26 02:39:30,0
05/09/26 02:40:30,-4
05/09/26 02:41:30,-38
05/09/26 02:42:30,30
05/09/26 02:43:30,-36
05/09/26 02:44:30,1
05/09/26 02:45:30,6
05/09/26 02:46:30,4
05/09/26 02:47:30,46
05/09/26 02:48:30,0
05/09/26 02:49:30,-9
05/09/26 02:50:30,0
05/09/26 02:51:30,3
05/09/26 02:52:30,-27
05/09/26 02:53:30,-27
05/09/26 02:54:30,8
05/09/26 02:55:30,-2
05/09/26 02:56:30,1
05/09/26 02:57:30,16
05/09/26 02:58:30,-1
05/09/26 02:59:30,0
05/09/26 03:00:30,20
05/09/26 03:01:30,-4
05/09/26 03:02:30,0
05/09/26 03:03:30,-41
05/09/26 03:04:30,-4
05/09/26 03:05:30,0
05/09/26 03:06:30,0
05/09/26 03:07:30,-5
05/09/26 03:08:30,-23
05/09/26 03:09:30,0
05/09/26 03:10:30,0
05/09/26 03:11:30,-1
05/09/26 03:12:30,-3
05/09/26 03:13:30,-11
05/09/26 03:14:30,0
05/09/26 03:15:30,12
05/09/26 03:16:30,-15
05/09/26 03:17:30,11
05/09/26 03:18:30,0
05/09/26 03:19:30,24
05/09/26 03:20:30,-4
05/09/26 03:21:30,0
05/09/26 03:22:30,19
05/09/26 03:23:30,50
05/09/26 03:24:30,13
05/09/26 03:25:30,-6
05/09/26 03:26:30,-12
05/09/26 03:27:30,-72
05/09/26 03:28:30,3
05/09/26 03:29:30,13
05/09/26 03:30:30,21
05/09/26 03:31:30,10
05/09/26 03:32:30,-24
05/09/26 03:33:30,34
05/09/26 03:34:30,0
05/09/26 03:35:30,32
05/09/26 03:36:30,-1
05/09/26 03:37:30,-6
05/09/26 03:38:30,2
05/09/26 03:39:30,-4
05/09/26 03:40:30,-8
05/09/26 03:41:30,0
05/09/26 03:42:30,56
05/09/26 03:43:30,14
05/09/26 03:44:30,69
05/09/26 03:45:30,0
05/09/26 03:46:30,2
05/09/26 03:47:30,-9
05/09/26 03:48:30,1
05/09/26 03:49:30,-4
05/09/26 03:50:30,-13
05/09/26 03:51:30,-11
05/09/26 03:52:30,-30
05/09/26 03:53:30,-5
05/09/26 03:54:30,0
05/09/26 03:55:30,-6
05/09/26 03:56:30,-22
05/09/26 03:57:30,-14
05/09/26 03:58:30,-4
05/09/26 03:59:30,-2
05/09/26 04:00:30,-19
05/09/26 04:01:30,-15
05/09/26 04:02:30,-23
05/09/26 04:03:30,-4
05/09/26 04:04:30,-1
05/09/26 04:05:30,3
05/09/26 04:06:30,0
05/09/26 04:07:30,-4
05/09/26 04:08:30,-73
05/09/26 04:09:30,-13
05/09/26 04:10:30,0
05/09/26 04:11:30,-2
05/09/26 04:12:30,0
05/09/26 04:13:31,0
05/09/26 04:14:31,-13
05/09/26 04:15:31,-6
05/09/26 04:16:31,1
05/09/26 04:17:31,-5
05/09/26 04:18:31,-15
05/09/26 04:19:31,3
05/09/26 04:20:31,10
05/09/26 04:21:31,-6
05/09/26 04:22:31,0
05/09/26 04:23:31,11
05/09/26 04:24:31,0
05/09/26 04:25:31,0
05/09/26 04:26:31,-8
05/09/26 04:27:31,-45
05/09/26 04:28:31,-19
05/09/26 04:29:31,-4
05/09/26 04:30:31,-1
05/09/26 04:31:31,0
05/09/26 04:32:31,-7
05/09/26 04:33:31,26
05/09/26 04:34:31,9
05/09/26 04:35:31,-20
05/09/26 04:36:31,6
05/09/26 04:37:31,0
05/09/26 04:38:31,0
05/09/26 04:39:31,4
05/09/26 04:40:31,0
05/09/26 04:41:31,13
05/09/26 04:42:31,0
05/09/26 04:43:31,0
05/09/26 04:44:31,-8
05/09/26 04:45:31,-26
05/09/26 04:46:31,1
05/09/26 04:47:31,-14
05/09/26 04:48:31,-2
05/09/26 04:49:31,-10
05/09/26 04:50:31,0
05/09/26 04:51:31,-19
05/09/26 04:52:31,19
05/09/26 04:53:31,-7
05/09/26 04:54:31,27
05/09/26 04:55:31,0
05/09/26 04:56:31,41
05/09/26 04:57:31,0
05/09/26 04:58:31,41
05/09/26 04:59:31,8
05/09/26 05:00:31,0
05/09/26 05:01:31,-13
05/09/26 05:02:31,-29
05/09/26 05:03:31,-5
05/09/26 05:04:31,0
05/09/26 05:05:31,-62
05/09/26 05:06:31,0
05/09/26 05:07:31,3
05/09/26 05:08:31,-14
05/09/26 05:09:31,17
05/09/26 05:10:31,-57
05/09/26 05:11:31,2
05/09/26 05:12:31,-6
05/09/26 05:13:31,-46
05/09/26 05:14:31,0
05/09/26 05:15:31,27
05/09/26 05:16:31,34
05/09/26 05:17:31,24
05/09/26 05:18:31,-10
05/09/26 05:19:31,-2
05/09/26 05:20:31,-21
05/09/26 05:21:31,69
05/09/26 05:22:31,0
05/09/26 05:23:31,-1
05/09/26 05:24:31,-1
05/09/26 05:25:31,0
05/09/26 05:26:31,-5
05/09/26 05:27:31,0
05/09/26 05:28:31,-28
05/09/26 05:29:31,24
05/09/26 05:30:31,0
05/09/26 05:31:31,-21
05/09/26 05:32:31,-10
05/09/26 05:33:31,23
05/09/26 05:34:31,17
05/09/26 05:35:31,0
05/09/26 05:36:31,23
05/09/26 05:37:31,0
05/09/26 05:38:31,56
05/09/26 05:39:31,3
05/09/26 05:40:31,32
05/09/26 05:41:31,0
05/09/26 05:42:31,61
05/09/26 05:43:31,-1
05/09/26 05:44:31,-9
05/09/26 05:45:31,10
05/09/26 05:46:31,20
05/09/26 05:47:31,29
05/09/26 05:48:31,0
05/09/26 05:49:31,75
05/09/26 05:50:31,11
05/09/26 05:51:31,9
05/09/26 05:52:31,2
05/09/26 05:53:31,4
05/09/26 05:54:31,28
05/09/26 05:55:31,33
05/09/26 05:56:31,8
05/09/26 05:57:31,-14
05/09/26 05:58:31,-4
05/09/26 05:59:31,16
05/09/26 06:00:31,5
05/09/26 06:01:31,7
05/09/26 06:02:31,-4
05/09/26 06:03:31,-18
05/09/26 06:04:31,-2
05/09/26 06:05:31,5
05/09/26 06:06:31,0
05/09/26 06:07:31,1
05/09/26 06:08:31,5
05/09/26 06:09:31,33
05/09/26 06:10:31,7
05/09/26 06:11:31,-8
05/09/26 06:12:31,32
05/09/26 06:13:31,7
05/09/26 06:14:31,0
05/09/26 06:15:31,0
05/09/26 06:16:32,-36
05/09/26 06:17:32,-10
05/09/26 06:18:32,1
05/09/26 06:19:32,27
05/09/26 06:20:32,-9
05/09/26 06:21:32,-5
05/09/26 06:22:32,-2
05/09/26 06:23:32,8
05/09/26 06:24:32,27
05/09/26 06:25:32,-2
05/09/26 06:26:32,-1
05/09/26 06:27:32,8
05/09/26 06:28:32,28
05/09/26 06:29:32,0
05/09/26 06:30:32,0
05/09/26 06:31:32,-1
05/09/26 06:32:32,-34
05/09/26 06:33:32,41
05/09/26 06:34:32,14
05/09/26 06:35:32,2
05/09/26 06:36:32,-26
05/09/26 06:37:32,-5
05/09/26 06:38:32,0
05/09/26 06:39:32,42
05/09/26 06:40:32,0
05/09/26 06:41:32,-5
05/09/26 06:42:32,12
05/09/26 06:43:32,-8
05/09/26 06:44:32,14
05/09/26 06:45:33,12
05/09/26 06:46:33,16
05/09/26 06:47:33,17
05/09/26 06:48:33,0
05/09/26 06:49:33,4
05/09/26 06:50:33,18
05/09/26 06:51:33,34
05/09/26 06:52:33,0
05/09/26 06:53:33,0
05/09/26 06:54:33,-31
05/09/26 06:55:33,22
05/09/26 06:56:33,-70
05/09/26 06:57:33,21
05/09/26 06:58:33,57
05/09/26 06:59:33,26
05/09/26 07:00:33,4
05/09/26 07:01:33,11
05/09/26 07:02:33,24
05/09/26 07:03:33,-60
05/09/26 07:04:33,9
05/09/26 07:05:33,0
05/09/26 07:06:33,0
05/09/26 07:07:33,0
05/09/26 07:08:36,59
05/09/26 07:09:36,15
05/09/26 07:10:36,-8
05/09/26 07:11:36,28
05/09/26 07:12:36,0
05/09/26 07:13:36,3
05/09/26 07:14:36,10
05/09/26 07:15:36,-9
05/09/26 07:16:36,30
05/09/26 07:17:36,-8
05/09/26 07:18:36,-6
05/09/26 07:19:36,22
05/09/26 07:20:36,-19
05/09/26 07:21:36,1
05/09/26 07:22:36,8
05/09/26 07:23:36,0
05/09/26 07:24:36,19
05/09/26 07:25:36,-3
