timestamp,rmssd,coverage,low_frequency,high_frequency
2026-05-09T02:25:00,30.988,0.831,1314.706,169.755
2026-05-09T02:30:00,27.246,1.002,1090.698,162.633
2026-05-09T02:35:00,32.788,0.925,3970.802,188.43
2026-05-09T02:40:00,26.531,0.917,874.093,137.843
2026-05-09T02:45:00,31.187,0.999,714.613,224.015
2026-05-09T02:50:00,38.402,0.986,1098.91,316.945
2026-05-09T02:55:00,29.935,0.953,789.39,194.418
2026-05-09T03:00:00,35.223,0.947,1281.71,304.958
2026-05-09T03:05:00,31.923,0.833,4898.178,1200.82
2026-05-09T03:10:00,41.207,0.854,1977.039,309.452
2026-05-09T03:15:00,40.977,0.794,1787.464,295.9
2026-05-09T03:20:00,36.27,0.996,542.057,304.084
2026-05-09T03:25:00,35.142,1.001,506.75,306.339
2026-05-09T04:00:00,64.441,0.795,9873.312,818.847
2026-05-09T04:05:00,53.819,0.9,8424.698,455.829
2026-05-09T04:10:00,29.204,0.952,867.369,153.386
2026-05-09T04:15:00,40.444,0.856,664.92,169.513
2026-05-09T04:35:00,41.941,0.941,5433.549,448.545
2026-05-09T04:40:00,37.495,0.982,802.138,289.899
2026-05-09T04:45:00,40.082,1.006,313.506,425.529
2026-05-09T04:50:00,48.143,0.878,1018.951,502.548
2026-05-09T05:00:00,68.234,0.966,1209.555,1134.289
2026-05-09T05:05:00,66.863,0.944,469.822,1183.356
2026-05-09T05:10:00,60.01,0.93,1341.552,984.656
2026-05-09T05:15:00,61.956,0.758,1213.147,835.6
2026-05-09T05:25:00,52.965,0.762,6268.633,409.629
2026-05-09T05:30:00,43.535,0.876,1763.011,254.69
2026-05-09T05:35:00,40.59,0.954,1113.931,264.791
2026-05-09T05:40:00,45.121,0.905,1558.5,310.077
2026-05-09T05:45:00,34.343,0.982,1780.921,229.272
2026-05-09T05:50:00,35.254,0.976,1949.815,191.75
2026-05-09T05:55:00,52.236,0.884,1707.645,526.622
2026-05-09T06:15:00,47.852,1.002,568.403,402.863
2026-05-09T06:20:00,51.178,1.004,3627.534,495.782
2026-05-09T06:25:00,52.038,1.005,402.135,573.494
2026-05-09T06:30:00,47.73,0.994,397.238,515.827
2026-05-09T06:35:00,49.064,1.006,403.03,454.624
2026-05-09T06:45:00,50.897,0.824,1823.367,438.156
2026-05-09T06:50:00,48.908,0.995,226.661,509.248
2026-05-09T06:55:00,44.902,1.002,942.497,513.179
2026-05-09T07:00:00,43.322,0.928,3417.762,421.937
2026-05-09T07:05:00,42.385,0.932,2857.305,358.819
2026-05-09T07:10:00,36.949,0.98,931.699,249.463
2026-05-09T07:15:00,44.729,0.959,4823.961,279.214
2026-05-09T07:20:00,46.484,0.859,1569.273,448.17
2026-05-09T07:25:00,38.774,1.002,2978.191,387.569
2026-05-09T07:35:00,52.309,0.729,2646.931,358.422
2026-05-09T07:40:00,45.556,0.953,692.807,393.89
2026-05-09T07:45:00,49.017,0.997,2122.626,578.045
2026-05-09T07:50:00,47.252,0.993,515.466,511.306
2026-05-09T07:55:00,47.774,1.006,774.842,628.693
2026-05-09T08:00:00,44.322,0.926,672.612,467.353
2026-05-09T08:05:00,46.459,0.962,2569.591,398.566
2026-05-09T08:20:00,55.918,0.861,1634.427,473.947
2026-05-09T08:25:00,45.656,0.973,3610.32,391.662
2026-05-09T08:30:00,45.977,0.909,3808.189,337.576
