timestamp,rmssd,coverage,low_frequency,high_frequency
2026-06-01T02:55:00,24.501,0.97,385.799,105.786
2026-06-01T03:00:00,26.425,0.811,459.392,69.679
2026-06-01T03:05:00,24.76,0.883,540.604,88.538
2026-06-01T03:10:00,33.327,0.896,801.442,256.115
2026-06-01T03:15:00,36.815,0.859,1471.447,225.104
2026-06-01T03:20:00,32.876,0.984,1872.748,227.733
2026-06-01T03:25:00,32.484,1.003,238.38,286.09
2026-06-01T03:30:00,47.885,0.983,544.592,734.152
2026-06-01T03:35:00,39.922,1.002,284.157,374.973
2026-06-01T03:40:00,52.648,1.005,439.11,973.161
2026-06-01T03:45:00,40.175,1.003,227.221,415.08
2026-06-01T03:50:00,51.279,0.712,2997.826,383.901
2026-06-01T03:55:00,39.476,0.734,4062.976,201.97
2026-06-01T04:00:00,48.814,0.977,3885.777,622.871
2026-06-01T04:05:00,32.192,1.003,1069.067,188.894
2026-06-01T04:10:00,41.235,0.947,1947.298,444.613
2026-06-01T04:15:00,29.71,0.972,2148.32,206.733
2026-06-01T04:20:00,30.827,0.989,878.426,215.56
2026-06-01T04:25:00,28.786,1.003,1733.913,217.692
2026-06-01T04:30:00,34.454,0.912,2792.199,282.904
2026-06-01T04:35:00,33.32,0.947,988.76,207.919
2026-06-01T04:40:00,32.036,0.889,1161.678,196.973
2026-06-01T04:45:00,35.781,0.968,348.718,273.782
2026-06-01T04:50:00,40.294,1.005,147.367,380.75
2026-06-01T04:55:00,35.176,0.949,553.619,223.935
2026-06-01T05:00:00,32.833,1.005,255.078,250.76
2026-06-01T05:05:00,36.492,1.001,214.889,325.646
2026-06-01T05:10:00,37.265,1.006,249.351,321.127
2026-06-01T05:15:00,40.625,0.984,237.655,366.489
2026-06-01T05:20:00,38.509,1.001,255.188,328.396
2026-06-01T05:25:00,39.653,1.004,204.096,334.91
2026-06-01T05:30:00,41.002,1.004,125.011,369.611
2026-06-01T05:35:00,39.25,1.005,335.097,372.761
2026-06-01T05:40:00,40.067,1.004,191.943,369.93
2026-06-01T05:45:00,49.69,0.72,1099.463,373.38
2026-06-01T05:50:00,57.719,0.956,5898.99,468.588
2026-06-01T05:55:00,45.31,0.99,3531.246,366.158
2026-06-01T06:00:00,41.538,0.971,3464.247,303.709
2026-06-01T06:05:00,39.917,0.92,1162.915,235.701
2026-06-01T06:10:00,34.289,0.973,2759.358,264.026
2026-06-01T06:15:00,32.417,0.989,1179.591,209.975
2026-06-01T06:20:00,34.853,0.913,1092.008,162.682
2026-06-01T06:25:00,40.927,0.924,1654.398,222.029
2026-06-01T06:30:00,46.996,0.865,2349.679,372.67
2026-06-01T06:35:00,44.898,1.006,1420.367,396.202
2026-06-01T06:40:00,42.757,1.001,239.714,371.83
2026-06-01T06:45:00,46.559,1.006,314.581,497.922
2026-06-01T06:50:00,45.468,1.002,378.405,502.051
2026-06-01T06:55:00,46.496,0.81,1460.122,260.239
2026-06-01T07:00:00,36.347,0.873,655.415,271.68
2026-06-01T07:05:00,37.707,0.897,952.39,273.047
