timestamp,Infrared to Red Signal Ratio
05/28/26 03:04:30,9
05/28/26 03:05:30,-6
05/28/26 03:06:30,46
05/28/26 03:07:30,-59
05/28/26 03:08:30,-6
05/28/26 03:09:30,-43
05/28/26 03:10:30,0
05/28/26 03:11:30,2
05/28/26 03:12:30,43
05/28/26 03:13:30,40
05/28/26 03:14:30,-48
05/28/26 03:15:30,-45
05/28/26 03:16:30,-7
05/28/26 03:17:30,34
05/28/26 03:18:30,-1
05/28/26 03:19:30,0
05/28/26 03:20:30,-65
05/28/26 03:21:30,37
05/28/26 03:22:30,0
05/28/26 03:23:30,0
05/28/26 03:24:30,-1
05/28/26 03:25:30,4
05/28/26 03:26:30,4
05/28/26 03:27:30,-11
05/28/26 03:28:30,0
05/28/26 03:29:30,-7
05/28/26 03:30:30,4
05/28/26 03:31:30,2
05/28/26 03:32:30,15
05/28/26 03:33:30,0
05/28/26 03:34:30,56
05/28/26 03:35:30,-8
05/28/26 03:36:30,5
05/28/26 03:37:30,-13
05/28/26 03:38:30,43
05/28/26 03:39:30,0
05/28/26 03:40:30,0
05/28/26 03:41:30,0
05/28/26 03:42:30,0
05/28/26 03:43:30,4
05/28/26 03:44:30,-7
05/28/26 03:45:30,19
05/28/26 03:46:30,0
05/28/26 03:47:30,-2
05/28/26 03:48:30,-2
05/28/26 03:49:30,13
05/28/26 03:50:30,25
05/28/26 03:51:30,-5
05/28/26 03:52:30,0
05/28/26 03:53:30,-16
05/28/26 03:54:30,12
05/28/26 03:55:30,6
05/28/26 03:56:30,35
05/28/26 03:57:30,0
05/28/26 03:58:30,4
05/28/26 03:59:30,17
05/28/26 04:00:30,13
05/28/26 04:01:30,7
05/28/26 04:02:30,0
05/28/26 04:03:30,4
05/28/26 04:04:32,-4
05/28/26 04:05:32,0
05/28/26 04:06:32,0
05/28/26 04:07:32,0
05/28/26 04:08:32,0
05/28/26 04:09:32,0
05/28/26 04:10:32,44
05/28/26 04:11:32,0
05/28/26 04:12:32,0
05/28/26 04:13:32,0
05/28/26 04:14:32,0
05/28/26 04:15:32,0
05/28/26 04:16:32,0
05/28/26 04:17:32,0
05/28/26 04:18:32,0
05/28/26 04:19:32,0
05/28/26 04:20:32,0
05/28/26 04:21:32,0
05/28/26 04:22:32,0
05/28/26 04:23:32,0
05/28/26 04:24:32,0
05/28/26 04:25:32,0
05/28/26 04:26:32,0
05/28/26 04:27:32,0
05/28/26 04:28:32,0
05/28/26 04:29:32,0
05/28/26 04:30:32,0
05/28/26 04:31:32,0
05/28/26 04:32:32,0
05/28/26 04:33:32,0
05/28/26 04:34:32,0
05/28/26 04:35:32,0
05/28/26 04:36:32,0
05/28/26 04:37:32,0
05/28/26 04:38:32,0
05/28/26 04:39:32,0
05/28/26 04:40:32,0
05/28/26 04:41:32,0
05/28/26 04:42:32,0
05/28/26 04:43:32,0
05/28/26 04:44:32,0
05/28/26 04:45:32,0
05/28/26 04:46:32,0
05/28/26 04:47:32,29
05/28/26 04:48:32,-1
05/28/26 04:49:32,13
05/28/26 04:50:32,0
05/28/26 04:51:32,17
05/28/26 04:52:32,-1
05/28/26 04:53:32,-10
05/28/26 04:54:32,40
05/28/26 04:55:32,3
05/28/26 04:56:32,1
05/28/26 04:57:32,17
05/28/26 04:58:32,0
05/28/26 04:59:32,-38
05/28/26 05:00:32,50
05/28/26 05:01:32,0
05/28/26 05:02:32,4
05/28/26 05:03:32,-48
05/28/26 05:04:32,3
05/28/26 05:05:32,0
05/28/26 05:06:32,23
05/28/26 05:07:33,-8
05/28/26 05:08:33,-4
05/28/26 05:09:33,-8
05/28/26 05:10:33,0
05/28/26 05:11:33,0
05/28/26 05:12:33,7
05/28/26 05:13:33,8
05/28/26 05:14:33,0
05/28/26 05:15:33,0
05/28/26 05:16:33,0
05/28/26 05:17:33,-17
05/28/26 05:18:33,-54
05/28/26 05:19:33,-9
05/28/26 05:20:33,-13
05/28/26 05:21:33,5
05/28/26 05:22:33,-36
05/28/26 05:23:33,34
05/28/26 05:24:33,-37
05/28/26 05:25:33,-16
05/28/26 05:26:33,39
05/28/26 05:27:33,-2
05/28/26 05:28:33,0
05/28/26 05:29:33,1
05/28/26 05:30:33,0
05/28/26 05:31:33,-26
05/28/26 05:32:33,37
05/28/26 05:33:33,38
05/28/26 05:34:33,0
05/28/26 05:35:33,23
05/28/26 05:36:33,70
05/28/26 05:37:33,-22
05/28/26 05:38:33,27
05/28/26 05:39:33,0
05/28/26 05:40:33,-1
05/28/26 05:41:33,-13
05/28/26 05:42:33,5
05/28/26 05:43:33,-15
05/28/26 05:44:33,57
05/28/26 05:45:33,18
05/28/26 05:46:33,-10
05/28/26 05:47:33,15
05/28/26 05:48:33,0
05/28/26 05:49:33,60
05/28/26 05:50:33,41
05/28/26 05:51:33,6
05/28/26 05:52:33,73
05/28/26 05:53:33,3
05/28/26 05:54:33,18
05/28/26 05:55:33,0
05/28/26 05:56:33,12
05/28/26 05:57:33,0
05/28/26 05:58:33,17
05/28/26 05:59:33,37
05/28/26 06:00:33,25
05/28/26 06:01:33,2
05/28/26 06:02:33,17
05/28/26 06:03:33,4
05/28/26 06:04:33,34
05/28/26 06:05:33,18
05/28/26 06:06:33,0
05/28/26 06:07:33,17
05/28/26 06:08:33,0
05/28/26 06:09:33,13
05/28/26 06:10:33,39
05/28/26 06:11:33,-2
05/28/26 06:12:33,0
05/28/26 06:13:33,11
05/28/26 06:14:33,17
05/28/26 06:15:33,0
05/28/26 06:16:33,-16
05/28/26 06:17:33,0
05/28/26 06:18:33,7
05/28/26 06:19:33,0
05/28/26 06:20:33,8
05/28/26 06:21:33,15
05/28/26 06:22:33,0
05/28/26 06:23:33,4
05/28/26 06:24:33,14
05/28/26 06:25:33,4
05/28/26 06:26:33,0
05/28/26 06:27:33,0
05/28/26 06:28:33,2
05/28/26 06:29:33,0
05/28/26 06:30:33,38
05/28/26 06:31:33,26
05/28/26 06:32:33,0
05/28/26 06:33:33,-14
05/28/26 06:34:33,-2
05/28/26 06:35:33,12
05/28/26 06:36:33,0
05/28/26 06:37:33,-10
05/28/26 06:38:33,0
05/28/26 06:39:33,0
05/28/26 06:40:33,0
05/28/26 06:41:33,-35
