timestamp,Infrared to Red Signal Ratio
05/19/26 01:11:30,-30
05/19/26 01:12:30,-16
05/19/26 01:13:30,0
05/19/26 01:14:30,-8
05/19/26 01:15:30,-8
05/19/26 01:16:30,40
05/19/26 01:17:30,1
05/19/26 01:18:30,4
05/19/26 01:19:30,0
05/19/26 01:20:30,0
05/19/26 01:21:30,10
05/19/26 01:22:30,11
05/19/26 01:23:30,-2
05/19/26 01:24:30,27
05/19/26 01:25:30,-17
05/19/26 01:26:30,6
05/19/26 01:27:30,5
05/19/26 01:28:30,-4
05/19/26 01:29:30,-4
05/19/26 01:30:30,-2
05/19/26 01:31:30,24
05/19/26 01:32:30,6
05/19/26 01:33:30,0
05/19/26 01:34:30,5
05/19/26 01:35:30,17
05/19/26 01:36:30,-13
05/19/26 01:37:30,-3
05/19/26 01:38:30,-10
05/19/26 01:39:30,-49
05/19/26 01:40:30,0
05/19/26 01:41:30,7
05/19/26 01:42:30,-1
05/19/26 01:43:30,8
05/19/26 01:44:30,0
05/19/26 01:45:30,-4
05/19/26 01:46:30,-4
05/19/26 01:47:30,0
05/19/26 01:48:30,0
05/19/26 01:49:30,0
05/19/26 01:50:30,43
05/19/26 01:51:30,15
05/19/26 01:52:30,5
05/19/26 01:53:30,13
05/19/26 01:54:30,0
05/19/26 01:55:30,2
05/19/26 01:56:30,-6
05/19/26 01:57:30,-19
05/19/26 01:58:30,1
05/19/26 01:59:30,0
05/19/26 02:00:30,0
05/19/26 02:01:30,0
05/19/26 02:02:30,5
05/19/26 02:03:30,1
05/19/26 02:04:30,23
05/19/26 02:05:30,0
05/19/26 02:06:30,-2
05/19/26 02:07:30,4
05/19/26 02:08:30,-6
05/19/26 02:09:30,3
05/19/26 02:10:30,1
05/19/26 02:11:30,-1
05/19/26 02:12:30,3
05/19/26 02:13:30,-9
05/19/26 02:14:30,-49
05/19/26 02:15:30,-43
05/19/26 02:16:30,-14
05/19/26 02:17:30,-33
05/19/26 02:18:30,0
05/19/26 02:19:30,6
05/19/26 02:20:30,14
05/19/26 02:21:30,4
05/19/26 02:22:30,-52
05/19/26 02:23:30,-34
05/19/26 02:24:30,-14
05/19/26 02:25:30,0
05/19/26 02:26:30,-40
05/19/26 02:27:30,9
05/19/26 02:28:30,0
05/19/26 02:29:30,-2
05/19/26 02:30:30,-1
05/19/26 02:31:30,-69
05/19/26 02:32:30,-56
05/19/26 02:33:30,-1
05/19/26 02:34:30,0
05/19/26 02:35:30,-3
05/19/26 02:36:30,14
05/19/26 02:37:30,4
05/19/26 02:38:30,0
05/19/26 02:39:30,0
05/19/26 02:40:30,12
05/19/26 02:41:30,-4
05/19/26 02:42:30,-22
05/19/26 02:43:30,-20
05/19/26 02:44:30,0
05/19/26 02:45:30,0
05/19/26 02:46:30,8
05/19/26 02:47:30,-1
05/19/26 02:48:30,0
05/19/26 02:49:30,3
05/19/26 02:50:30,39
05/19/26 02:51:30,-4
05/19/26 02:52:30,0
05/19/26 02:53:30,10
05/19/26 02:54:30,1
05/19/26 02:55:30,1
05/19/26 02:56:30,3
05/19/26 02:57:30,-3
05/19/26 02:58:30,-21
05/19/26 02:59:30,16
05/19/26 03:00:30,-14
05/19/26 03:01:30,0
05/19/26 03:02:30,0
05/19/26 03:03:30,4
05/19/26 03:04:30,-1
