timestamp,Infrared to Red Signal Ratio
06/04/26 02:14:00,0
06/04/26 02:15:00,0
06/04/26 02:16:00,0
06/04/26 02:17:00,0
06/04/26 02:18:00,0
06/04/26 02:19:00,0
06/04/26 02:20:00,0
06/04/26 02:21:00,0
06/04/26 02:22:00,0
06/04/26 02:23:00,0
06/04/26 02:24:00,0
06/04/26 02:25:00,0
06/04/26 02:26:00,0
06/04/26 02:27:00,0
06/04/26 02:28:00,0
06/04/26 02:29:00,0
06/04/26 02:30:00,0
06/04/26 02:31:00,0
06/04/26 02:32:00,0
06/04/26 02:33:00,0
06/04/26 02:34:00,0
06/04/26 02:35:00,0
06/04/26 02:36:00,0
06/04/26 02:37:00,0
06/04/26 02:38:00,0
06/04/26 02:39:00,0
06/04/26 02:40:00,-8
06/04/26 02:41:00,-62
06/04/26 02:42:00,32
06/04/26 02:43:00,39
06/04/26 02:44:00,65
06/04/26 02:45:00,-15
06/04/26 02:46:00,-17
06/04/26 02:47:00,0
06/04/26 02:48:00,-3
06/04/26 02:49:00,-48
06/04/26 02:50:00,0
06/04/26 02:51:00,0
06/04/26 02:52:00,-2
06/04/26 02:53:00,0
06/04/26 02:54:00,8
06/04/26 02:55:00,-30
06/04/26 02:56:00,0
06/04/26 02:57:00,17
06/04/26 02:58:00,20
06/04/26 02:59:00,17
06/04/26 03:00:00,33
06/04/26 03:01:00,0
06/04/26 03:02:00,0
06/04/26 03:03:00,-58
06/04/26 03:04:00,48
06/04/26 03:05:00,-34
06/04/26 03:06:00,0
06/04/26 03:07:00,-60
06/04/26 03:08:00,0
06/04/26 03:09:00,8
06/04/26 03:10:00,-26
06/04/26 03:11:00,-17
06/04/26 03:12:00,-11
06/04/26 03:13:00,22
06/04/26 03:14:00,12
06/04/26 03:15:00,0
06/04/26 03:16:00,21
06/04/26 03:17:00,-1
06/04/26 03:18:00,8
06/04/26 03:19:00,0
06/04/26 03:20:00,0
06/04/26 03:21:00,11
06/04/26 03:22:00,13
06/04/26 03:23:00,2
06/04/26 03:24:00,0
06/04/26 03:25:00,-16
06/04/26 03:26:00,0
06/04/26 03:27:00,-14
06/04/26 03:28:00,48
06/04/26 03:29:00,8
06/04/26 03:30:00,-27
06/04/26 03:31:00,-31
06/04/26 03:32:00,-2
06/04/26 03:33:00,18
06/04/26 03:34:00,0
06/04/26 03:35:00,-1
06/04/26 03:36:00,-8
06/04/26 03:37:00,4
06/04/26 03:38:00,-23
06/04/26 03:39:00,4
06/04/26 03:40:00,17
06/04/26 03:41:00,-15
06/04/26 03:42:00,-39
06/04/26 03:43:00,18
06/04/26 03:44:00,-1
06/04/26 03:45:00,13
06/04/26 03:46:00,3
06/04/26 03:47:00,4
06/04/26 03:48:00,-73
06/04/26 03:49:00,69
06/04/26 03:50:00,49
06/04/26 03:51:00,37
06/04/26 03:52:00,18
06/04/26 03:53:00,23
06/04/26 03:54:00,20
06/04/26 03:55:00,0
06/04/26 03:56:00,-1
06/04/26 03:57:00,26
06/04/26 03:58:00,58
06/04/26 03:59:00,29
06/04/26 04:00:01,1
06/04/26 04:01:01,19
06/04/26 04:02:01,1
06/04/26 04:03:01,10
06/04/26 04:04:01,0
06/04/26 04:05:01,0
06/04/26 04:06:01,13
06/04/26 04:07:01,27
06/04/26 04:08:01,-7
06/04/26 04:09:01,18
06/04/26 04:10:01,4
06/04/26 04:11:01,-6
06/04/26 04:12:01,-1
06/04/26 04:13:01,20
06/04/26 04:14:01,-14
06/04/26 04:15:01,42
06/04/26 04:16:01,-33
06/04/26 04:17:01,-28
06/04/26 04:18:01,-1
06/04/26 04:19:01,0
06/04/26 04:20:01,6
06/04/26 04:21:01,43
06/04/26 04:22:01,0
06/04/26 04:23:01,0
06/04/26 04:24:01,-4
06/04/26 04:25:01,11
06/04/26 04:26:01,3
06/04/26 04:27:01,-8
06/04/26 04:28:01,17
06/04/26 04:29:01,2
06/04/26 04:30:01,1
06/04/26 04:31:01,35
06/04/26 04:32:01,10
06/04/26 04:33:01,0
06/04/26 04:34:01,-24
06/04/26 04:35:01,-13
06/04/26 04:36:01,0
06/04/26 04:37:01,-1
06/04/26 04:38:01,-7
06/04/26 04:39:01,-21
06/04/26 04:40:01,0
06/04/26 04:41:01,-5
06/04/26 04:42:01,0
06/04/26 04:43:01,-7
06/04/26 04:44:01,1
06/04/26 04:45:01,-2
06/04/26 04:46:01,-8
06/04/26 04:47:01,0
06/04/26 04:48:01,-51
06/04/26 04:49:01,30
06/04/26 04:50:01,0
06/04/26 04:51:01,0
06/04/26 04:52:01,0
06/04/26 04:53:01,7
06/04/26 04:54:01,-8
06/04/26 04:55:01,-1
06/04/26 04:56:01,4
06/04/26 04:57:01,-17
06/04/26 04:58:01,21
06/04/26 04:59:01,1
06/04/26 05:00:01,4
06/04/26 05:01:01,-1
06/04/26 05:02:01,11
06/04/26 05:03:01,-15
06/04/26 05:04:01,4
06/04/26 05:05:01,-1
06/04/26 05:06:01,27
06/04/26 05:07:01,0
06/04/26 05:08:01,0
06/04/26 05:09:01,-27
06/04/26 05:10:01,7
06/04/26 05:11:01,14
06/04/26 05:12:01,0
06/04/26 05:13:01,5
06/04/26 05:14:01,13
06/04/26 05:15:01,5
06/04/26 05:16:01,8
06/04/26 05:17:01,13
06/04/26 05:18:01,0
06/04/26 05:19:01,14
06/04/26 05:20:01,0
06/04/26 05:21:01,3
